Financial Quarter And Year Name - Reported,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence Count
Q3-2025/2026,5169,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5169,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5169,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5169,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q3-2025/2026,5169,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5169,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,34
Q3-2025/2026,5169,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q3-2025/2026,5169,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5170,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5171,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5171,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q3-2025/2026,5172,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5172,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q3-2025/2026,5173,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,9
Q3-2025/2026,5173,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5173,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,27
Q3-2025/2026,5174,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5202,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5204,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5204,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q3-2025/2026,5211,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
Q3-2025/2026,5211,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q3-2025/2026,5211,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q3-2025/2026,5211,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,3
Q3-2025/2026,5211,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5211,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,17
Q3-2025/2026,5211,OFFENCES AGAINST THE PERSON,HOMICIDE,Attempted Murder,1
Q3-2025/2026,5212,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q3-2025/2026,5213,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5214,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5214,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5214,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5214,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q3-2025/2026,5214,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5221,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5222,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5223,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5223,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5223,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q3-2025/2026,5232,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5234,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5236,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5237,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5238,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5238,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5238,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5238,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q3-2025/2026,5238,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5241,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q3-2025/2026,5241,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5244,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5245,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5245,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5251,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,9
Q3-2025/2026,5251,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,3
Q3-2025/2026,5251,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5251,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,18
Q3-2025/2026,5251,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5252,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
Q3-2025/2026,5252,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5252,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q3-2025/2026,5253,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
Q3-2025/2026,5253,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,28
Q3-2025/2026,5253,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
Q3-2025/2026,5253,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,4
Q3-2025/2026,5253,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
Q3-2025/2026,5253,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q3-2025/2026,5253,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,6
Q3-2025/2026,5253,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q3-2025/2026,5253,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,77
Q3-2025/2026,5253,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",5
Q3-2025/2026,5254,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5254,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5255,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5255,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q3-2025/2026,5255,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q3-2025/2026,5256,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5259,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5259,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q3-2025/2026,5259,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,2
Q3-2025/2026,5259,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5259,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q3-2025/2026,5259,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5260,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5260,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5260,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5260,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,8
Q3-2025/2026,5264,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5265,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5267,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5267,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5268,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
Q3-2025/2026,5268,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q3-2025/2026,5268,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5271,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5271,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5271,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,16
Q3-2025/2026,5272,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5275,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q3-2025/2026,5280,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
Q3-2025/2026,5280,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5280,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5280,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,8
Q3-2025/2026,5290,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,13
Q3-2025/2026,5290,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5290,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,3
Q3-2025/2026,5290,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
Q3-2025/2026,5290,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q3-2025/2026,5290,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,3
Q3-2025/2026,5290,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q3-2025/2026,5290,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,4
Q3-2025/2026,5290,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,55
Q3-2025/2026,5290,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",8
Q3-2025/2026,5290,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5291,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5291,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5291,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5291,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,13
Q3-2025/2026,5304,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5309,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5320,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q3-2025/2026,5321,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5322,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5330,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5330,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5330,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q3-2025/2026,5330,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q3-2025/2026,5331,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5333,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5333,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5333,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5333,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q3-2025/2026,5333,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5340,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q3-2025/2026,5341,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q3-2025/2026,5341,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5341,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5341,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,23
Q3-2025/2026,5341,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",5
Q3-2025/2026,5342,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5342,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5343,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,6
Q3-2025/2026,5343,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q3-2025/2026,5343,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,17
Q3-2025/2026,5343,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5343,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5344,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q3-2025/2026,5344,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5345,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q3-2025/2026,5345,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5345,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q3-2025/2026,5346,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5351,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q3-2025/2026,5352,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q3-2025/2026,5353,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5353,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5354,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5355,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5355,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q3-2025/2026,5355,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q3-2025/2026,5357,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5371,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5371,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5372,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5373,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5373,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5374,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5374,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5374,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q3-2025/2026,5400,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,5
Q3-2025/2026,5401,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5411,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5411,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5412,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5413,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5417,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5419,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5422,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5422,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5422,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q3-2025/2026,5432,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5433,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5433,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5452,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5453,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5453,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5453,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,5
Q3-2025/2026,5460,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5461,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5461,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5480,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5485,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5485,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5491,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5493,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5495,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5495,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5501,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q3-2025/2026,5501,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5501,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5501,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,21
Q3-2025/2026,5501,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q3-2025/2026,5502,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5520,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5520,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5521,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5523,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5523,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5540,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q3-2025/2026,5540,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,27
Q3-2025/2026,5540,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
Q3-2025/2026,5540,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,3
Q3-2025/2026,5540,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q3-2025/2026,5540,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5540,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,59
Q3-2025/2026,5540,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q3-2025/2026,5540,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,2
Q3-2025/2026,5550,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5554,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q3-2025/2026,5554,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,10
Q3-2025/2026,5554,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5554,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5556,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5556,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q3-2025/2026,5558,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5558,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5558,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5558,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,13
Q3-2025/2026,5560,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5571,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q3-2025/2026,5573,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q3-2025/2026,5573,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5573,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5573,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,6
Q3-2025/2026,5573,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5575,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5583,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5600,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q3-2025/2026,5600,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
Q3-2025/2026,5600,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q3-2025/2026,5600,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5600,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5600,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5600,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,18
Q3-2025/2026,5601,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5601,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5602,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5602,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5602,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5605,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5605,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5606,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q3-2025/2026,5606,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,23
Q3-2025/2026,5606,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,3
Q3-2025/2026,5606,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q3-2025/2026,5606,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q3-2025/2026,5606,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,6
Q3-2025/2026,5606,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,65
Q3-2025/2026,5606,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5606,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5607,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5607,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5607,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
