table,sector,category,sub_category,year,value
applications_by_applicant_type,State Government,Member of Parliament,,2019-20,1066
applications_by_applicant_type,State Government,Member of Parliament,,2018-19,1514
applications_by_applicant_type,State Government,Member of Parliament,,2017-18,1038
applications_by_applicant_type,State Government,Member of Parliament,,2016-17,2173
applications_by_applicant_type,State Government,Member of Parliament,,2015-16,1671
applications_by_applicant_type,State Government,Member of Parliament,,2014-15,2325
applications_by_applicant_type,State Government,Member of Parliament,,2013-14,2068
applications_by_applicant_type,State Government,Member of Parliament,,2012-13,2812
applications_by_applicant_type,State Government,Other,,2021-22,695
applications_by_applicant_type,State Government,Other,,2020-21,1133
applications_by_applicant_type,State Government,Other,,2019-20,983
applications_by_applicant_type,State Government,Other,,2018-19,689
applications_by_applicant_type,State Government,Other,,2017-18,688
applications_by_applicant_type,State Government,Other,,2016-17,742
applications_by_applicant_type,State Government,Other,,2015-16,914
applications_by_applicant_type,State Government,Other,,2014-15,794
applications_by_applicant_type,State Government,Other,,2013-14,787
applications_by_applicant_type,State Government,Other,,2012-13,800
applications_by_applicant_type,State Government,Media,,2024-25,77
applications_by_applicant_type,State Government,Media,,2023-24,82
applications_by_applicant_type,State Government,Media,,2022-23,111
applications_by_applicant_type,State Government,Media,,2021-22,122
applications_by_applicant_type,State Government,Media,,2020-21,154
applications_by_applicant_type,State Government,Media,,2019-20,138
applications_by_applicant_type,State Government,Media,,2018-19,210
applications_by_applicant_type,State Government,Media,,2017-18,172
applications_by_applicant_type,State Government,Media,,2016-17,150
applications_by_applicant_type,State Government,Media,,2015-16,195
applications_by_applicant_type,State Government,Media,,2014-15,181
applications_by_applicant_type,State Government,Media,,2013-14,184
applications_by_applicant_type,State Government,Media,,2012-13,424
applications_by_applicant_type,Local Government,Member of the Public,,2024-25,443
applications_by_applicant_type,Local Government,Member of the Public,,2023-24,431
applications_by_applicant_type,Local Government,Member of the Public,,2022-23,410
applications_by_applicant_type,Local Government,Member of the Public,,2021-22,314
applications_by_applicant_type,Local Government,Member of the Public,,2020-21,353
applications_by_applicant_type,Local Government,Member of the Public,,2019-20,235
applications_by_applicant_type,Local Government,Member of the Public,,2018-19,296
applications_by_applicant_type,Local Government,Member of the Public,,2017-18,311
applications_by_applicant_type,Local Government,Member of the Public,,2016-17,237
applications_by_applicant_type,Local Government,Member of the Public,,2015-16,214
applications_by_applicant_type,Local Government,Member of the Public,,2014-15,286
applications_by_applicant_type,Local Government,Member of the Public,,2013-14,216
applications_by_applicant_type,Local Government,Member of the Public,,2012-13,265
applications_by_applicant_type,Local Government,Lawyer / Agent,,2024-25,98
applications_by_applicant_type,Local Government,Lawyer / Agent,,2023-24,62
applications_by_applicant_type,Local Government,Lawyer / Agent,,2022-23,70
applications_by_applicant_type,Local Government,Lawyer / Agent,,2021-22,62
applications_by_applicant_type,Local Government,Lawyer / Agent,,2020-21,63
applications_by_applicant_type,Local Government,Lawyer / Agent,,2019-20,59
applications_by_applicant_type,Local Government,Lawyer / Agent,,2018-19,48
applications_by_applicant_type,Local Government,Lawyer / Agent,,2017-18,35
applications_by_applicant_type,Local Government,Lawyer / Agent,,2016-17,44
applications_by_applicant_type,Local Government,Lawyer / Agent,,2015-16,45
applications_by_applicant_type,Local Government,Lawyer / Agent,,2014-15,44
applications_by_applicant_type,Local Government,Lawyer / Agent,,2013-14,54
applications_by_applicant_type,Local Government,Lawyer / Agent,,2012-13,44
applications_by_applicant_type,Local Government,Member of Parliament,,2024-25,37
applications_by_applicant_type,Local Government,Member of Parliament,,2023-24,164
applications_by_applicant_type,Local Government,Member of Parliament,,2022-23,37
applications_by_applicant_type,Local Government,Member of Parliament,,2021-22,34
applications_by_applicant_type,Local Government,Member of Parliament,,2020-21,124
applications_by_applicant_type,Local Government,Member of Parliament,,2019-20,175
applications_by_applicant_type,Local Government,Member of Parliament,,2018-19,86
applications_by_applicant_type,Local Government,Member of Parliament,,2017-18,59
applications_by_applicant_type,Local Government,Member of Parliament,,2016-17,226
applications_by_applicant_type,Local Government,Member of Parliament,,2015-16,108
applications_by_applicant_type,Local Government,Member of Parliament,,2014-15,131
applications_by_applicant_type,Local Government,Member of Parliament,,2013-14,79
applications_by_applicant_type,Local Government,Member of Parliament,,2012-13,49
applications_by_applicant_type,Local Government,Other,,2021-22,30
applications_by_applicant_type,Local Government,Other,,2020-21,43
applications_by_applicant_type,Local Government,Other,,2019-20,29
applications_by_applicant_type,Local Government,Other,,2018-19,52
applications_by_applicant_type,Local Government,Other,,2017-18,66
applications_by_applicant_type,Local Government,Other,,2016-17,78
applications_by_applicant_type,Local Government,Other,,2015-16,62
applications_by_applicant_type,Local Government,Other,,2014-15,96
applications_by_applicant_type,Local Government,Other,,2013-14,72
applications_by_applicant_type,Local Government,Other,,2012-13,87
applications_by_applicant_type,Local Government,Media,,2024-25,4
applications_by_applicant_type,Local Government,Media,,2023-24,2
applications_by_applicant_type,Local Government,Media,,2022-23,3
applications_by_applicant_type,Local Government,Media,,2021-22,4
applications_by_applicant_type,Local Government,Media,,2020-21,4
applications_by_applicant_type,Local Government,Media,,2019-20,18
applications_by_applicant_type,Local Government,Media,,2018-19,8
applications_by_applicant_type,Local Government,Media,,2017-18,8
applications_by_applicant_type,Local Government,Media,,2016-17,17
applications_by_applicant_type,Local Government,Media,,2015-16,27
applications_by_applicant_type,Local Government,Media,,2014-15,30
applications_by_applicant_type,Local Government,Media,,2013-14,18
applications_by_applicant_type,Local Government,Media,,2012-13,2
applications_by_applicant_type,Universities,Member of the Public,,2024-25,56
applications_by_applicant_type,Universities,Member of the Public,,2023-24,69
applications_by_applicant_type,Universities,Member of the Public,,2022-23,22
applications_by_applicant_type,Universities,Member of the Public,,2021-22,9
applications_by_applicant_type,Universities,Member of the Public,,2020-21,9
applications_by_applicant_type,Universities,Member of the Public,,2019-20,24
applications_by_applicant_type,Universities,Member of the Public,,2018-19,10
applications_by_applicant_type,Universities,Member of the Public,,2017-18,12
applications_by_applicant_type,Universities,Member of the Public,,2016-17,11
applications_by_applicant_type,Universities,Member of the Public,,2015-16,6
applications_by_applicant_type,Universities,Member of the Public,,2014-15,9
applications_by_applicant_type,Universities,Member of the Public,,2013-14,8
applications_by_applicant_type,Universities,Member of the Public,,2012-13,4
applications_by_applicant_type,Universities,Lawyer / Agent,,2024-25,0
applications_by_applicant_type,Universities,Lawyer / Agent,,2023-24,2
applications_by_applicant_type,Universities,Lawyer / Agent,,2022-23,1
applications_by_applicant_type,Universities,Lawyer / Agent,,2021-22,2
applications_by_applicant_type,Universities,Lawyer / Agent,,2020-21,3
applications_by_applicant_type,Universities,Lawyer / Agent,,2019-20,2
applications_by_applicant_type,Universities,Lawyer / Agent,,2018-19,0
applications_by_applicant_type,Universities,Lawyer / Agent,,2017-18,1
applications_by_applicant_type,Universities,Lawyer / Agent,,2016-17,1
applications_by_applicant_type,Universities,Lawyer / Agent,,2015-16,1
applications_by_applicant_type,Universities,Lawyer / Agent,,2014-15,0
applications_by_applicant_type,Universities,Lawyer / Agent,,2013-14,0
applications_by_applicant_type,Universities,Lawyer / Agent,,2012-13,0
applications_by_applicant_type,Universities,Member of Parliament,,2024-25,5
applications_by_applicant_type,Universities,Member of Parliament,,2023-24,17
applications_by_applicant_type,Universities,Member of Parliament,,2022-23,0
applications_by_applicant_type,Universities,Member of Parliament,,2021-22,0
applications_by_applicant_type,Universities,Member of Parliament,,2020-21,1
applications_by_applicant_type,Universities,Member of Parliament,,2019-20,1
applications_by_applicant_type,Universities,Member of Parliament,,2018-19,0
applications_by_applicant_type,Universities,Member of Parliament,,2017-18,4
applications_by_applicant_type,Universities,Member of Parliament,,2016-17,3
applications_by_applicant_type,Universities,Member of Parliament,,2015-16,3
applications_by_applicant_type,Universities,Member of Parliament,,2014-15,3
applications_by_applicant_type,Universities,Member of Parliament,,2013-14,2
applications_by_applicant_type,Universities,Member of Parliament,,2012-13,6
applications_by_applicant_type,Universities,Other,,2021-22,21
applications_by_applicant_type,Universities,Other,,2020-21,11
applications_by_applicant_type,Universities,Other,,2019-20,7
applications_by_applicant_type,Universities,Other,,2018-19,5
applications_by_applicant_type,Universities,Other,,2017-18,2
applications_by_applicant_type,Universities,Other,,2016-17,3
applications_by_applicant_type,Universities,Other,,2015-16,2
applications_by_applicant_type,Universities,Other,,2014-15,1
applications_by_applicant_type,Universities,Other,,2013-14,4
applications_by_applicant_type,Universities,Other,,2012-13,2
applications_by_applicant_type,Universities,Media,,2024-25,3
applications_by_applicant_type,Universities,Media,,2023-24,4
applications_by_applicant_type,Universities,Media,,2022-23,1
applications_by_applicant_type,Universities,Media,,2021-22,0
applications_by_applicant_type,Universities,Media,,2020-21,10
applications_by_applicant_type,Universities,Media,,2019-20,10
applications_by_applicant_type,Universities,Media,,2018-19,2
applications_by_applicant_type,Universities,Media,,2017-18,0
applications_by_applicant_type,Universities,Media,,2016-17,3
applications_by_applicant_type,Universities,Media,,2015-16,0
applications_by_applicant_type,Universities,Media,,2014-15,1
applications_by_applicant_type,Universities,Media,,2013-14,4
applications_by_applicant_type,Universities,Media,,2012-13,0
applications_by_mps,,,,2001-02,48
applications_by_mps,,,,2002-03,413
applications_by_mps,,,,2003-04,461
applications_by_mps,,,,2004-05,524
applications_by_mps,,,,2005-06,203
applications_by_mps,,,,2006-07,598
applications_by_mps,,,,2007-08,975
applications_by_mps,,,,2008-09,1292
applications_by_mps,,,,2009-10,1816
applications_by_mps,,,,2010-11,2301
applications_by_mps,,,,2011-12,2554
applications_by_mps,,,,2012-13,2867
applications_by_mps,,,,2013-14,2149
applications_by_mps,,,,2014-15,2459
applications_by_mps,,,,2015-16,1782
applications_by_mps,,,,2016-17,2402
applications_by_mps,,,,2017-18,1101
applications_by_mps,,,,2018-19,1600
applications_by_mps,,,,2019-20,1242
applications_by_mps,,,,2020-21,1160
applications_by_mps,,,,2021-22,590
applications_by_mps,,,,2022-23,2104
applications_by_mps,,,,2023-24,1878
applications_by_mps,,,,2024-25,1469
applications_unfinished_at_year_end,State Government,within 30 day timeframe,,2021-22,589
applications_unfinished_at_year_end,State Government,within 30 day timeframe,,2020-21,691
applications_unfinished_at_year_end,State Government,within 30 day timeframe,,2019-20,666
applications_unfinished_at_year_end,State Government,within 30 day timeframe,,2018-19,624
applications_unfinished_at_year_end,State Government,within 30 day timeframe,,2017-18,762
applications_unfinished_at_year_end,State Government,within 30 day timeframe,,2016-17,680
applications_unfinished_at_year_end,State Government,within 30 day timeframe,,2015-16,622
applications_unfinished_at_year_end,State Government,within 30 day timeframe,,2014-15,555
applications_unfinished_at_year_end,State Government,within 30 day timeframe,,2013-14,615
applications_unfinished_at_year_end,State Government,within 30 day timeframe,,2012-13,615
