DATAFLOW,MEASURE,SEX,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,1998,34.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,1999,34.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2000,34.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2001,35.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2002,35.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2003,35.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2004,35.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2005,35.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2006,35.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2007,36,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2008,36,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2009,35.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2010,36.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2011,36.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2012,36.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2013,36.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2014,36.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2015,36.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2016,36,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2017,35.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2018,35.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2019,36,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2020,36.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2021,37,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2022,37.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2023,37,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),2,1,2,A,2024,37,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1974,41869,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1975,39403,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1976,38496,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1977,38206,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1978,38238,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1979,37611,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1980,38642,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1981,39691,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1982,40812,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1983,40601,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1984,38109,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1985,42728,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1986,41073,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1987,42058,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1988,41152,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1989,41842,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1990,43782,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1991,42425,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1992,44875,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1993,43448,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1994,42790,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1995,42965,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1996,42147,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1997,42509,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1998,41736,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,1999,42346,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2000,42047,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2001,41049,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2002,42214,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2003,41813,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2004,41555,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2005,44294,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2006,44408,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2007,46909,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2008,49071,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2009,47820,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2010,49323,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2011,48068,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2012,47867,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2013,48587,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2014,44385,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2015,48737,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2016,46863,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2017,47055,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2018,52127,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2019,47966,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2020,46526,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2021,49230,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2022,47627,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2023,44499,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),3,2,1,A,2024,43324,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1971,110650,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1972,109760,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1973,110822,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1974,115833,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1975,109021,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1976,112662,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1977,108790,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1978,108425,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1979,106568,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1980,108695,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1981,109003,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1982,114771,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1983,110084,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1984,109914,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1985,118808,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1986,114981,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1987,117321,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1988,119866,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1989,124232,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1990,120062,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1991,119146,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1992,123660,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1993,121599,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1994,126692,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1995,125133,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1996,128719,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1997,129350,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1998,127202,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,1999,128102,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2000,128291,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2001,128544,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2002,133707,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2003,132292,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2004,132508,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2005,130714,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2006,133739,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2007,137854,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2008,143946,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2009,140760,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2010,143473,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2011,146932,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2012,147098,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2013,147678,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2014,153580,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2015,159052,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2016,158504,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2017,160909,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2018,158493,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2019,169301,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2020,161300,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2021,171469,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2022,190939,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2023,183131,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,3,AUS,A,2024,187268,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1971,1497,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1972,1441,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1973,1464,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1974,1542,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1975,1498,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1976,1550,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1977,1407,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1978,1468,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1979,1390,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1980,1471,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1981,1427,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1982,1548,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1983,1473,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1984,1625,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1985,1719,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1986,1629,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1987,1669,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1988,1639,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1989,1776,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1990,1667,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1991,1662,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1992,1800,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1993,1672,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1994,1775,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1995,1802,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1996,1820,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1997,1843,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1998,1716,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,1999,1829,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2000,1785,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2001,1924,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2002,1945,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2003,1935,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2004,1874,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2005,1929,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2006,1947,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2007,2152,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2008,2116,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2009,2077,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2010,2137,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2011,2106,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2012,2228,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2013,2185,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2014,2217,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2015,2272,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2016,2229,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2017,2378,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2018,2059,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2019,2246,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2020,2051,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2021,2341,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2022,2436,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2023,2477,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),4,2,6,A,2024,2650,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1971,3.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1972,3.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1973,3.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1974,3.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1975,3.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1976,3.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1977,3.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1978,3.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1979,3.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1980,3.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1981,3.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1982,3.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1983,3.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1984,3.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1985,3.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1986,4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1987,3.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1988,3.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1989,3.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1990,3.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1991,3.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1992,3.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1993,3.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1994,4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1995,3.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1996,4.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1997,4.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1998,4.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,1999,4.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2000,4.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2001,4.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2002,4.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2003,4.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2004,4.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2005,4.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2006,4.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2007,4.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2008,4.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2009,4.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2010,4.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2011,4.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2012,4.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2013,4.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2014,4.663,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2015,4.697,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2016,4.562,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2017,5.59,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2018,4.992,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2019,4.666,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2020,4.859,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2021,4.877,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2022,5.61,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2023,5.154,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,3,8,A,2024,5.115,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1971,9.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1972,9.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1973,9.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1974,10.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1975,9.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1976,9.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1977,8.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1978,8.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1979,8.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1980,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1981,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1982,8.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1983,7.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1984,7.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1985,8.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1986,7.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1987,7.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1988,7.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1989,8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1990,7.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1991,7.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1992,7.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1993,7.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1994,7.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1995,6.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1996,7.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1997,7.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1998,7.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,1999,7.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2000,6.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2001,6.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2002,6.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2003,6.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2004,6.8,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2005,6.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2006,6.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2007,6.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2008,6.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2009,6.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2010,6.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2011,6.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2012,6.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2013,6.4,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2014,6.421,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2015,6.549,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2016,6.598,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2017,6.813,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2018,6.678,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2019,6.844,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2020,6.603,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2021,6.972,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2022,7.786,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2023,7.26,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,3,A,2024,7.505,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1971,8.9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1972,9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1973,9,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1974,9.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1975,8.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1976,8.6,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1977,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1978,8.5,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1979,8.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1980,8.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1981,8.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1982,8.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1983,8.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1984,8.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1985,8.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1986,8.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1987,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1988,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1989,8.7,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1990,8.2,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1991,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1992,8.1,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1993,8.3,NUM,,
ABS:DEATHS_SUMMARY(1.0.0),5,1,4,A,1994,8.6,NUM,,
