DATAFLOW,MEASURE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2002,29873,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2003,29801,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2004,30492,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2005,30985,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2006,31706,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2007,34204,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2008,34398,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2009,34644,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2010,34431,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2011,34544,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2012,37749,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2013,35913,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2014,36167,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2015,35736,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2016,40454,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2017,39786,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2018,38134,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2019,37519,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2020,35845,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2021,36912,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2022,36773,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2023,34802,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,2,A,2024,39481,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1975,106.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1976,105.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1977,107.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1978,105.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1979,105.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1980,105.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1981,104.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1982,105.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1983,105,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1984,104.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1985,104.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1986,105.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1987,105.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1988,104.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1989,105.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1990,105.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1991,105.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1992,105,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1993,104.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1994,105.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1995,105.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1996,106.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1997,106,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1998,107.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,1999,104.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2000,105.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2001,104.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2002,105.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2003,104.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2004,104.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2005,104.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2006,105.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2007,105.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2008,106.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2009,104.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2010,105,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2011,106.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2012,105.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2013,106,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2014,105.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2015,105.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2016,104.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2017,106.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2018,105.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2019,105.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2020,105.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2021,104.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2022,104.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2023,106.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,2,A,2024,105.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1975,106.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1976,107,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1977,105.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1978,102.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1979,102.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1980,106.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1981,103.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1982,105.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1983,107,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1984,100.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1985,102,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1986,108.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1987,105.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1988,102.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1989,106,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1990,105.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1991,101.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1992,106,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1993,106.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1994,104.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1995,106.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1996,107.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1997,106.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1998,104.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,1999,102.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2000,110.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2001,110.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2002,101.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2003,107.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2004,108.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2005,104.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2006,107.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2007,103.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2008,103.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2009,104.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2010,108.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2011,106.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2012,104,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2013,100.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2014,104.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2015,106.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2016,104.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2017,102.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2018,106.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2019,107.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2020,103.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2021,106.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2022,101.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2023,105.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),6,6,A,2024,99.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1975,288,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1976,258,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1977,208,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1978,253,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1979,265,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1980,244,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1981,254,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1982,230,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1983,358,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1984,373,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1985,462,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1986,490,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1987,519,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1988,566,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1989,572,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1990,643,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1991,649,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1992,703,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1993,713,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1994,696,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1995,769,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1996,766,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1997,643,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1998,689,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,1999,705,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2000,838,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2001,887,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2002,820,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2003,877,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2004,800,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2005,764,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2006,795,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2007,763,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2008,584,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2009,650,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2010,628,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2011,596,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2012,557,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2013,516,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2014,678,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2015,646,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2016,621,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2017,564,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2018,856,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2019,546,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2020,632,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2021,620,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2022,670,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2023,612,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),10,7,A,2024,545,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1975,20365,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1976,20700,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1977,20688,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1978,20662,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1979,20515,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1980,20652,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1981,21900,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1982,22261,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1983,23087,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1984,21625,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1985,23109,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1986,24236,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1987,23332,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1988,25143,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1989,25051,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1990,25356,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1991,25417,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1992,25073,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1993,25081,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1994,25138,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1995,25139,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1996,24793,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1997,24776,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1998,24717,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,1999,24849,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2000,25093,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2001,24002,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2002,23601,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2003,24273,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2004,25295,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2005,26253,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2006,27777,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2007,29165,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2008,31851,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2009,30879,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2010,31424,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2011,32259,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2012,33627,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2013,34516,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2014,35403,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2015,35135,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2016,35429,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2017,34498,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2018,33257,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2019,33539,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2020,32426,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2021,34039,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2022,31460,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2023,32031,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,5,A,2024,30541,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1975,7014,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1976,6736,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1977,6760,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1978,6836,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1979,6789,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1980,6776,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1981,7230,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1982,7039,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1983,7062,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1984,7132,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1985,7249,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1986,6950,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1987,6790,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1988,6779,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1989,6813,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1990,7043,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1991,6870,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1992,6987,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1993,6835,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1994,6844,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1995,6570,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1996,6457,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1997,6007,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1998,5978,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,1999,6032,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2000,5692,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2001,6430,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2002,6003,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2003,5752,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2004,5809,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2005,6310,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2006,6475,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2007,6663,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2008,6775,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2009,6627,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2010,6385,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2011,6608,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2012,6168,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2013,6049,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2014,5935,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2015,5680,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2016,5968,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2017,5610,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2018,5547,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2019,5741,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2020,5780,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2021,6034,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2022,5506,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2023,5597,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,6,A,2024,5509,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1975,4932016,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1976,4959588,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1977,5001888,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1978,5053790,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1979,5111130,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1980,5171527,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1981,5234889,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1982,5303580,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1983,5352959,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1984,5402729,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1985,5464512,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1986,5531526,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1987,5616736,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1988,5707309,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1989,5776283,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1990,5834021,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1991,5898731,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1992,5957822,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1993,5995055,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1994,6044819,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1995,6105560,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1996,6176461,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1997,6246267,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1998,6305799,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,1999,6375103,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2000,6446558,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2001,6530349,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2002,6580807,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2003,6620715,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2004,6650735,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2005,6693206,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2006,6742690,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2007,6834156,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2008,6943461,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2009,7053755,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2010,7144292,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2011,7218529,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2012,7304244,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2013,7404032,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2014,7508353,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2015,7616168,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2016,7732858,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2017,7855316,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2018,7954476,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2019,8046748,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2020,8110610,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2021,8097062,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2022,8165731,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2023,8339347,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),2,1,A,2024,8484357,PSNS,,
ABS:BIRTHS_SUMMARY(1.0.0),3,AUS,A,1975,16.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,AUS,A,1976,16.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,AUS,A,1977,15.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,AUS,A,1978,15.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,AUS,A,1979,15.4,NUM,,
