date,location,unemployment_rate_trend_pct,unemployment_rate_seasonally_adjusted_pct,unemployment_rate_original_pct
2019-12,Victoria,4.8147377,4.8545974,4.7560412
2019-12,Western Australia,5.4818659,5.3667163,5.1581657
2020-01,Australia,5.1634017,5.2486436,5.6823157
2020-01,Australian Capital Territory,3.2057276,,3.3835533
2020-01,New South Wales,4.5737214,4.4901076,4.8199882
2020-01,Northern Territory,6.7517445,,6.2566225
2020-01,Queensland,5.6847731,6.0617395,6.5426215
2020-01,South Australia,6.1881605,5.5190977,6.0257661
2020-01,Tasmania,5.9301811,5.8861516,6.1797431
2020-01,Victoria,4.9059281,5.2954128,5.8213934
2020-01,Western Australia,5.4843205,5.7365427,6.2757536
2020-02,Australia,5.2026447,5.1120412,5.5334908
2020-02,Australian Capital Territory,3.2179767,,3.2884973
2020-02,New South Wales,4.534829,4.6535985,4.982252
2020-02,Northern Territory,6.8133171,,7.303459
2020-02,Queensland,5.6055175,5.6358075,6.1201524
2020-02,South Australia,6.0787181,5.753074,6.1960639
2020-02,Tasmania,5.9570077,5.1627428,5.2487602
2020-02,Victoria,5.0371415,5.3219149,5.7137765
2020-02,Western Australia,5.5524558,5.162551,5.4655881
2020-03,Australia,5.2749129,5.1968924,5.5284613
2020-03,Australian Capital Territory,3.2417069,,3.6072476
2020-03,New South Wales,5.3697252,4.8538796,5.1209546
2020-03,Northern Territory,6.8549829,,7.1291908
2020-03,Queensland,5.5729216,5.5516441,5.9456243
2020-03,South Australia,5.9735267,6.288413,6.4891721
2020-03,Tasmania,6.0290269,5.1242499,5.0729243
2020-03,Victoria,5.1800713,5.1280094,5.4208862
2020-03,Western Australia,5.6776388,5.6005998,5.8679618
2020-04,Australia,6.733422,6.2974604,6.3828178
2020-04,Australian Capital Territory,4.0731371,,4.1865177
2020-04,New South Wales,6.4967946,6.2810832,6.2643871
2020-04,Northern Territory,6.8684811,,7.2656726
2020-04,Queensland,7.3654104,6.8993818,7.0445779
2020-04,South Australia,6.9941147,6.9831418,7.1361034
2020-04,Tasmania,6.2427757,6.2277715,6.1012817
2020-04,Victoria,6.2584324,5.9077889,6.0903101
2020-04,Western Australia,6.1642053,6.1010349,6.1106017
2020-05,Australia,6.8482486,6.980559,6.8659073
2020-05,Australian Capital Territory,4.0980214,,3.9335327
2020-05,New South Wales,6.5741496,6.384752,6.2775734
2020-05,Northern Territory,6.8480657,,8.1585099
2020-05,Queensland,7.4412775,7.7265523,7.7003119
2020-05,South Australia,7.922099,7.8324737,7.6726156
2020-05,Tasmania,6.3617738,6.5245401,6.3216796
2020-05,Victoria,6.3688582,6.7176362,6.5943476
2020-05,Western Australia,7.3163962,7.9310607,7.6934639
2020-06,Australia,6.8820221,7.4271744,7.210689
2020-06,Australian Capital Territory,4.1198407,,4.2780541
2020-06,New South Wales,6.6518037,6.7576335,6.6319396
2020-06,Northern Territory,6.7929308,,7.1254408
2020-06,Queensland,7.5456246,7.8517377,7.8083426
2020-06,South Australia,7.8382198,8.5983056,8.3761274
2020-06,Tasmania,6.4754147,6.9359591,6.8595279
2020-06,Victoria,7.1052565,7.4925642,7.0922355
2020-06,Western Australia,7.3705518,8.2798436,7.9430071
2020-07,Australia,6.9334299,7.43802,7.3328161
2020-07,Australian Capital Territory,4.1330908,,4.6167074
2020-07,New South Wales,6.7076284,7.181265,7.0736072
2020-07,Northern Territory,6.711486,,8.3859126
2020-07,Queensland,7.6515989,8.4905978,8.3355682
2020-07,South Australia,7.7046046,7.7591743,7.8932418
2020-07,Tasmania,6.5677112,5.9803348,6.4452253
2020-07,Victoria,7.1509082,6.9552591,6.6903177
2020-07,Western Australia,7.3109173,8.2976552,7.9696923
2020-08,Australia,6.8917479,6.7961449,6.8184592
2020-08,Australian Capital Territory,4.1344253,,4.5194705
2020-08,New South Wales,6.7227476,6.356602,6.4487526
2020-08,Northern Territory,6.6110274,,6.2309278
2020-08,Queensland,7.5642895,7.1076364,7.083295
2020-08,South Australia,7.5065433,7.8621239,7.5923093
2020-08,Tasmania,6.6280705,5.9853131,6.4954229
2020-08,Victoria,7.178309,7.128981,7.087548
2020-08,Western Australia,7.0586361,6.6059817,6.813237
2020-09,Australia,6.8455681,6.9309577,6.7233938
2020-09,Australian Capital Territory,4.1299237,,3.9071848
2020-09,New South Wales,6.6917977,6.9953239,6.7895698
2020-09,Northern Territory,6.5002047,,5.8882805
2020-09,Queensland,7.5630477,7.3957948,7.1412922
2020-09,South Australia,7.2793853,7.0271369,6.6194767
2020-09,Tasmania,6.6471348,7.5397389,7.5134403
2020-09,Victoria,7.1956512,6.6736481,6.5500766
2020-09,Western Australia,6.8463832,6.7484049,6.6373408
2020-10,Australia,6.7543961,6.952021,6.6590398
2020-10,Australian Capital Territory,4.1280077,,3.8381178
2020-10,New South Wales,6.6154484,6.5059748,6.3366722
2020-10,Northern Territory,6.3885596,,6.693284
2020-10,Queensland,7.4877857,7.5628233,7.2437439
2020-10,South Australia,7.0653587,7.0251786,6.6874771
2020-10,Tasmania,6.623137,7.9950234,7.5942997
2020-10,Victoria,7.208629,7.2789407,6.8340075
2020-10,Western Australia,6.6374496,6.5534472,6.3958408
2020-11,Australia,6.6271113,6.8129247,6.333426
2020-11,Australian Capital Territory,4.1323186,,3.7355274
2020-11,New South Wales,6.5160429,6.4081106,6.0014448
2020-11,Northern Territory,6.2881175,,6.1202201
2020-11,Queensland,7.3569178,7.3546879,6.7249924
2020-11,South Australia,6.8936816,6.404189,6.1369957
2020-11,Tasmania,6.5589183,7.9227655,7.4667708
2020-11,Victoria,7.0999899,7.0977649,6.6879498
2020-11,Western Australia,6.4632821,6.3761063,6.1148571
2020-12,Australia,6.4442667,6.5603978,6.2447528
2020-12,Australian Capital Territory,4.1393202,,3.7212103
2020-12,New South Wales,6.3999232,6.4643906,6.15731
2020-12,Northern Territory,6.2029276,,5.6228382
2020-12,Queensland,7.1898864,7.1310107,6.6176141
2020-12,South Australia,6.7631306,6.3517209,6.19633
2020-12,Tasmania,6.4619723,7.3212046,6.9462749
2020-12,Victoria,6.3061593,6.413265,6.3032923
2020-12,Western Australia,6.3284345,6.3526192,6.0611362
2021-01,Australia,6.2872727,6.2762419,6.8049818
2021-01,Australian Capital Territory,4.1455505,,4.9192575
2021-01,New South Wales,6.2671337,5.9970067,6.4244228
2021-01,Northern Territory,6.1339393,,6.0696701
2021-01,Queensland,6.9887793,6.7283754,7.2865192
2021-01,South Australia,6.6576741,6.8363713,7.4912178
2021-01,Tasmania,6.343972,5.9963488,6.3527915
2021-01,Victoria,6.2286467,6.2632633,6.8833739
2021-01,Western Australia,6.2067744,6.2452008,6.8723482
2021-02,Australia,5.8742044,5.8460614,6.3008989
2021-02,Australian Capital Territory,4.1477356,,4.962151
2021-02,New South Wales,5.6662686,5.6947572,6.0455581
2021-02,Northern Territory,6.0807769,,6.3301892
2021-02,Queensland,6.1321786,6.1644157,6.6698979
2021-02,South Australia,6.5383755,6.7531428,7.2311178
2021-02,Tasmania,6.2189845,5.9872854,6.0271385
2021-02,Victoria,6.1008299,5.7044516,6.139979
2021-02,Western Australia,6.0628983,6.1515672,6.4412654
2021-03,Australia,5.6234164,5.671598,6.0038069
2021-03,Australian Capital Territory,4.1408293,,3.9778012
2021-03,New South Wales,5.5070584,5.4478648,5.769706
2021-03,Northern Territory,6.0381653,,7.1037477
2021-03,Queensland,5.9202083,5.8460635,6.2585114
2021-03,South Australia,6.3667973,6.3887783,6.5682186
2021-03,Tasmania,6.1023816,6.1124989,6.0367857
2021-03,Victoria,5.9423817,6.0444801,6.3605817
2021-03,Western Australia,5.151906,5.0308345,5.242888
2021-04,Australia,5.4348255,5.4585444,5.5595543
2021-04,Australian Capital Territory,4.1225685,,3.6379814
2021-04,New South Wales,5.341162,5.4273959,5.4370323
2021-04,Northern Territory,5.9929089,,5.6162703
2021-04,Queensland,5.7031325,5.892801,6.0326367
2021-04,South Australia,6.1459499,5.7105449,5.8958327
2021-04,Tasmania,6.0051651,6.3182098,6.1492464
2021-04,Victoria,5.7790384,5.3839669,5.5554138
2021-04,Western Australia,4.9790057,5.0479157,5.0443146
2021-05,Australia,5.2452057,5.1020583,5.0137583
2021-05,Australian Capital Territory,4.0985228,,3.6303622
2021-05,New South Wales,5.1697798,5.1093337,5.0274875
2021-05,Northern Territory,5.9291685,,5.9043492
2021-05,Queensland,5.488374,5.441592,5.4220982
2021-05,South Australia,5.925062,5.8847936,5.7500671
2021-05,Tasmania,5.933182,5.7867413,5.6208924
2021-05,Victoria,4.7733136,4.735664,4.6612955
2021-05,Western Australia,4.8090166,4.7800394,4.6254238
2021-06,Australia,5.071006,5.0273273,4.8664737
2021-06,Australian Capital Territory,4.0729923,,4.4344711
2021-06,New South Wales,5.0054117,5.1436985,5.053691
2021-06,Northern Territory,5.8322919,,6.2367167
2021-06,Queensland,5.2994938,5.2301199,5.1563072
2021-06,South Australia,5.157848,5.326795,5.1974585
2021-06,Tasmania,4.9514892,4.7936775,4.7065573
2021-06,Victoria,4.6744105,4.5572743,4.3135735
2021-06,Western Australia,4.6424521,4.9873093,4.8537491
2021-07,Australia,4.8650368,4.725844,4.6533861
2021-07,Australian Capital Territory,4.0474826,,4.3785136
2021-07,New South Wales,4.8629008,4.6202019,4.5405931
2021-07,Northern Territory,5.6969673,,6.1618383
2021-07,Queensland,5.1614908,5.1222921,5.0738978
2021-07,South Australia,5.0510886,4.5958513,4.7107437
2021-07,Tasmania,4.9358393,4.5399044,4.91616
2021-07,Victoria,4.6112084,4.6132878,4.4109096
2021-07,Western Australia,4.4788753,4.7703816,4.5834192
2021-08,Australia,4.7405892,4.57567,4.592701
2021-08,Australian Capital Territory,4.0190083,,3.801292
2021-08,New South Wales,5.0145033,4.6448596,4.7099291
2021-08,Northern Territory,5.5328839,,5.4733486
2021-08,Queensland,5.0785458,5.0988646,5.049777
2021-08,South Australia,4.9946287,4.8627039,4.6893827
2021-08,Tasmania,4.9380101,5.0091767,5.4740823
2021-08,Victoria,4.564793,4.0898326,4.0419589
2021-08,Western Australia,4.3174781,4.3947427,4.5490905
2021-09,Australia,4.6452521,4.7080974,4.5644265
2021-09,Australian Capital Territory,3.9805161,,4.0638024
2021-09,New South Wales,4.9296456,4.6731953,4.5289064
2021-09,Northern Territory,5.3549782,,5.1887776
2021-09,Queensland,5.0325484,4.8648574,4.6622892
2021-09,South Australia,4.973419,5.1467279,4.848481
2021-09,Tasmania,4.9526409,4.6948118,4.7270038
2021-09,Victoria,4.51721,4.7243275,4.63596
2021-09,Western Australia,4.1572418,4.2079201,4.1355394
2021-10,Australia,4.6176757,5.2390813,5.0348262
2021-10,Australian Capital Territory,3.9294868,,6.2549326
2021-10,New South Wales,4.8652311,5.457741,5.3299829
2021-10,Northern Territory,5.1778496,,4.7638979
2021-10,Queensland,4.9921998,5.1354813,4.8835921
2021-10,South Australia,4.9727561,5.349548,5.0479392
2021-10,Tasmania,4.9733193,5.0880156,4.8449512
2021-10,Victoria,4.4578349,5.6037784,5.2677426
2021-10,Western Australia,4.0191701,3.9319165,3.8444542
2021-11,Australia,4.558247,4.6348338,4.287087
2021-11,Australian Capital Territory,3.8638689,,3.5661512
2021-11,New South Wales,4.5989509,4.6904765,4.3802374
2021-11,Northern Territory,5.0145797,,4.5518495
2021-11,Queensland,4.540351,4.63388,4.2477794
2021-11,South Australia,4.9696396,4.6806574,4.4358868
2021-11,Tasmania,4.9975499,5.3246261,4.9463359
2021-11,Victoria,4.3811121,4.6729672,4.4016867
2021-11,Western Australia,3.914335,3.8869576,3.7152565
2021-12,Australia,4.3052995,4.2105412,4.0011848
2021-12,Australian Capital Territory,3.7875906,,4.3975041
2021-12,New South Wales,4.082578,4.1603985,3.9345501
2021-12,Northern Territory,4.8751739,,4.8348946
2021-12,Queensland,4.4533114,4.5115388,4.1885646
2021-12,South Australia,4.948693,4.0115885,3.903246
2021-12,Tasmania,4.0777554,4.226644,3.9426853
2021-12,Victoria,4.2972963,4.2529227,4.1848639
2021-12,Western Australia,3.8397383,3.5376768,3.3440779
2022-01,Australia,4.0832665,4.1663905,4.5373219
2022-01,Australian Capital Territory,3.7050796,,3.7228298
2022-01,New South Wales,3.9673509,4.2288432,4.5388455
2022-01,Northern Territory,4.7582091,,4.6618548
2022-01,Queensland,4.3507008,4.2802496,4.6502623
2022-01,South Australia,4.8982882,4.8261061,5.3275519
2022-01,Tasmania,4.1084918,3.727699,3.9715495
2022-01,Victoria,4.2128985,4.0923224,4.5068396
2022-01,Western Australia,3.8001544,3.7500688,4.1525347
2022-02,Australia,4.0213799,4.0303601,4.3572597
2022-02,Australian Capital Territory,3.6201725,,3.5407472
2022-02,New South Wales,3.8296428,3.7806785,4.0204186
2022-02,Northern Territory,4.6558868,,4.5315467
2022-02,Queensland,4.2494864,4.1766029,4.5214659
2022-02,South Australia,4.8203695,5.0460056,5.3881739
2022-02,Tasmania,4.1415825,3.9749849,3.9632289
2022-02,Victoria,4.1217661,4.1693477,4.5066702
2022-02,Western Australia,3.7869788,4.0332464,4.2066642
2022-03,Australia,3.946391,3.9813789,4.2126394
2022-03,Australian Capital Territory,3.5377719,,3.8928017
2022-03,New South Wales,3.6910986,3.8940528,4.1345327
2022-03,Northern Territory,4.5611349,,5.2723177
2022-03,Queensland,4.153018,3.8708664,4.1781619
2022-03,South Australia,4.7284273,4.9663113,5.1154752
2022-03,Tasmania,4.1732428,4.4439817,4.3913269
2022-03,Victoria,4.0125701,4.0974585,4.3179222
2022-03,Western Australia,3.259305,3.4879783,3.616404
2022-04,Australia,3.8551578,3.84571,3.9255246
2022-04,Australian Capital Territory,3.4601941,,3.3288892
2022-04,New South Wales,3.5735881,3.5119063,3.5301773
2022-04,Northern Territory,4.4708682,,4.7638157
2022-04,Queensland,4.0612934,4.1444057,4.2385239
2022-04,South Australia,4.6165527,4.4409657,4.624599
2022-04,Tasmania,4.1977799,4.1092641,3.9732892
2022-04,Victoria,3.8874585,4.2171143,4.3565032
2022-04,Western Australia,3.2481613,3.0343903,3.0316126
2022-05,Australia,3.753653,3.9298279,3.8658312
2022-05,Australian Capital Territory,3.3866143,,3.2891801
2022-05,New South Wales,3.4862023,4.0716756,4.0142695
2022-05,Northern Territory,4.3896275,,4.5529054
2022-05,Queensland,3.9629761,3.9742086,3.9605278
2022-05,South Australia,4.4842548,4.6635915,4.564138
2022-05,Tasmania,4.2121568,4.4877696,4.3862288
2022-05,Victoria,3.7605821,3.7696423,3.7098144
2022-05,Western Australia,3.2493667,3.2565741,3.1414771
2022-06,Australia,3.6528062,3.6098913,3.4963806
2022-06,Australian Capital Territory,3.3168674,,2.9651228
2022-06,New South Wales,3.4317615,3.3889751,3.340388
2022-06,Northern Territory,4.3199508,,4.6861983
2022-06,Queensland,3.8409299,4.0122287,3.9232589
2022-06,South Australia,4.3532017,4.3503888,4.2597103
2022-06,Tasmania,4.2141677,4.4476028,4.3616959
2022-06,Victoria,3.6535826,3.3114222,3.1333806
2022-06,Western Australia,3.2744616,3.3894153,3.3397174
2022-07,Australia,3.5648456,3.450789,3.3894995
2022-07,Australian Capital Territory,3.2486306,,3.3247587
2022-07,New South Wales,3.3969135,3.3876169,3.3160594
2022-07,Northern Territory,4.2690015,,4.1871171
2022-07,Queensland,3.7020086,3.5927701,3.613457
2022-07,South Australia,4.238508,3.9417962,4.0842768
2022-07,Tasmania,4.2021668,3.5706564,3.8692204
2022-07,Victoria,3.5821671,3.2541851,3.0992544
2022-07,Western Australia,3.3266682,3.421801,3.2787838
2022-08,Australia,3.5081515,3.5292683,3.5381927
2022-08,Australian Capital Territory,3.1861464,,2.8632895
2022-08,New South Wales,3.3710039,3.4058487,3.4507992
2022-08,Northern Territory,4.2387789,,4.2794696
2022-08,Queensland,3.5738158,3.3176307,3.2673845
2022-08,South Australia,4.1561476,4.0556095,3.925471
2022-08,Tasmania,4.1761804,4.5162981,5.0243159
2022-08,Victoria,3.5614869,3.8394628,3.7772804
2022-08,Western Australia,3.3942498,3.1473506,3.2603255
2022-09,Australia,3.4862704,3.6040414,3.4832773
2022-09,Australian Capital Territory,3.1346608,,3.2079814
2022-09,New South Wales,3.3462426,3.4000153,3.3060642
2022-09,Northern Territory,4.2247366,,3.8465832
2022-09,Queensland,3.4894831,3.7199667,3.5392861
2022-09,South Australia,4.1023214,4.3668629,4.133598
2022-09,Tasmania,4.1407938,4.2584565,4.3392746
2022-09,Victoria,3.5902362,3.4758235,3.4196621
2022-09,Western Australia,3.4704769,3.530465,3.4847862
2022-10,Australia,3.494441,3.4382406,3.3028119
2022-10,Australian Capital Territory,3.0966053,,3.0483571
2022-10,New South Wales,3.320097,3.0743307,3.0067935
2022-10,Northern Territory,4.2235135,,3.8017363
2022-10,Queensland,3.4705335,3.3191856,3.1384516
2022-10,South Australia,4.0683489,4.1685253,3.9409374
2022-10,Tasmania,4.1034239,4.0340143,3.8688535
2022-10,Victoria,3.6435693,3.7037064,3.4870431
2022-10,Western Australia,3.5395357,3.5848834,3.5163634
2022-11,Australia,3.5191372,3.5172951,3.2517811
2022-11,Australian Capital Territory,3.0735421,,2.3197128
2022-11,New South Wales,3.2944095,3.3177642,3.0856096
2022-11,Northern Territory,4.2316363,,3.791534
2022-11,Queensland,3.5119381,3.2673195,3.0110885
2022-11,South Australia,4.0607216,4.1348248,3.8759386
2022-11,Tasmania,4.0705184,3.856066,3.5455068
2022-11,Victoria,3.7011562,3.6455142,3.4370849
2022-11,Western Australia,3.590581,3.5848441,3.4059587
2022-12,Australia,3.5481606,3.5267986,3.3407314
2022-12,Australian Capital Territory,3.0650468,,2.826804
2022-12,New South Wales,3.2770596,3.2633228,3.0662537
2022-12,Northern Territory,4.2420881,,4.6395995
2022-12,Queensland,3.5920207,3.6384727,3.3790539
2022-12,South Australia,4.0703757,4.0014869,3.8783148
2022-12,Tasmania,4.0499714,3.8124152,3.5357961
2022-12,Victoria,3.7488618,3.503009,3.4499238
2022-12,Western Australia,3.6280795,3.6250142,3.4003337
2023-01,Australia,3.5668862,3.6617862,4.0003666
2023-01,Australian Capital Territory,3.072781,,3.7904896
2023-01,New South Wales,3.2683722,3.1864101,3.4390122
2023-01,Northern Territory,4.2525023,,4.3418425
2023-01,Queensland,3.6822145,3.7519988,4.071599
2023-01,South Australia,4.080687,4.1309708,4.5675125
2023-01,Tasmania,4.0486917,4.1102216,4.4023445
2023-01,Victoria,3.7816337,4.0612893,4.4780994
2023-01,Western Australia,3.6486394,3.5328354,3.9228793
2023-02,Australia,3.5755122,3.6092473,3.9029159
2023-02,Australian Capital Territory,3.0991499,,3.4497074
2023-02,New South Wales,3.2663243,3.235875,3.434574
2023-02,Northern Territory,4.2673785,,5.6481449
2023-02,Queensland,3.7619602,3.788172,4.1261359
2023-02,South Australia,4.092601,3.9540892,4.2220386
2023-02,Tasmania,4.0673934,3.6889336,3.6848607
2023-02,Victoria,3.8000488,3.7626559,4.0656034
2023-02,Western Australia,3.6470669,4.0332202,4.1949848
2023-03,Australia,3.5803464,3.5931732,3.7997595
2023-03,Australian Capital Territory,3.1408545,,3.1304415
2023-03,New South Wales,3.2700799,3.292057,3.5044043
2023-03,Northern Territory,4.2894299,,4.8402342
2023-03,Queensland,3.8265312,3.8420683,4.1586193
2023-03,South Australia,4.0970284,3.7958612,3.9025635
2023-03,Tasmania,4.1015416,4.2627825,4.18048
2023-03,Victoria,3.7970963,3.7194264,3.9188995
2023-03,Western Australia,3.633299,3.4721165,3.568386
2023-04,Australia,3.5850522,3.6970104,3.7770866
2023-04,Australian Capital Territory,3.2031124,,3.1190471
2023-04,New South Wales,3.2784374,3.3902541,3.4213545
2023-04,Northern Territory,4.3208212,,4.1198819
2023-04,Queensland,3.8757252,3.7946829,3.8788123
2023-04,South Australia,4.0820782,4.1744284,4.3726979
2023-04,Tasmania,4.1446517,4.0463953,3.8824712
2023-04,Victoria,3.7701484,3.9101231,4.0450609
2023-04,Western Australia,3.6059404,3.6381378,3.6574307
