region_code,sa2_code,sa2_name,sex,year,population,is_total_row
MM,41160,Berri,Females,2026,2124,False
MM,41160,Berri,Females,2031,2120,False
MM,41160,Berri,Females,2036,2111,False
MM,41161,Karoonda - Lameroo,Females,2016,1503,False
MM,41161,Karoonda - Lameroo,Females,2021,1511,False
MM,41161,Karoonda - Lameroo,Females,2026,1520,False
MM,41161,Karoonda - Lameroo,Females,2031,1521,False
MM,41161,Karoonda - Lameroo,Females,2036,1514,False
MM,41162,Loxton,Females,2016,2818,False
MM,41162,Loxton,Females,2021,2877,False
MM,41162,Loxton,Females,2026,2920,False
MM,41162,Loxton,Females,2031,2956,False
MM,41162,Loxton,Females,2036,2974,False
MM,41163,Loxton Region,Females,2016,835,False
MM,41163,Loxton Region,Females,2021,840,False
MM,41163,Loxton Region,Females,2026,836,False
MM,41163,Loxton Region,Females,2031,825,False
MM,41163,Loxton Region,Females,2036,813,False
MM,41164,Mannum,Females,2016,3070,False
MM,41164,Mannum,Females,2021,3200,False
MM,41164,Mannum,Females,2026,3352,False
MM,41164,Mannum,Females,2031,3482,False
MM,41164,Mannum,Females,2036,3582,False
MM,41165,Murray Bridge,Females,2016,9181,False
MM,41165,Murray Bridge,Females,2021,9699,False
MM,41165,Murray Bridge,Females,2026,10265,False
MM,41165,Murray Bridge,Females,2031,10747,False
MM,41165,Murray Bridge,Females,2036,11145,False
MM,41166,Murray Bridge Region,Females,2016,1717,False
MM,41166,Murray Bridge Region,Females,2021,1809,False
MM,41166,Murray Bridge Region,Females,2026,1891,False
MM,41166,Murray Bridge Region,Females,2031,1955,False
MM,41166,Murray Bridge Region,Females,2036,2000,False
MM,41167,Renmark,Females,2016,2503,False
MM,41167,Renmark,Females,2021,2523,False
MM,41167,Renmark,Females,2026,2567,False
MM,41167,Renmark,Females,2031,2611,False
MM,41167,Renmark,Females,2036,2630,False
MM,41168,Renmark Region,Females,2016,2394,False
MM,41168,Renmark Region,Females,2021,2435,False
MM,41168,Renmark Region,Females,2026,2469,False
MM,41168,Renmark Region,Females,2031,2485,False
MM,41168,Renmark Region,Females,2036,2484,False
MM,41169,The Coorong,Females,2016,2711,False
MM,41169,The Coorong,Females,2021,2777,False
MM,41169,The Coorong,Females,2026,2815,False
MM,41169,The Coorong,Females,2031,2835,False
MM,41169,The Coorong,Females,2036,2835,False
MM,41170,Waikerie,Females,2016,3159,False
MM,41170,Waikerie,Females,2021,3280,False
MM,41170,Waikerie,Females,2026,3386,False
MM,41170,Waikerie,Females,2031,3464,False
MM,41170,Waikerie,Females,2036,3519,False
MM,,TOTAL Murray and Mallee,Females,2016,35335,True
MM,,TOTAL Murray and Mallee,Females,2021,36395,True
MM,,TOTAL Murray and Mallee,Females,2026,37492,True
MM,,TOTAL Murray and Mallee,Females,2031,38364,True
MM,,TOTAL Murray and Mallee,Females,2036,38965,True
EPSW,41129,Ceduna,Females,2016,1354,False
EPSW,41129,Ceduna,Females,2021,1284,False
EPSW,41129,Ceduna,Females,2026,1255,False
EPSW,41129,Ceduna,Females,2031,1228,False
EPSW,41129,Ceduna,Females,2036,1204,False
EPSW,41130,Eyre Peninsula,Females,2016,3300,False
EPSW,41130,Eyre Peninsula,Females,2021,3214,False
EPSW,41130,Eyre Peninsula,Females,2026,3233,False
EPSW,41130,Eyre Peninsula,Females,2031,3215,False
EPSW,41130,Eyre Peninsula,Females,2036,3208,False
EPSW,41131,Kimba - Cleve - Franklin Harbour,Females,2016,2085,False
EPSW,41131,Kimba - Cleve - Franklin Harbour,Females,2021,2017,False
EPSW,41131,Kimba - Cleve - Franklin Harbour,Females,2026,1990,False
EPSW,41131,Kimba - Cleve - Franklin Harbour,Females,2031,1964,False
EPSW,41131,Kimba - Cleve - Franklin Harbour,Females,2036,1937,False
EPSW,41132,Le Hunte - Elliston,Females,2016,1122,False
EPSW,41132,Le Hunte - Elliston,Females,2021,1080,False
EPSW,41132,Le Hunte - Elliston,Females,2026,1058,False
EPSW,41132,Le Hunte - Elliston,Females,2031,1037,False
EPSW,41132,Le Hunte - Elliston,Females,2036,1019,False
EPSW,41133,Port Lincoln,Females,2016,8093,False
EPSW,41133,Port Lincoln,Females,2021,8056,False
EPSW,41133,Port Lincoln,Females,2026,8027,False
EPSW,41133,Port Lincoln,Females,2031,8038,False
EPSW,41133,Port Lincoln,Females,2036,8063,False
EPSW,48008,West Coast (SA) - Western,Females,2016,1770,False
EPSW,48008,West Coast (SA) - Western,Females,2021,1759,False
EPSW,48008,West Coast (SA) - Western,Females,2026,1755,False
EPSW,48008,West Coast (SA) - Western,Females,2031,1772,False
EPSW,48008,West Coast (SA) - Western,Females,2036,1781,False
EPSW,48009,Whyalla - Whyalla North,Females,2016,11257,False
EPSW,48009,Whyalla - Whyalla North,Females,2021,10905,False
EPSW,48009,Whyalla - Whyalla North,Females,2026,10948,False
EPSW,48009,Whyalla - Whyalla North,Females,2031,10979,False
EPSW,48009,Whyalla - Whyalla North,Females,2036,10994,False
EPSW,,TOTAL Eyre Peninsula and South West,Females,2016,28981,True
EPSW,,TOTAL Eyre Peninsula and South West,Females,2021,28314,True
EPSW,,TOTAL Eyre Peninsula and South West,Females,2026,28266,True
EPSW,,TOTAL Eyre Peninsula and South West,Females,2031,28232,True
EPSW,,TOTAL Eyre Peninsula and South West,Females,2036,28206,True
ONE,41138,APY Lands,Females,2016,1305,False
ONE,41138,APY Lands,Females,2021,1251,False
ONE,41138,APY Lands,Females,2026,1288,False
ONE,41138,APY Lands,Females,2031,1304,False
ONE,41138,APY Lands,Females,2036,1319,False
ONE,41139,Coober Pedy,Females,2016,851,False
ONE,41139,Coober Pedy,Females,2021,817,False
ONE,41139,Coober Pedy,Females,2026,813,False
ONE,41139,Coober Pedy,Females,2031,807,False
ONE,41139,Coober Pedy,Females,2036,801,False
ONE,41140,Quorn - Lake Gilles,Females,2016,1085,False
ONE,41140,Quorn - Lake Gilles,Females,2021,1002,False
ONE,41140,Quorn - Lake Gilles,Females,2026,950,False
ONE,41140,Quorn - Lake Gilles,Females,2031,921,False
ONE,41140,Quorn - Lake Gilles,Females,2036,897,False
ONE,41141,Outback,Females,2016,1018,False
ONE,41141,Outback,Females,2021,1144,False
ONE,41141,Outback,Females,2026,1188,False
ONE,41141,Outback,Females,2031,1201,False
ONE,41141,Outback,Females,2036,1198,False
ONE,41142,Port Augusta,Females,2016,6908,False
ONE,41142,Port Augusta,Females,2021,6736,False
ONE,41142,Port Augusta,Females,2026,6780,False
ONE,41142,Port Augusta,Females,2031,6811,False
ONE,41142,Port Augusta,Females,2036,6842,False
ONE,41143,Roxby Downs,Females,2016,1745,False
ONE,41143,Roxby Downs,Females,2021,1767,False
ONE,41143,Roxby Downs,Females,2026,1812,False
ONE,41143,Roxby Downs,Females,2031,1828,False
ONE,41143,Roxby Downs,Females,2036,1829,False
ONE,,TOTAL Outback - North and East,Females,2016,12912,True
ONE,,TOTAL Outback - North and East,Females,2021,12716,True
ONE,,TOTAL Outback - North and East,Females,2026,12830,True
ONE,,TOTAL Outback - North and East,Females,2031,12872,True
ONE,,TOTAL Outback - North and East,Females,2036,12887,True
,,TOTAL SOUTH AUSTRALIA,Females,2016,865966,True
,,TOTAL SOUTH AUSTRALIA,Females,2021,898985,True
,,TOTAL SOUTH AUSTRALIA,Females,2026,935976,True
,,TOTAL SOUTH AUSTRALIA,Females,2031,971602,True
,,TOTAL SOUTH AUSTRALIA,Females,2036,1004613,True
