table,table_title,financial_year,row_group,row_label,column,value
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,02 Assault,56
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,03 Sexual offences,3
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,04 Harm or endanger persons,7
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,"05 Robbery, blackmail, and extortion",0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,06 Burglary,21
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,07 Theft,68
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,08 Fraud and related offences,6
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,09 Drug offences,18
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,10 Weapons and explosives offences,30
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,11 Property damage,32
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,"12 Public order, health, and safety offences",36
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,13 Traffic and vehicle offences,75
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,14 Offences against justice procedures and orders,45
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,15 Offences against government,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,16 Environmental offences,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,17 Miscellaneous offences,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Community service / work,Total,402
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,02 Assault,115
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,03 Sexual offences,7
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,04 Harm or endanger persons,15
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,"05 Robbery, blackmail, and extortion",0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,06 Burglary,19
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,07 Theft,41
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,08 Fraud and related offences,11
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,09 Drug offences,11
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,10 Weapons and explosives offences,36
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,11 Property damage,34
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,"12 Public order, health, and safety offences",23
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,13 Traffic and vehicle offences,55
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,14 Offences against justice procedures and orders,33
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,15 Offences against government,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,16 Environmental offences,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,17 Miscellaneous offences,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Moderate penalty in the community,Total,405
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,02 Assault,51
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,03 Sexual offences,3
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,04 Harm or endanger persons,8
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,"05 Robbery, blackmail, and extortion",0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,06 Burglary,21
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,07 Theft,385
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,08 Fraud and related offences,49
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,09 Drug offences,314
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,10 Weapons and explosives offences,196
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,11 Property damage,237
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,"12 Public order, health, and safety offences",197
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,13 Traffic and vehicle offences,5834
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,14 Offences against justice procedures and orders,402
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,15 Offences against government,48
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,16 Environmental offences,23
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,17 Miscellaneous offences,9
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Monetary penalties,Total,7783
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,02 Assault,38
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,03 Sexual offences,3
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,04 Harm or endanger persons,8
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,"05 Robbery, blackmail, and extortion",0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,06 Burglary,14
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,07 Theft,149
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,08 Fraud and related offences,31
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,09 Drug offences,314
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,10 Weapons and explosives offences,192
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,11 Property damage,70
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,"12 Public order, health, and safety offences",197
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,13 Traffic and vehicle offences,5826
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,14 Offences against justice procedures and orders,400
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,15 Offences against government,45
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,16 Environmental offences,23
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,17 Miscellaneous offences,9
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Fines,Total,7323
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),02 Assault,474
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),03 Sexual offences,19
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),04 Harm or endanger persons,34
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),"05 Robbery, blackmail, and extortion",0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),06 Burglary,107
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),07 Theft,236
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),08 Fraud and related offences,43
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),09 Drug offences,150
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),10 Weapons and explosives offences,255
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),11 Property damage,106
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),"12 Public order, health, and safety offences",164
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),13 Traffic and vehicle offences,778
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),14 Offences against justice procedures and orders,263
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),15 Offences against government,8
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),16 Environmental offences,24
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),17 Miscellaneous offences,7
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Good behaviour (incl. bonds),Total,2664
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,02 Assault,39
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,03 Sexual offences,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,04 Harm or endanger persons,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,"05 Robbery, blackmail, and extortion",0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,06 Burglary,37
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,07 Theft,112
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,08 Fraud and related offences,14
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,09 Drug offences,239
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,10 Weapons and explosives offences,126
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,11 Property damage,35
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,"12 Public order, health, and safety offences",126
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,13 Traffic and vehicle offences,416
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,14 Offences against justice procedures and orders,165
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,15 Offences against government,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,16 Environmental offences,4
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,17 Miscellaneous offences,3
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Nominal and other penalties,Total,1316
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,02 Assault,1872
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,03 Sexual offences,106
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,04 Harm or endanger persons,114
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,"05 Robbery, blackmail, and extortion",5
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,06 Burglary,581
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,07 Theft,1615
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,08 Fraud and related offences,232
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,09 Drug offences,880
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,10 Weapons and explosives offences,1013
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,11 Property damage,630
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,"12 Public order, health, and safety offences",925
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,13 Traffic and vehicle offences,8306
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,14 Offences against justice procedures and orders,1583
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,15 Offences against government,76
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,16 Environmental offences,70
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,17 Miscellaneous offences,18
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Total guilty outcome,Total,18035
