source_table,breakdown,financial_year,category_1,category_2,column_category,count
SCR SA.10,Clients by country of birth and client type,2013–14,Total,Philippines,,13
SCR SA.10,Clients by country of birth and client type,2024–25,Total,India,,47
SCR SA.10,Clients by country of birth and client type,2023–24,Total,India,,41
SCR SA.10,Clients by country of birth and client type,2022–23,Total,India,,23
SCR SA.10,Clients by country of birth and client type,2021–22,Total,India,,15
SCR SA.10,Clients by country of birth and client type,2020–21,Total,India,,30
SCR SA.10,Clients by country of birth and client type,2019–20,Total,India,,14
SCR SA.10,Clients by country of birth and client type,2018–19,Total,India,,15
SCR SA.10,Clients by country of birth and client type,2017–18,Total,India,,15
SCR SA.10,Clients by country of birth and client type,2016–17,Total,India,,12
SCR SA.10,Clients by country of birth and client type,2015–16,Total,India,,9
SCR SA.10,Clients by country of birth and client type,2014–15,Total,India,,9
SCR SA.10,Clients by country of birth and client type,2013–14,Total,India,,13
SCR SA.10,Clients by country of birth and client type,2024–25,Total,South Africa,,14
SCR SA.10,Clients by country of birth and client type,2023–24,Total,South Africa,,15
SCR SA.10,Clients by country of birth and client type,2022–23,Total,South Africa,,13
SCR SA.10,Clients by country of birth and client type,2021–22,Total,South Africa,,12
SCR SA.10,Clients by country of birth and client type,2020–21,Total,South Africa,,14
SCR SA.10,Clients by country of birth and client type,2019–20,Total,South Africa,,7
SCR SA.10,Clients by country of birth and client type,2018–19,Total,South Africa,,19
SCR SA.10,Clients by country of birth and client type,2017–18,Total,South Africa,,15
SCR SA.10,Clients by country of birth and client type,2016–17,Total,South Africa,,5
SCR SA.10,Clients by country of birth and client type,2015–16,Total,South Africa,,8
SCR SA.10,Clients by country of birth and client type,2014–15,Total,South Africa,,16
SCR SA.10,Clients by country of birth and client type,2013–14,Total,South Africa,,15
SCR SA.10,Clients by country of birth and client type,2024–25,Total,Sudan,,22
SCR SA.10,Clients by country of birth and client type,2023–24,Total,Sudan,,21
SCR SA.10,Clients by country of birth and client type,2022–23,Total,Sudan,,18
SCR SA.10,Clients by country of birth and client type,2021–22,Total,Sudan,,18
SCR SA.10,Clients by country of birth and client type,2020–21,Total,Sudan,,26
SCR SA.10,Clients by country of birth and client type,2019–20,Total,Sudan,,17
SCR SA.10,Clients by country of birth and client type,2018–19,Total,Sudan,,17
SCR SA.10,Clients by country of birth and client type,2017–18,Total,Sudan,,14
SCR SA.10,Clients by country of birth and client type,2016–17,Total,Sudan,,15
SCR SA.10,Clients by country of birth and client type,2015–16,Total,Sudan,,21
SCR SA.10,Clients by country of birth and client type,2014–15,Total,Sudan,,10
SCR SA.10,Clients by country of birth and client type,2013–14,Total,Sudan,,14
SCR SA.10,Clients by country of birth and client type,2024–25,Total,Not stated,,663
SCR SA.10,Clients by country of birth and client type,2023–24,Total,Not stated,,122
SCR SA.10,Clients by country of birth and client type,2022–23,Total,Not stated,,74
SCR SA.10,Clients by country of birth and client type,2021–22,Total,Not stated,,151
SCR SA.10,Clients by country of birth and client type,2020–21,Total,Not stated,,83
SCR SA.10,Clients by country of birth and client type,2019–20,Total,Not stated,,107
SCR SA.10,Clients by country of birth and client type,2018–19,Total,Not stated,,142
SCR SA.10,Clients by country of birth and client type,2017–18,Total,Not stated,,50
SCR SA.10,Clients by country of birth and client type,2016–17,Total,Not stated,,177
SCR SA.10,Clients by country of birth and client type,2015–16,Total,Not stated,,276
SCR SA.10,Clients by country of birth and client type,2014–15,Total,Not stated,,173
SCR SA.10,Clients by country of birth and client type,2013–14,Total,Not stated,,305
SCR SA.10,Clients by country of birth and client type,2024–25,Total,All other countries,,307
SCR SA.10,Clients by country of birth and client type,2023–24,Total,All other countries,,260
SCR SA.10,Clients by country of birth and client type,2022–23,Total,All other countries,,207
SCR SA.10,Clients by country of birth and client type,2021–22,Total,All other countries,,196
SCR SA.10,Clients by country of birth and client type,2020–21,Total,All other countries,,248
SCR SA.10,Clients by country of birth and client type,2019–20,Total,All other countries,,226
SCR SA.10,Clients by country of birth and client type,2018–19,Total,All other countries,,257
SCR SA.10,Clients by country of birth and client type,2017–18,Total,All other countries,,231
SCR SA.10,Clients by country of birth and client type,2016–17,Total,All other countries,,268
SCR SA.10,Clients by country of birth and client type,2015–16,Total,All other countries,,240
SCR SA.10,Clients by country of birth and client type,2014–15,Total,All other countries,,287
SCR SA.10,Clients by country of birth and client type,2013–14,Total,All other countries,,307
