reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
2022-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,128.1
2022-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,143
2022-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,154
2022-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,143.7
2022-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,145.3
2022-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,234.6
2022-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,60
2022-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,70
2022-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,21.2
2022-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,22.2
2022-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,28.1
2022-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,164
2022-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,182
2022-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,153.2
2022-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,159.8
2022-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,244.2
2022-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,53
2022-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,68
2022-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,18.4
2022-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,21.6
2022-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,21
2022-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,180
2022-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,188
2022-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,121
2022-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,122.4
2022-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,196.8
2023-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,33
2023-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,41
2023-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,4.1
2023-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,4.7
2023-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,7.7
2023-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,191
2023-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,198
2023-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,115
2023-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,117.4
2023-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,184.9
2023-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,57
2023-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,71
2023-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,9.6
2023-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,10.5
2023-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,10.2
2023-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,203
2023-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,213
2023-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,53.3
2023-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,54.3
2023-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,67.1
2023-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,53
2023-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,67
2023-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,17.4
2023-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,18.8
2023-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,37.1
2023-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,196
2023-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,211
2023-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,49.4
2023-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,52.7
2023-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,76.1
2023-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,47
2023-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,67
2023-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,14.3
2023-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,18.6
2023-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,44.2
2023-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,190
2023-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,198
2023-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,45.3
2023-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,46
2023-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,99.3
2024-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,36
2024-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,48
2024-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,10.6
2024-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,12.8
2024-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,16.8
2024-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,193
2024-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,207
2024-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,51.8
2024-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,52.9
2024-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,108.3
2024-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,43
2024-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,52
2024-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,23.6
2024-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,23.8
2024-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,21.9
2024-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,179
2024-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,193
2024-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,65.9
2024-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,67.3
2024-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,120
2024-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,54
2024-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,63
2024-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,30.9
2024-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,33
2024-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,46.6
2024-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,180
2024-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,200
2024-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,79.5
2024-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,83.8
2024-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,129.5
2024-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,49
2024-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,69
2024-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,21.7
2024-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,25.2
2024-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,53.8
2024-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,182
2024-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,194
2024-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,86.9
2024-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,89.1
2024-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,139.1
2025-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,34
2025-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,44
2025-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,8.9
2025-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,10.3
2025-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,13.9
2025-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,180
2025-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,189
2025-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,85.2
2025-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,85.4
2025-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,136.2
2025-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,39
2025-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,44
2025-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,14.7
2025-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,15.9
2025-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,28.5
2025-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,176
2025-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,185
2025-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,76.3
2025-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,78.4
2025-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,142.9
2025-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,74
2025-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,87
2025-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,40.5
2025-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,41.8
2025-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,54.6
2025-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,196
2025-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,216
2025-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,85.9
2025-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,89.3
2025-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,150.8
2025-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,56
2025-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,77
2025-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,46.9
2025-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,49.5
2025-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,69.6
2025-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,203
2025-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,213
2025-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,111.1
2025-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,112.5
2025-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,166.7
2026-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,36
2026-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,49
2026-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,43.3
2026-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,46.5
2026-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,47.6
2026-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,205
2026-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,210
2026-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,145.5
2026-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,146.7
2026-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,200.3
