date,state_code,state_name,registration_type,sex,registrations
2013-01-01,ACT,Australian Capital Territory,Intent,Total,24384
2013-01-01,NSW,New South Wales,Intent,Total,1992478
2013-01-01,NT,Northern Territory,Intent,Total,7194
2013-01-01,QLD,Queensland,Intent,Total,618123
2013-01-01,SA,South Australia,Intent,Total,603282
2013-01-01,TAS,Tasmania,Intent,Total,140718
2013-01-01,VIC,Victoria,Intent,Total,429301
2013-01-01,WA,Western Australia,Intent,Total,443058
2013-02-01,ACT,Australian Capital Territory,Consent,Female,22237
2013-02-01,NSW,New South Wales,Consent,Female,216612
2013-02-01,NT,Northern Territory,Consent,Female,8329
2013-02-01,QLD,Queensland,Consent,Female,206475
2013-02-01,SA,South Australia,Consent,Female,107032
2013-02-01,TAS,Tasmania,Consent,Female,32427
2013-02-01,VIC,Victoria,Consent,Female,254280
2013-02-01,WA,Western Australia,Consent,Female,163418
2013-02-01,ACT,Australian Capital Territory,Consent,Male,14304
2013-02-01,NSW,New South Wales,Consent,Male,140626
2013-02-01,NT,Northern Territory,Consent,Male,4780
2013-02-01,QLD,Queensland,Consent,Male,126634
2013-02-01,SA,South Australia,Consent,Male,73470
2013-02-01,TAS,Tasmania,Consent,Male,19476
2013-02-01,VIC,Victoria,Consent,Male,155570
2013-02-01,WA,Western Australia,Consent,Male,102944
2013-02-01,ACT,Australian Capital Territory,Consent,Total,36541
2013-02-01,NSW,New South Wales,Consent,Total,357238
2013-02-01,NT,Northern Territory,Consent,Total,13109
2013-02-01,QLD,Queensland,Consent,Total,333109
2013-02-01,SA,South Australia,Consent,Total,180502
2013-02-01,TAS,Tasmania,Consent,Total,51903
2013-02-01,VIC,Victoria,Consent,Total,409850
2013-02-01,WA,Western Australia,Consent,Total,266362
2013-02-01,ACT,Australian Capital Territory,Intent,Female,14274
2013-02-01,NSW,New South Wales,Intent,Female,971247
2013-02-01,NT,Northern Territory,Intent,Female,4007
2013-02-01,QLD,Queensland,Intent,Female,296490
2013-02-01,SA,South Australia,Intent,Female,291949
2013-02-01,TAS,Tasmania,Intent,Female,69223
2013-02-01,VIC,Victoria,Intent,Female,244243
2013-02-01,WA,Western Australia,Intent,Female,219830
2013-02-01,ACT,Australian Capital Territory,Intent,Male,10348
2013-02-01,NSW,New South Wales,Intent,Male,1020775
2013-02-01,NT,Northern Territory,Intent,Male,3204
2013-02-01,QLD,Queensland,Intent,Male,322260
2013-02-01,SA,South Australia,Intent,Male,313350
2013-02-01,TAS,Tasmania,Intent,Male,71432
2013-02-01,VIC,Victoria,Intent,Male,181850
2013-02-01,WA,Western Australia,Intent,Male,222037
2013-02-01,ACT,Australian Capital Territory,Intent,Total,24622
2013-02-01,NSW,New South Wales,Intent,Total,1992055
2013-02-01,NT,Northern Territory,Intent,Total,7211
2013-02-01,QLD,Queensland,Intent,Total,618752
2013-02-01,SA,South Australia,Intent,Total,605464
2013-02-01,TAS,Tasmania,Intent,Total,140655
2013-02-01,VIC,Victoria,Intent,Total,429887
2013-02-01,WA,Western Australia,Intent,Total,443163
2013-03-01,ACT,Australian Capital Territory,Consent,Female,22393
2013-03-01,NSW,New South Wales,Consent,Female,217966
2013-03-01,NT,Northern Territory,Consent,Female,8348
2013-03-01,QLD,Queensland,Consent,Female,207221
2013-03-01,SA,South Australia,Consent,Female,107628
2013-03-01,TAS,Tasmania,Consent,Female,32501
2013-03-01,VIC,Victoria,Consent,Female,255333
2013-03-01,WA,Western Australia,Consent,Female,163744
2013-03-01,ACT,Australian Capital Territory,Consent,Male,14361
2013-03-01,NSW,New South Wales,Consent,Male,141309
2013-03-01,NT,Northern Territory,Consent,Male,4792
2013-03-01,QLD,Queensland,Consent,Male,126928
2013-03-01,SA,South Australia,Consent,Male,73894
2013-03-01,TAS,Tasmania,Consent,Male,19528
2013-03-01,VIC,Victoria,Consent,Male,156148
2013-03-01,WA,Western Australia,Consent,Male,103069
2013-03-01,ACT,Australian Capital Territory,Consent,Total,36754
2013-03-01,NSW,New South Wales,Consent,Total,359275
2013-03-01,NT,Northern Territory,Consent,Total,13140
2013-03-01,QLD,Queensland,Consent,Total,334149
2013-03-01,SA,South Australia,Consent,Total,181522
2013-03-01,TAS,Tasmania,Consent,Total,52029
2013-03-01,VIC,Victoria,Consent,Total,411481
2013-03-01,WA,Western Australia,Consent,Total,266813
2013-03-01,ACT,Australian Capital Territory,Intent,Female,14266
2013-03-01,NSW,New South Wales,Intent,Female,970753
2013-03-01,NT,Northern Territory,Intent,Female,4015
2013-03-01,QLD,Queensland,Intent,Female,296608
2013-03-01,SA,South Australia,Intent,Female,292854
2013-03-01,TAS,Tasmania,Intent,Female,69217
2013-03-01,VIC,Victoria,Intent,Female,244310
2013-03-01,WA,Western Australia,Intent,Female,219797
2013-03-01,ACT,Australian Capital Territory,Intent,Male,10364
2013-03-01,NSW,New South Wales,Intent,Male,1020417
2013-03-01,NT,Northern Territory,Intent,Male,3197
2013-03-01,QLD,Queensland,Intent,Male,322310
2013-03-01,SA,South Australia,Intent,Male,314511
2013-03-01,TAS,Tasmania,Intent,Male,71399
2013-03-01,VIC,Victoria,Intent,Male,181838
2013-03-01,WA,Western Australia,Intent,Male,221988
2013-03-01,ACT,Australian Capital Territory,Intent,Total,24630
2013-03-01,NSW,New South Wales,Intent,Total,1991203
2013-03-01,NT,Northern Territory,Intent,Total,7212
2013-03-01,QLD,Queensland,Intent,Total,618920
2013-03-01,SA,South Australia,Intent,Total,607530
2013-03-01,TAS,Tasmania,Intent,Total,140616
2013-03-01,VIC,Victoria,Intent,Total,429942
2013-03-01,WA,Western Australia,Intent,Total,443081
2013-04-01,ACT,Australian Capital Territory,Consent,Female,22463
2013-04-01,NSW,New South Wales,Consent,Female,219193
2013-04-01,NT,Northern Territory,Consent,Female,8373
2013-04-01,QLD,Queensland,Consent,Female,207778
2013-04-01,SA,South Australia,Consent,Female,108189
2013-04-01,TAS,Tasmania,Consent,Female,32679
2013-04-01,VIC,Victoria,Consent,Female,256303
2013-04-01,WA,Western Australia,Consent,Female,164092
2013-04-01,ACT,Australian Capital Territory,Consent,Male,14400
2013-04-01,NSW,New South Wales,Consent,Male,141856
2013-04-01,NT,Northern Territory,Consent,Male,4801
2013-04-01,QLD,Queensland,Consent,Male,127112
2013-04-01,SA,South Australia,Consent,Male,74240
2013-04-01,TAS,Tasmania,Consent,Male,19586
2013-04-01,VIC,Victoria,Consent,Male,156632
2013-04-01,WA,Western Australia,Consent,Male,103273
2013-04-01,ACT,Australian Capital Territory,Consent,Total,36863
2013-04-01,NSW,New South Wales,Consent,Total,361049
2013-04-01,NT,Northern Territory,Consent,Total,13174
2013-04-01,QLD,Queensland,Consent,Total,334890
2013-04-01,SA,South Australia,Consent,Total,182429
2013-04-01,TAS,Tasmania,Consent,Total,52265
2013-04-01,VIC,Victoria,Consent,Total,412935
2013-04-01,WA,Western Australia,Consent,Total,267365
2013-04-01,ACT,Australian Capital Territory,Intent,Female,14288
2013-04-01,NSW,New South Wales,Intent,Female,970587
2013-04-01,NT,Northern Territory,Intent,Female,4030
2013-04-01,QLD,Queensland,Intent,Female,296827
2013-04-01,SA,South Australia,Intent,Female,293713
2013-04-01,TAS,Tasmania,Intent,Female,69186
2013-04-01,VIC,Victoria,Intent,Female,244707
2013-04-01,WA,Western Australia,Intent,Female,219846
2013-04-01,ACT,Australian Capital Territory,Intent,Male,10389
2013-04-01,NSW,New South Wales,Intent,Male,1020336
2013-04-01,NT,Northern Territory,Intent,Male,3204
2013-04-01,QLD,Queensland,Intent,Male,322412
2013-04-01,SA,South Australia,Intent,Male,315654
2013-04-01,TAS,Tasmania,Intent,Male,71388
2013-04-01,VIC,Victoria,Intent,Male,182034
2013-04-01,WA,Western Australia,Intent,Male,221975
2013-04-01,ACT,Australian Capital Territory,Intent,Total,24677
2013-04-01,NSW,New South Wales,Intent,Total,1990956
2013-04-01,NT,Northern Territory,Intent,Total,7234
2013-04-01,QLD,Queensland,Intent,Total,619241
2013-04-01,SA,South Australia,Intent,Total,609530
2013-04-01,TAS,Tasmania,Intent,Total,140574
2013-04-01,VIC,Victoria,Intent,Total,430534
2013-04-01,WA,Western Australia,Intent,Total,443117
2013-05-01,ACT,Australian Capital Territory,Consent,Female,22637
2013-05-01,NSW,New South Wales,Consent,Female,221035
2013-05-01,NT,Northern Territory,Consent,Female,8397
2013-05-01,QLD,Queensland,Consent,Female,208864
2013-05-01,SA,South Australia,Consent,Female,108884
2013-05-01,TAS,Tasmania,Consent,Female,32831
2013-05-01,VIC,Victoria,Consent,Female,258017
2013-05-01,WA,Western Australia,Consent,Female,164653
2013-05-01,ACT,Australian Capital Territory,Consent,Male,14484
2013-05-01,NSW,New South Wales,Consent,Male,142913
2013-05-01,NT,Northern Territory,Consent,Male,4804
2013-05-01,QLD,Queensland,Consent,Male,127631
2013-05-01,SA,South Australia,Consent,Male,74694
2013-05-01,TAS,Tasmania,Consent,Male,19640
2013-05-01,VIC,Victoria,Consent,Male,157501
2013-05-01,WA,Western Australia,Consent,Male,103467
2013-05-01,ACT,Australian Capital Territory,Consent,Total,37121
2013-05-01,NSW,New South Wales,Consent,Total,363948
2013-05-01,NT,Northern Territory,Consent,Total,13201
2013-05-01,QLD,Queensland,Consent,Total,336495
2013-05-01,SA,South Australia,Consent,Total,183578
2013-05-01,TAS,Tasmania,Consent,Total,52471
2013-05-01,VIC,Victoria,Consent,Total,415518
2013-05-01,WA,Western Australia,Consent,Total,268120
2013-05-01,ACT,Australian Capital Territory,Intent,Female,14236
2013-05-01,NSW,New South Wales,Intent,Female,969711
2013-05-01,NT,Northern Territory,Intent,Female,4022
2013-05-01,QLD,Queensland,Intent,Female,296471
2013-05-01,SA,South Australia,Intent,Female,294564
2013-05-01,TAS,Tasmania,Intent,Female,69089
2013-05-01,VIC,Victoria,Intent,Female,244296
2013-05-01,WA,Western Australia,Intent,Female,219681
2013-05-01,ACT,Australian Capital Territory,Intent,Male,10343
2013-05-01,NSW,New South Wales,Intent,Male,1019751
2013-05-01,NT,Northern Territory,Intent,Male,3202
2013-05-01,QLD,Queensland,Intent,Male,322181
2013-05-01,SA,South Australia,Intent,Male,316785
2013-05-01,TAS,Tasmania,Intent,Male,71335
2013-05-01,VIC,Victoria,Intent,Male,181838
2013-05-01,WA,Western Australia,Intent,Male,221887
2013-05-01,ACT,Australian Capital Territory,Intent,Total,24579
2013-05-01,NSW,New South Wales,Intent,Total,1989495
2013-05-01,NT,Northern Territory,Intent,Total,7224
2013-05-01,QLD,Queensland,Intent,Total,618654
2013-05-01,SA,South Australia,Intent,Total,611511
2013-05-01,TAS,Tasmania,Intent,Total,140424
2013-05-01,VIC,Victoria,Intent,Total,429923
2013-05-01,WA,Western Australia,Intent,Total,442863
2013-06-01,ACT,Australian Capital Territory,Consent,Female,22797
2013-06-01,NSW,New South Wales,Consent,Female,222336
2013-06-01,NT,Northern Territory,Consent,Female,8422
2013-06-01,QLD,Queensland,Consent,Female,209739
2013-06-01,SA,South Australia,Consent,Female,109685
2013-06-01,TAS,Tasmania,Consent,Female,32988
2013-06-01,VIC,Victoria,Consent,Female,259870
2013-06-01,WA,Western Australia,Consent,Female,165111
2013-06-01,ACT,Australian Capital Territory,Consent,Male,14586
2013-06-01,NSW,New South Wales,Consent,Male,143675
2013-06-01,NT,Northern Territory,Consent,Male,4809
2013-06-01,QLD,Queensland,Consent,Male,128071
2013-06-01,SA,South Australia,Consent,Male,75235
2013-06-01,TAS,Tasmania,Consent,Male,19716
2013-06-01,VIC,Victoria,Consent,Male,158620
2013-06-01,WA,Western Australia,Consent,Male,103680
2013-06-01,ACT,Australian Capital Territory,Consent,Total,37383
2013-06-01,NSW,New South Wales,Consent,Total,366011
2013-06-01,NT,Northern Territory,Consent,Total,13231
2013-06-01,QLD,Queensland,Consent,Total,337810
2013-06-01,SA,South Australia,Consent,Total,184920
2013-06-01,TAS,Tasmania,Consent,Total,52704
2013-06-01,VIC,Victoria,Consent,Total,418490
2013-06-01,WA,Western Australia,Consent,Total,268791
2013-06-01,ACT,Australian Capital Territory,Intent,Female,14219
2013-06-01,NSW,New South Wales,Intent,Female,968988
2013-06-01,NT,Northern Territory,Intent,Female,4017
2013-06-01,QLD,Queensland,Intent,Female,296274
2013-06-01,SA,South Australia,Intent,Female,295410
2013-06-01,TAS,Tasmania,Intent,Female,68994
2013-06-01,VIC,Victoria,Intent,Female,244014
2013-06-01,WA,Western Australia,Intent,Female,219527
2013-06-01,ACT,Australian Capital Territory,Intent,Male,10328
2013-06-01,NSW,New South Wales,Intent,Male,1019259
2013-06-01,NT,Northern Territory,Intent,Male,3205
2013-06-01,QLD,Queensland,Intent,Male,322075
2013-06-01,SA,South Australia,Intent,Male,317866
2013-06-01,TAS,Tasmania,Intent,Male,71293
2013-06-01,VIC,Victoria,Intent,Male,181673
2013-06-01,WA,Western Australia,Intent,Male,221822
2013-06-01,ACT,Australian Capital Territory,Intent,Total,24547
2013-06-01,NSW,New South Wales,Intent,Total,1988280
2013-06-01,NT,Northern Territory,Intent,Total,7222
2013-06-01,QLD,Queensland,Intent,Total,618351
2013-06-01,SA,South Australia,Intent,Total,613437
2013-06-01,TAS,Tasmania,Intent,Total,140287
2013-06-01,VIC,Victoria,Intent,Total,429474
2013-06-01,WA,Western Australia,Intent,Total,442644
2013-07-01,ACT,Australian Capital Territory,Consent,Female,22948
2013-07-01,NSW,New South Wales,Consent,Female,223832
2013-07-01,NT,Northern Territory,Consent,Female,8473
2013-07-01,QLD,Queensland,Consent,Female,210556
2013-07-01,SA,South Australia,Consent,Female,110438
2013-07-01,TAS,Tasmania,Consent,Female,33116
2013-07-01,VIC,Victoria,Consent,Female,261537
2013-07-01,WA,Western Australia,Consent,Female,165610
2013-07-01,ACT,Australian Capital Territory,Consent,Male,14681
2013-07-01,NSW,New South Wales,Consent,Male,144527
2013-07-01,NT,Northern Territory,Consent,Male,4823
2013-07-01,QLD,Queensland,Consent,Male,128429
2013-07-01,SA,South Australia,Consent,Male,75794
2013-07-01,TAS,Tasmania,Consent,Male,19800
2013-07-01,VIC,Victoria,Consent,Male,159613
2013-07-01,WA,Western Australia,Consent,Male,103907
2013-07-01,ACT,Australian Capital Territory,Consent,Total,37629
2013-07-01,NSW,New South Wales,Consent,Total,368359
2013-07-01,NT,Northern Territory,Consent,Total,13296
2013-07-01,QLD,Queensland,Consent,Total,338985
2013-07-01,SA,South Australia,Consent,Total,186232
2013-07-01,TAS,Tasmania,Consent,Total,52916
2013-07-01,VIC,Victoria,Consent,Total,421150
2013-07-01,WA,Western Australia,Consent,Total,269517
2013-07-01,ACT,Australian Capital Territory,Intent,Female,14203
2013-07-01,NSW,New South Wales,Intent,Female,968199
2013-07-01,NT,Northern Territory,Intent,Female,3996
2013-07-01,QLD,Queensland,Intent,Female,296161
2013-07-01,SA,South Australia,Intent,Female,295896
2013-07-01,TAS,Tasmania,Intent,Female,68932
2013-07-01,VIC,Victoria,Intent,Female,243735
2013-07-01,WA,Western Australia,Intent,Female,219386
2013-07-01,ACT,Australian Capital Territory,Intent,Male,10317
2013-07-01,NSW,New South Wales,Intent,Male,1018692
2013-07-01,NT,Northern Territory,Intent,Male,3194
2013-07-01,QLD,Queensland,Intent,Male,322005
2013-07-01,SA,South Australia,Intent,Male,318651
2013-07-01,TAS,Tasmania,Intent,Male,71241
2013-07-01,VIC,Victoria,Intent,Male,181536
2013-07-01,WA,Western Australia,Intent,Male,221731
2013-07-01,ACT,Australian Capital Territory,Intent,Total,24520
2013-07-01,NSW,New South Wales,Intent,Total,1986924
2013-07-01,NT,Northern Territory,Intent,Total,7190
2013-07-01,QLD,Queensland,Intent,Total,618168
2013-07-01,SA,South Australia,Intent,Total,614707
2013-07-01,TAS,Tasmania,Intent,Total,140173
2013-07-01,VIC,Victoria,Intent,Total,429057
2013-07-01,WA,Western Australia,Intent,Total,442412
2013-08-01,ACT,Australian Capital Territory,Consent,Female,23167
2013-08-01,NSW,New South Wales,Consent,Female,226403
2013-08-01,NT,Northern Territory,Consent,Female,8534
2013-08-01,QLD,Queensland,Consent,Female,211837
2013-08-01,SA,South Australia,Consent,Female,112139
2013-08-01,TAS,Tasmania,Consent,Female,33284
2013-08-01,VIC,Victoria,Consent,Female,263864
2013-08-01,WA,Western Australia,Consent,Female,166251
2013-08-01,ACT,Australian Capital Territory,Consent,Male,14804
2013-08-01,NSW,New South Wales,Consent,Male,145909
2013-08-01,NT,Northern Territory,Consent,Male,4845
2013-08-01,QLD,Queensland,Consent,Male,129074
2013-08-01,SA,South Australia,Consent,Male,77154
2013-08-01,TAS,Tasmania,Consent,Male,19858
2013-08-01,VIC,Victoria,Consent,Male,160933
2013-08-01,WA,Western Australia,Consent,Male,104215
2013-08-01,ACT,Australian Capital Territory,Consent,Total,37971
2013-08-01,NSW,New South Wales,Consent,Total,372312
2013-08-01,NT,Northern Territory,Consent,Total,13379
2013-08-01,QLD,Queensland,Consent,Total,340911
2013-08-01,SA,South Australia,Consent,Total,189293
2013-08-01,TAS,Tasmania,Consent,Total,53142
2013-08-01,VIC,Victoria,Consent,Total,424797
2013-08-01,WA,Western Australia,Consent,Total,270466
2013-08-01,ACT,Australian Capital Territory,Intent,Female,14109
2013-08-01,NSW,New South Wales,Intent,Female,965886
2013-08-01,NT,Northern Territory,Intent,Female,3964
2013-08-01,QLD,Queensland,Intent,Female,295342
2013-08-01,SA,South Australia,Intent,Female,295562
2013-08-01,TAS,Tasmania,Intent,Female,68777
2013-08-01,VIC,Victoria,Intent,Female,242510
2013-08-01,WA,Western Australia,Intent,Female,219001
2013-08-01,ACT,Australian Capital Territory,Intent,Male,10259
2013-08-01,NSW,New South Wales,Intent,Male,1017225
2013-08-01,NT,Northern Territory,Intent,Male,3183
2013-08-01,QLD,Queensland,Intent,Male,321528
2013-08-01,SA,South Australia,Intent,Male,318755
2013-08-01,TAS,Tasmania,Intent,Male,71163
2013-08-01,VIC,Victoria,Intent,Male,180871
2013-08-01,WA,Western Australia,Intent,Male,221465
2013-08-01,ACT,Australian Capital Territory,Intent,Total,24368
2013-08-01,NSW,New South Wales,Intent,Total,1983144
2013-08-01,NT,Northern Territory,Intent,Total,7147
2013-08-01,QLD,Queensland,Intent,Total,616872
2013-08-01,SA,South Australia,Intent,Total,614476
2013-08-01,TAS,Tasmania,Intent,Total,139940
2013-08-01,VIC,Victoria,Intent,Total,427165
2013-08-01,WA,Western Australia,Intent,Total,441760
2013-09-01,ACT,Australian Capital Territory,Consent,Female,23251
2013-09-01,NSW,New South Wales,Consent,Female,227472
2013-09-01,NT,Northern Territory,Consent,Female,8556
2013-09-01,QLD,Queensland,Consent,Female,212425
2013-09-01,SA,South Australia,Consent,Female,112826
2013-09-01,TAS,Tasmania,Consent,Female,33349
2013-09-01,VIC,Victoria,Consent,Female,264847
2013-09-01,WA,Western Australia,Consent,Female,166561
2013-09-01,ACT,Australian Capital Territory,Consent,Male,14832
2013-09-01,NSW,New South Wales,Consent,Male,146469
