edition,extract_date,council,gender,age_category,num_of_dogs,num_of_cats,count
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,16-20,0,1,8
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,16-20,0,2,3
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,16-20,0,3,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,16-20,1,0,8
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,16-20,1,1,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,16-20,1,2,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,16-20,1,3,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,16-20,2,1,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,0,>5,2
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,0,1,32
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,0,2,11
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,0,4,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,1,0,81
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,1,1,14
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,1,2,6
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,1,3,2
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,1,4,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,2,0,18
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,2,1,4
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,3,0,2
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,21-25,5,0,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,>5,0,2
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,0,1,31
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,0,2,10
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,0,3,4
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,0,4,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,1,0,128
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,1,1,23
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,1,2,4
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,1,3,2
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,2,0,55
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,2,1,7
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,2,2,4
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,3,0,10
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,3,1,2
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,26-30,4,2,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,>5,0,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,0,1,18
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,0,2,5
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,0,3,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,1,>5,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,1,0,108
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,1,1,20
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,1,2,5
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,1,3,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,2,0,41
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,2,1,6
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,2,2,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,2,3,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,2,4,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,3,0,6
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,3,1,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,31-35,4,0,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,36-40,>5,2,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,36-40,0,1,25
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,36-40,0,2,6
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,36-40,0,3,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,36-40,1,0,121
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,36-40,1,1,12
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,36-40,1,2,3
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,36-40,2,0,48
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,36-40,2,1,5
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,36-40,2,2,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,36-40,2,3,1
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,36-40,3,0,6
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,41-45,0,>5,4
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,41-45,0,1,16
2021-22,2022-05-30,THE RURAL CITY OF MURRAY BRIDGE,Female,41-45,0,2,8
