edition,extract_date,council,animal_species,gender,registration_status,microchipped,desexed,count
2022-23,2023-05-30,THE DC OF CEDUNA,Dog,Male,Unregistered,No,Yes,2
2022-23,2023-05-30,THE DC OF CEDUNA,Dog,Male,Unregistered,Yes,No,11
2022-23,2023-05-30,THE DC OF CEDUNA,Dog,Male,Unregistered,Yes,Yes,15
2022-23,2023-05-30,THE DC OF COOBER PEDY,Cat,Female,Registered,No,Yes,2
2022-23,2023-05-30,THE DC OF COOBER PEDY,Cat,Female,Registered,Yes,Yes,7
2022-23,2023-05-30,THE DC OF COOBER PEDY,Cat,Female,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF COOBER PEDY,Cat,Female,Unregistered,Yes,Yes,7
2022-23,2023-05-30,THE DC OF COOBER PEDY,Cat,Male,Registered,No,Yes,1
2022-23,2023-05-30,THE DC OF COOBER PEDY,Cat,Male,Registered,Yes,Yes,3
2022-23,2023-05-30,THE DC OF COOBER PEDY,Cat,Male,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF COOBER PEDY,Cat,Male,Unregistered,No,Yes,1
2022-23,2023-05-30,THE DC OF COOBER PEDY,Cat,Male,Unregistered,Yes,Yes,6
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Female,Registered,No,No,1
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Female,Registered,No,Yes,3
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Female,Registered,Yes,No,16
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Female,Registered,Yes,Yes,40
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Female,Unregistered,No,No,26
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Female,Unregistered,No,Yes,16
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Female,Unregistered,Yes,No,11
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Female,Unregistered,Yes,Yes,50
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Male,Registered,No,No,4
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Male,Registered,No,Yes,3
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Male,Registered,Yes,No,13
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Male,Registered,Yes,Yes,25
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Male,Unregistered,No,No,47
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Male,Unregistered,No,Yes,16
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Male,Unregistered,Yes,No,15
2022-23,2023-05-30,THE DC OF COOBER PEDY,Dog,Male,Unregistered,Yes,Yes,28
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Cat,Female,Registered,Yes,No,1
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Cat,Female,Registered,Yes,Yes,10
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Cat,Female,Unregistered,Yes,No,1
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Cat,Female,Unregistered,Yes,Yes,3
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Cat,Male,Registered,Yes,Yes,13
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Cat,Male,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Cat,Male,Unregistered,Yes,Yes,4
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Female,Registered,No,No,7
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Female,Registered,No,Yes,6
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Female,Registered,Yes,No,18
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Female,Registered,Yes,Yes,75
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Female,Unregistered,No,No,5
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Female,Unregistered,No,Yes,1
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Female,Unregistered,Yes,No,9
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Female,Unregistered,Yes,Yes,16
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Male,Registered,No,No,16
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Male,Registered,Yes,No,38
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Male,Registered,Yes,Yes,54
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Male,Unregistered,No,No,13
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Male,Unregistered,No,Yes,3
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Male,Unregistered,Yes,No,13
2022-23,2023-05-30,THE DC OF FRANKLIN HARBOUR,Dog,Male,Unregistered,Yes,Yes,8
2022-23,2023-05-30,THE DC OF GRANT,Cat,Female,Registered,No,No,2
2022-23,2023-05-30,THE DC OF GRANT,Cat,Female,Registered,No,Yes,24
2022-23,2023-05-30,THE DC OF GRANT,Cat,Female,Registered,Yes,No,22
2022-23,2023-05-30,THE DC OF GRANT,Cat,Female,Registered,Yes,Yes,316
2022-23,2023-05-30,THE DC OF GRANT,Cat,Female,Unregistered,No,Yes,4
2022-23,2023-05-30,THE DC OF GRANT,Cat,Female,Unregistered,Yes,Yes,14
2022-23,2023-05-30,THE DC OF GRANT,Cat,Male,Registered,No,No,1
2022-23,2023-05-30,THE DC OF GRANT,Cat,Male,Registered,No,Yes,16
2022-23,2023-05-30,THE DC OF GRANT,Cat,Male,Registered,Yes,No,23
2022-23,2023-05-30,THE DC OF GRANT,Cat,Male,Registered,Yes,Yes,309
2022-23,2023-05-30,THE DC OF GRANT,Cat,Male,Unregistered,No,Yes,1
2022-23,2023-05-30,THE DC OF GRANT,Cat,Male,Unregistered,Yes,Yes,11
2022-23,2023-05-30,THE DC OF GRANT,Dog,Female,Registered,No,No,4
2022-23,2023-05-30,THE DC OF GRANT,Dog,Female,Registered,Yes,No,550
2022-23,2023-05-30,THE DC OF GRANT,Dog,Female,Registered,Yes,Yes,881
2022-23,2023-05-30,THE DC OF GRANT,Dog,Female,Unregistered,Yes,No,3
2022-23,2023-05-30,THE DC OF GRANT,Dog,Female,Unregistered,Yes,Yes,1
2022-23,2023-05-30,THE DC OF GRANT,Dog,Male,Registered,No,No,4
2022-23,2023-05-30,THE DC OF GRANT,Dog,Male,Registered,No,Yes,2
2022-23,2023-05-30,THE DC OF GRANT,Dog,Male,Registered,Yes,No,617
2022-23,2023-05-30,THE DC OF GRANT,Dog,Male,Registered,Yes,Yes,807
2022-23,2023-05-30,THE DC OF GRANT,Dog,Male,Unregistered,No,No,2
2022-23,2023-05-30,THE DC OF GRANT,Dog,Male,Unregistered,Yes,No,5
2022-23,2023-05-30,THE DC OF GRANT,Dog,Male,Unregistered,Yes,Yes,3
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Cat,Female,Registered,No,No,5
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Cat,Female,Registered,Yes,No,5
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Cat,Female,Registered,Yes,Yes,24
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Cat,Female,Unregistered,Yes,No,2
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Cat,Female,Unregistered,Yes,Yes,4
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Cat,Male,Registered,No,Yes,1
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Cat,Male,Registered,Yes,No,3
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Cat,Male,Registered,Yes,Yes,12
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Cat,Male,Unregistered,Yes,Yes,3
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Dog,Female,Registered,No,No,15
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Dog,Female,Registered,Yes,No,114
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Dog,Female,Registered,Yes,Yes,73
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Dog,Female,Unregistered,No,No,3
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Dog,Female,Unregistered,Yes,No,1
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Dog,Male,Registered,No,No,12
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Dog,Male,Registered,No,Yes,1
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Dog,Male,Registered,Yes,No,130
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Dog,Male,Registered,Yes,Yes,66
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Dog,Male,Unregistered,Yes,No,1
2022-23,2023-05-30,THE DC OF KAROONDA EAST MURRAY,Dog,Male,Unregistered,Yes,Yes,1
2022-23,2023-05-30,THE DC OF KIMBA,Cat,Female,Registered,No,No,1
2022-23,2023-05-30,THE DC OF KIMBA,Cat,Female,Registered,No,Yes,1
2022-23,2023-05-30,THE DC OF KIMBA,Cat,Female,Registered,Yes,No,7
2022-23,2023-05-30,THE DC OF KIMBA,Cat,Female,Registered,Yes,Yes,26
2022-23,2023-05-30,THE DC OF KIMBA,Cat,Female,Unregistered,Yes,No,1
2022-23,2023-05-30,THE DC OF KIMBA,Cat,Female,Unregistered,Yes,Yes,2
2022-23,2023-05-30,THE DC OF KIMBA,Cat,Male,Registered,No,No,1
2022-23,2023-05-30,THE DC OF KIMBA,Cat,Male,Registered,Yes,No,5
2022-23,2023-05-30,THE DC OF KIMBA,Cat,Male,Registered,Yes,Yes,22
2022-23,2023-05-30,THE DC OF KIMBA,Cat,Male,Unregistered,Yes,No,1
2022-23,2023-05-30,THE DC OF KIMBA,Cat,Male,Unregistered,Yes,Yes,1
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Female,Registered,No,No,6
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Female,Registered,No,Yes,6
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Female,Registered,Yes,No,50
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Female,Registered,Yes,Yes,86
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Female,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Female,Unregistered,Yes,No,6
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Female,Unregistered,Yes,Yes,1
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Male,Registered,No,No,7
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Male,Registered,No,Yes,4
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Male,Registered,Yes,No,64
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Male,Registered,Yes,Yes,67
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Male,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Male,Unregistered,Yes,No,4
2022-23,2023-05-30,THE DC OF KIMBA,Dog,Male,Unregistered,Yes,Yes,2
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Cat,Female,Registered,No,Yes,20
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Cat,Female,Registered,Yes,No,14
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Cat,Female,Registered,Yes,Yes,150
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Cat,Female,Unregistered,Yes,Yes,2
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Cat,Male,Registered,No,No,1
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Cat,Male,Registered,No,Yes,9
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Cat,Male,Registered,Yes,No,14
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Cat,Male,Registered,Yes,Yes,142
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Cat,Male,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Cat,Male,Unregistered,Yes,No,1
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Cat,Male,Unregistered,Yes,Yes,1
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Female,Registered,No,No,24
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Female,Registered,No,Yes,10
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Female,Registered,Yes,No,199
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Female,Registered,Yes,Yes,517
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Female,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Female,Unregistered,No,Yes,1
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Female,Unregistered,Yes,No,11
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Female,Unregistered,Yes,Yes,7
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Male,Registered,No,No,39
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Male,Registered,No,Yes,15
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Male,Registered,Yes,No,209
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Male,Registered,Yes,Yes,444
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Male,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Male,Unregistered,Yes,No,10
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Male,Unregistered,Yes,Yes,11
2022-23,2023-05-30,THE DC OF LOWER EYRE PENINSULA,Dog,Unknown,Registered,Yes,No,1
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Female,Registered,No,No,4
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Female,Registered,No,Yes,3
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Female,Registered,Yes,No,17
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Female,Registered,Yes,Yes,83
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Female,Unregistered,No,Yes,1
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Female,Unregistered,Yes,No,1
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Female,Unregistered,Yes,Yes,10
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Male,Registered,No,No,4
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Male,Registered,No,Yes,6
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Male,Registered,Yes,No,15
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Male,Registered,Yes,Yes,70
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Male,Unregistered,No,No,2
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Male,Unregistered,No,Yes,1
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Male,Unregistered,Yes,No,1
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Cat,Male,Unregistered,Yes,Yes,15
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Female,Registered,No,No,30
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Female,Registered,No,Yes,10
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Female,Registered,Yes,No,427
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Female,Registered,Yes,Yes,843
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Female,Unregistered,No,No,6
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Female,Unregistered,Yes,No,14
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Female,Unregistered,Yes,Yes,6
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Male,Registered,No,No,35
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Male,Registered,No,Yes,3
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Male,Registered,Yes,No,492
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Male,Registered,Yes,Yes,793
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Male,Unregistered,No,No,8
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Male,Unregistered,Yes,No,12
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Male,Unregistered,Yes,Yes,12
2022-23,2023-05-30,THE DC OF LOXTON WAIKERIE,Dog,Unknown,Registered,Yes,Yes,1
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Cat,Female,Registered,No,No,1
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Cat,Female,Registered,No,Yes,4
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Cat,Female,Registered,Yes,No,8
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Cat,Female,Registered,Yes,Yes,41
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Cat,Female,Unregistered,Yes,No,1
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Cat,Female,Unregistered,Yes,Yes,6
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Cat,Male,Registered,No,Yes,3
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Cat,Male,Registered,Yes,No,9
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Cat,Male,Registered,Yes,Yes,33
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Cat,Male,Unregistered,Yes,Yes,1
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Female,Registered,No,No,36
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Female,Registered,No,Yes,4
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Female,Registered,Yes,No,182
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Female,Registered,Yes,Yes,235
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Female,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Female,Unregistered,Yes,No,12
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Female,Unregistered,Yes,Yes,2
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Male,Registered,No,No,43
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Male,Registered,No,Yes,7
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Male,Registered,Yes,No,172
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Male,Registered,Yes,Yes,205
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Male,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Male,Unregistered,Yes,No,3
2022-23,2023-05-30,THE DC OF MOUNT REMARKABLE,Dog,Male,Unregistered,Yes,Yes,5
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Cat,Female,Registered,Yes,No,2
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Cat,Female,Registered,Yes,Yes,18
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Cat,Female,Unregistered,Yes,No,1
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Cat,Female,Unregistered,Yes,Yes,1
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Cat,Male,Registered,Yes,No,7
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Cat,Male,Registered,Yes,Yes,9
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Female,Registered,No,No,13
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Female,Registered,No,Yes,5
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Female,Registered,Yes,No,60
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Female,Registered,Yes,Yes,58
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Female,Unregistered,No,Yes,1
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Female,Unregistered,Yes,No,7
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Female,Unregistered,Yes,Yes,3
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Male,Registered,No,No,16
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Male,Registered,No,Yes,1
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Male,Registered,Yes,No,50
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Male,Registered,Yes,Yes,37
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Male,Unregistered,No,No,2
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Male,Unregistered,Yes,No,4
2022-23,2023-05-30,THE DC OF ORROROO CARRIETON,Dog,Male,Unregistered,Yes,Yes,3
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Female,Registered,No,No,2
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Female,Registered,No,Yes,3
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Female,Registered,Yes,No,1
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Female,Registered,Yes,Yes,78
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Female,Unregistered,No,No,2
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Female,Unregistered,Yes,No,9
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Female,Unregistered,Yes,Yes,13
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Male,Registered,No,No,1
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Male,Registered,No,Yes,1
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Male,Registered,Yes,No,2
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Male,Registered,Yes,Yes,48
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Male,Unregistered,No,No,3
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Male,Unregistered,Yes,No,6
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Cat,Male,Unregistered,Yes,Yes,16
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Female,Registered,No,No,34
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Female,Registered,No,Yes,21
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Female,Registered,Yes,No,62
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Female,Registered,Yes,Yes,132
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Female,Unregistered,No,No,23
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Female,Unregistered,No,Yes,8
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Female,Unregistered,Yes,No,22
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Female,Unregistered,Yes,Yes,21
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Male,Registered,No,No,32
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Male,Registered,No,Yes,10
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Male,Registered,Yes,No,69
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Male,Registered,Yes,Yes,110
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Male,Unregistered,No,No,25
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Male,Unregistered,No,Yes,6
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Male,Unregistered,Yes,No,18
2022-23,2023-05-30,THE DC OF PETERBOROUGH,Dog,Male,Unregistered,Yes,Yes,29
2022-23,2023-05-30,THE DC OF STREAKY BAY,Cat,Female,Registered,No,Yes,2
2022-23,2023-05-30,THE DC OF STREAKY BAY,Cat,Female,Registered,Yes,No,1
2022-23,2023-05-30,THE DC OF STREAKY BAY,Cat,Female,Registered,Yes,Yes,60
2022-23,2023-05-30,THE DC OF STREAKY BAY,Cat,Female,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF STREAKY BAY,Cat,Female,Unregistered,Yes,No,1
2022-23,2023-05-30,THE DC OF STREAKY BAY,Cat,Female,Unregistered,Yes,Yes,5
2022-23,2023-05-30,THE DC OF STREAKY BAY,Cat,Male,Registered,No,No,1
2022-23,2023-05-30,THE DC OF STREAKY BAY,Cat,Male,Registered,Yes,No,3
2022-23,2023-05-30,THE DC OF STREAKY BAY,Cat,Male,Registered,Yes,Yes,52
2022-23,2023-05-30,THE DC OF STREAKY BAY,Cat,Male,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF STREAKY BAY,Cat,Male,Unregistered,Yes,Yes,3
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Female,Registered,No,No,15
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Female,Registered,No,Yes,3
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Female,Registered,Yes,No,124
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Female,Registered,Yes,Yes,152
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Female,Unregistered,No,No,2
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Female,Unregistered,No,Yes,1
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Female,Unregistered,Yes,No,3
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Female,Unregistered,Yes,Yes,6
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Male,Registered,No,No,15
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Male,Registered,No,Yes,5
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Male,Registered,Yes,No,173
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Male,Registered,Yes,Yes,182
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Male,Unregistered,No,No,1
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Male,Unregistered,No,Yes,3
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Male,Unregistered,Yes,No,6
2022-23,2023-05-30,THE DC OF STREAKY BAY,Dog,Male,Unregistered,Yes,Yes,2
2022-23,2023-05-30,THE DC OF TUMBY BAY,Cat,Female,Registered,No,No,1
2022-23,2023-05-30,THE DC OF TUMBY BAY,Cat,Female,Registered,No,Yes,4
2022-23,2023-05-30,THE DC OF TUMBY BAY,Cat,Female,Registered,Yes,No,5
2022-23,2023-05-30,THE DC OF TUMBY BAY,Cat,Female,Registered,Yes,Yes,46
2022-23,2023-05-30,THE DC OF TUMBY BAY,Cat,Female,Unregistered,No,Yes,3
2022-23,2023-05-30,THE DC OF TUMBY BAY,Cat,Female,Unregistered,Yes,No,2
2022-23,2023-05-30,THE DC OF TUMBY BAY,Cat,Female,Unregistered,Yes,Yes,9
2022-23,2023-05-30,THE DC OF TUMBY BAY,Cat,Male,Registered,No,No,1
