edition,extract_date,species,primary_breed,secondary_breed,count
2021-22,2022-05-30,Dog,King Charles Spaniel,Maltese,49
2021-22,2022-05-30,Dog,Australian Terrier,Jack Russell Terrier,48
2021-22,2022-05-30,Dog,Chihuahua (Smooth Coat),Pug,48
2021-22,2022-05-30,Dog,Collie (Smooth),Cross Breed,48
2021-22,2022-05-30,Dog,Maremma Sheepdog,Cross Breed,48
2021-22,2022-05-30,Dog,King Charles Spaniel,Poodle (Miniature),48
2021-22,2022-05-30,Dog,Border Collie,Jack Russell Terrier,47
2021-22,2022-05-30,Dog,Australian Kelpie,Collie (Smooth),46
2021-22,2022-05-30,Dog,Cavalier King Charles Spaniel,Jack Russell Terrier,46
2021-22,2022-05-30,Dog,Collie,Collie,46
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Jack Russell Terrier,45
2021-22,2022-05-30,Dog,Australian Kelpie,Staghound,45
2021-22,2022-05-30,Dog,Rottweiler,Siberian Husky,45
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Australian Terrier,44
2021-22,2022-05-30,Dog,Australian Kelpie,Australian Shepherd,44
2021-22,2022-05-30,Dog,Australian Kelpie,Shar Pei,44
2021-22,2022-05-30,Dog,Jack Russell Terrier,Poodle (Toy),44
2021-22,2022-05-30,Dog,Australian Kelpie,Cocker Spaniel,42
2021-22,2022-05-30,Dog,Cocker Spaniel,Labrador Retriever,42
2021-22,2022-05-30,Dog,Samoyed,Cross Breed,42
2021-22,2022-05-30,Dog,Schnauzer (Miniature),Cross Breed,42
2021-22,2022-05-30,Dog,King Charles Spaniel,Poodle (Toy),42
2021-22,2022-05-30,Dog,Maltese,Tenterfield Terrier,42
2021-22,2022-05-30,Dog,Poodle (Miniature),Poodle (Toy),42
2021-22,2022-05-30,Dog,Saluki,Saluki,42
2021-22,2022-05-30,Dog,Beagle,Cocker Spaniel,41
2021-22,2022-05-30,Dog,Bedlington Terrier,Bedlington Terrier,41
2021-22,2022-05-30,Dog,Fox Terrier (Wire),Maltese,41
2021-22,2022-05-30,Dog,German Shepherd Dog,Rhodesian Ridgeback,41
2021-22,2022-05-30,Dog,Greyhound,Staghound,41
2021-22,2022-05-30,Dog,Irish Wolfhound,Staghound,41
2021-22,2022-05-30,Dog,Jack Russell Terrier,Terrier,41
2021-22,2022-05-30,Dog,Japanese Chin,Japanese Chin,41
2021-22,2022-05-30,Dog,Australian Kelpie,Fox Terrier (Smooth),40
2021-22,2022-05-30,Dog,Clumber Spaniel,Clumber Spaniel,40
2021-22,2022-05-30,Dog,King Charles Spaniel,Poodle (Standard),40
2021-22,2022-05-30,Dog,Large Munsterlander,Large Munsterlander,40
2021-22,2022-05-30,Dog,Beagle,Staffordshire Bull Terrier,39
2021-22,2022-05-30,Dog,Chihuahua,Fox Terrier,39
2021-22,2022-05-30,Dog,Jack Russell Terrier,Miniature Pinscher,39
2021-22,2022-05-30,Dog,Petit Basset Griffon Vendeen,Petit Basset Griffon Vendeen,39
2021-22,2022-05-30,Dog,Akita,Rottweiler,37
2021-22,2022-05-30,Dog,Akita (Japanese),Akita (Japanese),37
2021-22,2022-05-30,Dog,American Bulldog,Bullmastiff,37
2021-22,2022-05-30,Dog,Border Collie,Maremma Sheepdog,37
2021-22,2022-05-30,Dog,Border Collie,Siberian Husky,37
2021-22,2022-05-30,Dog,Bulldog,Cross Breed,37
2021-22,2022-05-30,Dog,Kerry Blue Terrier,Kerry Blue Terrier,37
2021-22,2022-05-30,Dog,Lakeland Terrier,Lakeland Terrier,37
2021-22,2022-05-30,Dog,Lowchen (Little Lion Dog),Lowchen (Little Lion Dog),37
2021-22,2022-05-30,Dog,Maltese,Yorkshire Terrier,37
2021-22,2022-05-30,Dog,Shar Pei,Siberian Husky,37
2021-22,2022-05-30,Dog,Golden Retriever,Maremma Sheepdog,36
2021-22,2022-05-30,Dog,Peruvian Hairless Dog (Large),Peruvian Hairless Dog (Large),36
2021-22,2022-05-30,Dog,Beagle,Labrador Retriever,35
2021-22,2022-05-30,Dog,Manchester Terrier,Manchester Terrier,35
2021-22,2022-05-30,Dog,Norwegian Elkhound,Norwegian Elkhound,35
2021-22,2022-05-30,Dog,American Bulldog,Mastiff,34
2021-22,2022-05-30,Dog,American Staghound,American Staghound,34
2021-22,2022-05-30,Dog,Australian Kelpie,Beagle,34
2021-22,2022-05-30,Dog,Fox Terrier (Smooth),Pomeranian,34
2021-22,2022-05-30,Dog,Golden Retriever,Samoyed,34
2021-22,2022-05-30,Dog,Swedish Vallhund,Swedish Vallhund,34
2021-22,2022-05-30,Dog,Borzoi,Borzoi,33
2021-22,2022-05-30,Dog,Chihuahua,Papillon,33
2021-22,2022-05-30,Dog,Chihuahua (Long Coat),Fox Terrier (Smooth),33
2021-22,2022-05-30,Dog,Fox Terrier (Smooth),Staffordshire Bull Terrier,33
2021-22,2022-05-30,Dog,German Shepherd Dog,Golden Retriever,33
2021-22,2022-05-30,Dog,Maltese,Staffordshire Bull Terrier,33
2021-22,2022-05-30,Dog,Dogue de Bordeaux,Cross Breed,32
2021-22,2022-05-30,Dog,Jack Russell Terrier,Poodle (Standard),32
2021-22,2022-05-30,Dog,King Charles Spaniel,Pug,32
2021-22,2022-05-30,Dog,Pyrenean Mountain Dog,Pyrenean Mountain Dog,32
2021-22,2022-05-30,Dog,Akita,Siberian Husky,31
2021-22,2022-05-30,Dog,Australian Kelpie,Dobermann,31
2021-22,2022-05-30,Dog,Australian Kelpie,Maremma Sheepdog,31
2021-22,2022-05-30,Dog,Bullmastiff,Shar Pei,31
2021-22,2022-05-30,Dog,Chihuahua (Long Coat),Papillon,31
2021-22,2022-05-30,Dog,Labrador Retriever,Mastiff,31
2021-22,2022-05-30,Dog,Pomeranian,Poodle (Toy),31
2021-22,2022-05-30,Dog,Pomeranian,Siberian Husky,31
2021-22,2022-05-30,Dog,Russian Toy (Russkiy Toy),Russian Toy (Russkiy Toy),31
2021-22,2022-05-30,Dog,Samoyed,Siberian Husky,31
2021-22,2022-05-30,Dog,Australian Cattle Dog,Rottweiler,30
2021-22,2022-05-30,Dog,Australian Kelpie,Golden Retriever,30
2021-22,2022-05-30,Dog,Australian Kelpie,Smithfield,30
2021-22,2022-05-30,Dog,Australian Silky Terrier,Shih Tzu,30
2021-22,2022-05-30,Dog,Chinese Crested Dog,Maltese,30
2021-22,2022-05-30,Dog,Dachshund (Smooth Haired),Cross Breed,30
2021-22,2022-05-30,Dog,Dachshund (Smooth Haired),Jack Russell Terrier,30
2021-22,2022-05-30,Dog,Field Spaniel,Field Spaniel,30
2021-22,2022-05-30,Dog,Affenpinscher,Affenpinscher,29
2021-22,2022-05-30,Dog,Akita,German Shepherd Dog,29
2021-22,2022-05-30,Dog,Bichon Frise,Shih Tzu,29
2021-22,2022-05-30,Dog,Yorkshire Terrier,Cross Breed,29
2021-22,2022-05-30,Dog,English Springer Spaniel,Poodle (Miniature),29
2021-22,2022-05-30,Dog,Australian Cattle Dog,Siberian Husky,28
2021-22,2022-05-30,Dog,Chihuahua (Smooth Coat),Terrier,28
2021-22,2022-05-30,Dog,Dalmatian,Labrador Retriever,28
2021-22,2022-05-30,Dog,Australian Kelpie,Bull Arab,27
2021-22,2022-05-30,Dog,Australian Kelpie,Greyhound,27
2021-22,2022-05-30,Dog,Australian Silky Terrier,Jack Russell Terrier,27
2021-22,2022-05-30,Dog,Border Collie,Poodle (Toy),27
2021-22,2022-05-30,Dog,Border Terrier,Cross Breed,27
2021-22,2022-05-30,Dog,Papillon,Pomeranian,27
2021-22,2022-05-30,Dog,American Bulldog,Bull Arab,26
2021-22,2022-05-30,Dog,Bull Arab,Irish Wolfhound,26
2021-22,2022-05-30,Dog,Collie,Cross Breed,26
2021-22,2022-05-30,Dog,Dachshund (Miniature Smooth Haired),Jack Russell Terrier,26
2021-22,2022-05-30,Dog,Dachshund (Wire Haired),Dachshund (Wire Haired),26
2021-22,2022-05-30,Dog,Golden Retriever,Siberian Husky,26
2021-22,2022-05-30,Dog,Labrador Retriever,Spaniel,26
2021-22,2022-05-30,Dog,Poodle (Standard),Schnauzer (Miniature),26
2021-22,2022-05-30,Dog,Weimaraner (Longhair),Weimaraner (Longhair),26
2021-22,2022-05-30,Dog,Australian Cattle Dog,Bull Terrier,25
2021-22,2022-05-30,Dog,Australian Kelpie,Australian Stumpy Tail Cattle Dog,25
2021-22,2022-05-30,Dog,Australian Kelpie,Bullmastiff,25
2021-22,2022-05-30,Dog,Beagle,Jack Russell Terrier,25
2021-22,2022-05-30,Dog,Beagle,Japanese Spitz,25
2021-22,2022-05-30,Dog,Bloodhound,Bloodhound,25
2021-22,2022-05-30,Dog,Chihuahua,Tenterfield Terrier,25
2021-22,2022-05-30,Dog,Dutch Shepherd Dog,Dutch Shepherd Dog,25
2021-22,2022-05-30,Dog,Hungarian Wirehaired Vizsla,Hungarian Wirehaired Vizsla,25
2021-22,2022-05-30,Dog,Puli,Puli,25
2021-22,2022-05-30,Dog,Staffordshire Bull Terrier,Terrier,25
2021-22,2022-05-30,Dog,Belgian Shepherd Dog (Tervueren),Belgian Shepherd Dog (Tervueren),24
2021-22,2022-05-30,Dog,Boxer,Mastiff,24
2021-22,2022-05-30,Dog,Cavalier King Charles Spaniel,Pomeranian,24
2021-22,2022-05-30,Dog,Chihuahua,Terrier,24
2021-22,2022-05-30,Dog,Chihuahua (Smooth Coat),Miniature Pinscher,24
2021-22,2022-05-30,Dog,Chihuahua (Smooth Coat),Papillon,24
2021-22,2022-05-30,Dog,Miniature Pinscher,Cross Breed,24
2021-22,2022-05-30,Dog,Neapolitan Mastiff,Cross Breed,24
2021-22,2022-05-30,Dog,Shetland Sheepdog,Cross Breed,24
2021-22,2022-05-30,Dog,Jack Russell Terrier,Papillon,24
2021-22,2022-05-30,Dog,Lhasa Apso,Poodle (Miniature),24
2021-22,2022-05-30,Dog,Lhasa Apso,Poodle (Toy),24
2021-22,2022-05-30,Dog,Poodle (Miniature),Schnauzer (Standard),24
2021-22,2022-05-30,Dog,Poodle (Toy),West Highland White Terrier,24
2021-22,2022-05-30,Dog,Australian Kelpie,Collie,23
2021-22,2022-05-30,Dog,Australian Kelpie,Collie (Rough),23
2021-22,2022-05-30,Dog,French Bulldog,Cross Breed,23
2021-22,2022-05-30,Dog,Fox Terrier (Smooth),Shih Tzu,23
2021-22,2022-05-30,Dog,German Shepherd Dog,Shar Pei,23
2021-22,2022-05-30,Dog,Poodle,Schnauzer (Standard),23
2021-22,2022-05-30,Dog,Staghound,Whippet,23
2021-22,2022-05-30,Dog,Alaskan Malamute,Australian Kelpie,22
2021-22,2022-05-30,Dog,Australian Kelpie,Boxer,22
2021-22,2022-05-30,Dog,Australian Kelpie,Bull Terrier,22
2021-22,2022-05-30,Dog,Border Collie,Cocker Spaniel,22
2021-22,2022-05-30,Dog,Border Collie,Maltese,22
2021-22,2022-05-30,Dog,Fox Terrier (Smooth),Tenterfield Terrier,22
2021-22,2022-05-30,Dog,Pug,Staffordshire Bull Terrier,22
2021-22,2022-05-30,Dog,Rhodesian Ridgeback,Shar Pei,22
2021-22,2022-05-30,Dog,Shepherd,Shepherd,22
2021-22,2022-05-30,Dog,Welsh Terrier,Welsh Terrier,22
2021-22,2022-05-30,Dog,Australian Shepherd,Poodle (Standard),21
2021-22,2022-05-30,Dog,Bichon Frise,Poodle (Standard),21
2021-22,2022-05-30,Dog,Bull Arab,Rhodesian Ridgeback,21
2021-22,2022-05-30,Dog,Cavalier King Charles Spaniel,Golden Retriever,21
2021-22,2022-05-30,Dog,German Shorthaired Pointer,Labrador Retriever,21
2021-22,2022-05-30,Dog,Great Dane,Irish Wolfhound,21
2021-22,2022-05-30,Dog,Harrier,Harrier,21
2021-22,2022-05-30,Dog,Jack Russell Terrier,Welsh Corgi (Cardigan),21
2021-22,2022-05-30,Dog,Japanese Spitz,Pomeranian,21
2021-22,2022-05-30,Dog,Akita,Staffordshire Bull Terrier,20
2021-22,2022-05-30,Dog,Australian Cattle Dog,Australian Koolie,20
2021-22,2022-05-30,Dog,Australian Cattle Dog,Fox Terrier (Smooth),20
2021-22,2022-05-30,Dog,Australian Kelpie,Terrier,20
2021-22,2022-05-30,Dog,Australian Silky Terrier,Chihuahua,20
2021-22,2022-05-30,Dog,Australian Silky Terrier,Chihuahua (Smooth Coat),20
2021-22,2022-05-30,Dog,Boxer,Rhodesian Ridgeback,20
2021-22,2022-05-30,Dog,Cavalier King Charles Spaniel,Chihuahua (Long Coat),20
2021-22,2022-05-30,Dog,Cocker Spaniel,King Charles Spaniel,20
2021-22,2022-05-30,Dog,Pekingese,Cross Breed,20
2021-22,2022-05-30,Dog,Great Dane,Rottweiler,20
2021-22,2022-05-30,Dog,Leonberger,Leonberger,20
2021-22,2022-05-30,Dog,Shih Tzu,Terrier,20
2021-22,2022-05-30,Dog,American Bulldog,Border Collie,19
2021-22,2022-05-30,Dog,American Pit Bull Terrier,Bullmastiff,19
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Great Dane,19
2021-22,2022-05-30,Dog,Australian Cattle Dog,German Coolie,19
2021-22,2022-05-30,Dog,Australian Kelpie,Poodle (Standard),19
2021-22,2022-05-30,Dog,Border Collie,Rottweiler,19
2021-22,2022-05-30,Dog,British Bulldog,Staffordshire Bull Terrier,19
2021-22,2022-05-30,Dog,Bull Arab,Staghound,19
2021-22,2022-05-30,Dog,Scottish Terrier,Cross Breed,19
2021-22,2022-05-30,Dog,Parson Russell Terrier,Parson Russell Terrier,19
2021-22,2022-05-30,Dog,Australian Cattle Dog,Bull Arab,18
2021-22,2022-05-30,Dog,Border Collie,Cavalier King Charles Spaniel,18
2021-22,2022-05-30,Dog,Boston Terrier,French Bulldog,18
2021-22,2022-05-30,Dog,Bouvier Des Flandres,Bouvier Des Flandres,18
2021-22,2022-05-30,Dog,Boxer,German Shepherd Dog,18
2021-22,2022-05-30,Dog,Bull Arab,Mastiff,18
2021-22,2022-05-30,Dog,Chinese Crested Dog,Cross Breed,18
2021-22,2022-05-30,Dog,Foxhound,Foxhound,18
2021-22,2022-05-30,Dog,German Shepherd Dog,Maremma Sheepdog,18
2021-22,2022-05-30,Dog,Jack Russell Terrier,West Highland White Terrier,18
2021-22,2022-05-30,Dog,Pomeranian,Poodle (Miniature),18
2021-22,2022-05-30,Dog,Poodle,Schnauzer,18
2021-22,2022-05-30,Dog,Akita,American Staffordshire Terrier,17
2021-22,2022-05-30,Dog,American Pit Bull Terrier,Cross Breed,17
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Beagle,17
2021-22,2022-05-30,Dog,Australian Cattle Dog,Boxer,17
2021-22,2022-05-30,Dog,Australian Kelpie,Welsh Corgi (Cardigan),17
2021-22,2022-05-30,Dog,Basenji,Cross Breed,17
2021-22,2022-05-30,Dog,Bearded Collie,Cross Breed,17
2021-22,2022-05-30,Dog,Border Collie,Hungarian Vizsla,17
2021-22,2022-05-30,Dog,Border Collie,Irish Wolfhound,17
2021-22,2022-05-30,Dog,Cairn Terrier,Maltese,17
2021-22,2022-05-30,Dog,Chihuahua,Fox Terrier (Wire),17
2021-22,2022-05-30,Dog,Chihuahua (Smooth Coat),Poodle (Toy),17
2021-22,2022-05-30,Dog,Chihuahua (Smooth Coat),Tenterfield Terrier,17
2021-22,2022-05-30,Dog,Schnauzer (Standard),Cross Breed,17
2021-22,2022-05-30,Dog,Dachshund (Smooth Haired),Staffordshire Bull Terrier,17
2021-22,2022-05-30,Dog,Greyhound,Labrador Retriever,17
2021-22,2022-05-30,Dog,Greyhound,Staffordshire Bull Terrier,17
2021-22,2022-05-30,Dog,Maltese,Pekingese,17
2021-22,2022-05-30,Dog,Maltese,Schnauzer (Standard),17
2021-22,2022-05-30,Dog,Maltese,Tibetan Spaniel,17
2021-22,2022-05-30,Dog,Poodle (Toy),Pug,17
2021-22,2022-05-30,Dog,Shih Tzu,West Highland White Terrier,17
2021-22,2022-05-30,Dog,Alaskan Malamute,Golden Retriever,16
2021-22,2022-05-30,Dog,American Bulldog,Boxer,16
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Maltese,16
2021-22,2022-05-30,Dog,Australian Cattle Dog,Maltese,16
2021-22,2022-05-30,Dog,Australian Kelpie,Maltese,16
2021-22,2022-05-30,Dog,Australian Kelpie,Mastiff,16
2021-22,2022-05-30,Dog,Australian Koolie,Cross Breed,16
2021-22,2022-05-30,Dog,Beagle,Poodle (Miniature),16
2021-22,2022-05-30,Dog,Border Collie,New Zealand Huntaway,16
2021-22,2022-05-30,Dog,Chihuahua (Smooth Coat),Dachshund (Miniature Smooth Haired),16
2021-22,2022-05-30,Dog,Chihuahua (Smooth Coat),Fox Terrier (Wire),16
2021-22,2022-05-30,Dog,Deerhound,Cross Breed,16
2021-22,2022-05-30,Dog,Griffon Bruxellois,Cross Breed,16
2021-22,2022-05-30,Dog,Smithfield,Cross Breed,16
2021-22,2022-05-30,Dog,Dobermann,Rottweiler,16
2021-22,2022-05-30,Dog,English Setter,Schnauzer (Standard),16
2021-22,2022-05-30,Dog,Fox Terrier,Maltese,16
2021-22,2022-05-30,Dog,Jack Russell Terrier,Whippet,16
2021-22,2022-05-30,Dog,Pekingese,Shih Tzu,16
2021-22,2022-05-30,Dog,Poodle (Miniature),West Highland White Terrier,16
2021-22,2022-05-30,Dog,Schnauzer (Giant),Schnauzer (Giant),16
2021-22,2022-05-30,Dog,American Bulldog,Rhodesian Ridgeback,15
2021-22,2022-05-30,Dog,American Staffordshire Terrier,German Coolie,15
2021-22,2022-05-30,Dog,Australian Cattle Dog,German Shorthaired Pointer,15
2021-22,2022-05-30,Dog,Australian Kelpie,German Shorthaired Pointer,15
2021-22,2022-05-30,Dog,Bracco Italiano,Bracco Italiano,15
2021-22,2022-05-30,Dog,Bullmastiff,German Shepherd Dog,15
2021-22,2022-05-30,Dog,Cavalier King Charles Spaniel,Fox Terrier (Smooth),15
2021-22,2022-05-30,Dog,German Pinscher,Cross Breed,15
2021-22,2022-05-30,Dog,Fox Terrier (Smooth),Papillon,15
2021-22,2022-05-30,Dog,Fox Terrier (Smooth),Pug,15
2021-22,2022-05-30,Dog,Great Dane,Staffordshire Bull Terrier,15
2021-22,2022-05-30,Dog,Jack Russell Terrier,Schnauzer (Miniature),15
2021-22,2022-05-30,Dog,Manchester Terrier,Poodle (Toy),15
2021-22,2022-05-30,Dog,Mastiff,Shar Pei,15
2021-22,2022-05-30,Dog,Sealyham Terrier,Sealyham Terrier,15
2021-22,2022-05-30,Dog,Shih Tzu,Staffordshire Bull Terrier,15
2021-22,2022-05-30,Dog,Skye Terrier,Skye Terrier,15
2021-22,2022-05-30,Dog,Alaskan Malamute,Staffordshire Bull Terrier,14
2021-22,2022-05-30,Dog,American Bulldog,Rottweiler,14
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Neapolitan Mastiff,14
2021-22,2022-05-30,Dog,Australian Bulldog,Staffordshire Bull Terrier,14
2021-22,2022-05-30,Dog,Australian Cattle Dog,Australian Stumpy Tail Cattle Dog,14
2021-22,2022-05-30,Dog,Australian Kelpie,Hungarian Vizsla,14
2021-22,2022-05-30,Dog,Australian Kelpie,Irish Wolfhound,14
2021-22,2022-05-30,Dog,Australian Shepherd,Poodle (Miniature),14
2021-22,2022-05-30,Dog,Australian Silky Terrier,Pomeranian,14
2021-22,2022-05-30,Dog,Australian Terrier,Shih Tzu,14
2021-22,2022-05-30,Dog,Bergamasco Shepherd Dog,Bergamasco Shepherd Dog,14
2021-22,2022-05-30,Dog,Border Collie,Collie (Smooth),14
2021-22,2022-05-30,Dog,Boxer,Bullmastiff,14
2021-22,2022-05-30,Dog,Bullmastiff,French Mastiff,14
2021-22,2022-05-30,Dog,Chihuahua (Long Coat),Chihuahua (Smooth Coat),14
2021-22,2022-05-30,Dog,Chihuahua (Smooth Coat),Dachshund (Smooth Haired),14
2021-22,2022-05-30,Dog,Cocker Spaniel,Maltese,14
2021-22,2022-05-30,Dog,Cocker Spaniel (American),Poodle (Miniature),14
2021-22,2022-05-30,Dog,Curly Coated Retriever,Cross Breed,14
2021-22,2022-05-30,Dog,Irish Wolfhound,Mastiff,14
2021-22,2022-05-30,Dog,Labrador Retriever,Whippet,14
2021-22,2022-05-30,Dog,Lhasa Apso,Poodle (Standard),14
2021-22,2022-05-30,Dog,Maltese,Siberian Husky,14
2021-22,2022-05-30,Dog,Poodle,Shih Tzu,14
2021-22,2022-05-30,Dog,Poodle (Miniature),Pug,14
2021-22,2022-05-30,Dog,Russian Black Terrier,Russian Black Terrier,14
2021-22,2022-05-30,Dog,Staffordshire Bull Terrier,Welsh Corgi (Cardigan),14
2021-22,2022-05-30,Dog,Staffordshire Bull Terrier,Whippet,14
2021-22,2022-05-30,Dog,American Bulldog,Labrador Retriever,13
2021-22,2022-05-30,Dog,Australian Bulldog,British Bulldog,13
2021-22,2022-05-30,Dog,Australian Bulldog,Cross Breed,13
2021-22,2022-05-30,Dog,Australian Cattle Dog,Dalmatian,13
2021-22,2022-05-30,Dog,Australian Cattle Dog,Rhodesian Ridgeback,13
2021-22,2022-05-30,Dog,Australian Cattle Dog,Terrier,13
2021-22,2022-05-30,Dog,Australian Silky Terrier,Fox Terrier (Smooth),13
2021-22,2022-05-30,Dog,Beagle,Poodle (Standard),13
2021-22,2022-05-30,Dog,Border Collie,Samoyed,13
2021-22,2022-05-30,Dog,Chihuahua (Long Coat),Poodle (Miniature),13
2021-22,2022-05-30,Dog,English Springer Spaniel,Cross Breed,13
2021-22,2022-05-30,Dog,Deerhound,Irish Wolfhound,13
2021-22,2022-05-30,Dog,French Bulldog,Staffordshire Bull Terrier,13
2021-22,2022-05-30,Dog,German Spitz (Mittel & Klein),Japanese Spitz,13
2021-22,2022-05-30,Dog,Great Dane,Labrador Retriever,13
2021-22,2022-05-30,Dog,Greyhound,Whippet,13
2021-22,2022-05-30,Dog,Jack Russell Terrier,Welsh Corgi (Pembroke),13
2021-22,2022-05-30,Dog,Lurcher,Lurcher,13
2021-22,2022-05-30,Dog,Pomeranian,Terrier,13
2021-22,2022-05-30,Dog,Poodle (Standard),West Highland White Terrier,13
2021-22,2022-05-30,Dog,Scotch Collie,Scotch Collie,13
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Dogue de Bordeaux,12
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Fox Terrier (Smooth),12
2021-22,2022-05-30,Dog,Australian Cattle Dog,Bullmastiff,12
2021-22,2022-05-30,Dog,Australian Cattle Dog,Maremma Sheepdog,12
2021-22,2022-05-30,Dog,Australian Cattle Dog,Shar Pei,12
2021-22,2022-05-30,Dog,Australian Kelpie,Cavalier King Charles Spaniel,12
2021-22,2022-05-30,Dog,Australian Kelpie,Dalmatian,12
2021-22,2022-05-30,Dog,Australian Kelpie,Poodle (Miniature),12
2021-22,2022-05-30,Dog,Australian Silky Terrier,Chihuahua (Long Coat),12
2021-22,2022-05-30,Dog,Australian Silky Terrier,Papillon,12
2021-22,2022-05-30,Dog,Beagle,Siberian Husky,12
2021-22,2022-05-30,Dog,Bichon Frise,Lhasa Apso,12
2021-22,2022-05-30,Dog,Border Collie,Smithfield,12
2021-22,2022-05-30,Dog,Border Collie,Welsh Corgi (Cardigan),12
2021-22,2022-05-30,Dog,Bull Terrier,Bullmastiff,12
2021-22,2022-05-30,Dog,Bullmastiff,Dogue de Bordeaux,12
2021-22,2022-05-30,Dog,Bullmastiff,Irish Wolfhound,12
2021-22,2022-05-30,Dog,Bullmastiff,Neapolitan Mastiff,12
2021-22,2022-05-30,Dog,Chihuahua (Smooth Coat),Staffordshire Bull Terrier,12
2021-22,2022-05-30,Dog,Dachshund (Miniature),Cross Breed,12
2021-22,2022-05-30,Dog,Japanese Spitz,Cross Breed,12
2021-22,2022-05-30,Dog,New Zealand Huntaway,Cross Breed,12
2021-22,2022-05-30,Dog,Dobermann,German Shepherd Dog,12
2021-22,2022-05-30,Dog,French Mastiff,Mastiff,12
2021-22,2022-05-30,Dog,Great Dane,Neapolitan Mastiff,12
2021-22,2022-05-30,Dog,Jack Russell Terrier,Labrador Retriever,12
2021-22,2022-05-30,Dog,Norfolk Terrier,Norfolk Terrier,12
2021-22,2022-05-30,Dog,Pharaoh Hound,Pharaoh Hound,12
2021-22,2022-05-30,Dog,Poodle (Toy),Schnauzer (Standard),12
2021-22,2022-05-30,Dog,American Bulldog,Great Dane,11
2021-22,2022-05-30,Dog,American Bulldog,Siberian Husky,11
2021-22,2022-05-30,Dog,American Staffordshire Terrier,Dobermann,11
2021-22,2022-05-30,Dog,Australian Terrier,Cairn Terrier,11
2021-22,2022-05-30,Dog,Australian Terrier,Chihuahua (Smooth Coat),11
2021-22,2022-05-30,Dog,Australian Terrier,Pomeranian,11
2021-22,2022-05-30,Dog,Beagle,Border Collie,11
2021-22,2022-05-30,Dog,Beagle,Maltese,11
2021-22,2022-05-30,Dog,Belgian Sheepdog,Cross Breed,11
2021-22,2022-05-30,Dog,Bichon Frise,Poodle,11
2021-22,2022-05-30,Dog,British Bulldog,French Bulldog,11
2021-22,2022-05-30,Dog,Bullmastiff,Siberian Husky,11
2021-22,2022-05-30,Dog,Chesapeake Bay Retriever,Chesapeake Bay Retriever,11
2021-22,2022-05-30,Dog,Cocker Spaniel (American),Poodle (Standard),11
2021-22,2022-05-30,Dog,Collie (Smooth),Labrador Retriever,11
2021-22,2022-05-30,Dog,French Mastiff,Cross Breed,11
2021-22,2022-05-30,Dog,Hungarian Vizsla,Cross Breed,11
2021-22,2022-05-30,Dog,Dobermann,Rhodesian Ridgeback,11
2021-22,2022-05-30,Dog,English Springer Spaniel,Labrador Retriever,11
2021-22,2022-05-30,Dog,Finnish Spitz,Finnish Spitz,11
2021-22,2022-05-30,Dog,Great Dane,Greyhound,11
2021-22,2022-05-30,Dog,Irish Water Spaniel,Irish Water Spaniel,11
