report_date,state_code,state_name,service_district,lga_name,participant_count
2024-12-31,NSW,New South Wales,North Sydney,Lane Cove (A),547
2024-12-31,NSW,New South Wales,North Sydney,Mosman (A),256
2024-12-31,NSW,New South Wales,North Sydney,North Sydney (A),680
2024-12-31,NSW,New South Wales,North Sydney,Northern Beaches (A),4066
2024-12-31,NSW,New South Wales,North Sydney,Ryde (C),2446
2024-12-31,NSW,New South Wales,North Sydney,Willoughby (C),993
2024-12-31,NSW,New South Wales,Northern NSW,Ballina (A),1527
2024-12-31,NSW,New South Wales,Northern NSW,Byron (A),739
2024-12-31,NSW,New South Wales,Northern NSW,Clarence Valley (A),1777
2024-12-31,NSW,New South Wales,Northern NSW,Kyogle (A),274
2024-12-31,NSW,New South Wales,Northern NSW,Lismore (C),1846
2024-12-31,NSW,New South Wales,Northern NSW,Richmond Valley (A),909
2024-12-31,NSW,New South Wales,Northern NSW,Tweed (A),2859
2024-12-31,NSW,New South Wales,Other,Other,<11
2024-12-31,NSW,New South Wales,Other,Unincorp. Other Territories,11
2024-12-31,NSW,New South Wales,Other,Unincorporated NSW,13
2024-12-31,NSW,New South Wales,South Eastern Sydney,Bayside (A),3014
2024-12-31,NSW,New South Wales,South Eastern Sydney,Georges River (A),2639
2024-12-31,NSW,New South Wales,South Eastern Sydney,Randwick (C),2435
2024-12-31,NSW,New South Wales,South Eastern Sydney,Sutherland Shire (A),4647
2024-12-31,NSW,New South Wales,South Eastern Sydney,Waverley (A),777
2024-12-31,NSW,New South Wales,South Eastern Sydney,Woollahra (A),491
2024-12-31,NSW,New South Wales,South Western Sydney,Camden (A),3673
2024-12-31,NSW,New South Wales,South Western Sydney,Campbelltown (C) (NSW),6249
2024-12-31,NSW,New South Wales,South Western Sydney,Canterbury-Bankstown (A),8557
2024-12-31,NSW,New South Wales,South Western Sydney,Fairfield (C),4790
2024-12-31,NSW,New South Wales,South Western Sydney,Liverpool (C),6286
2024-12-31,NSW,New South Wales,South Western Sydney,Wingecarribee (A),1152
2024-12-31,NSW,New South Wales,South Western Sydney,Wollondilly (A),1536
2024-12-31,NSW,New South Wales,Southern NSW,Bega Valley (A),970
2024-12-31,NSW,New South Wales,Southern NSW,Eurobodalla (A),1079
2024-12-31,NSW,New South Wales,Southern NSW,Goulburn Mulwaree (A),1168
2024-12-31,NSW,New South Wales,Southern NSW,Queanbeyan-Palerang Regional (A),1444
2024-12-31,NSW,New South Wales,Southern NSW,Snowy Monaro Regional (A),399
2024-12-31,NSW,New South Wales,Southern NSW,Upper Lachlan Shire (A),189
2024-12-31,NSW,New South Wales,Southern NSW,Yass Valley (A),420
2024-12-31,NSW,New South Wales,Sydney,Burwood (A),566
2024-12-31,NSW,New South Wales,Sydney,Canada Bay (A),1247
2024-12-31,NSW,New South Wales,Sydney,Inner West (A),3115
2024-12-31,NSW,New South Wales,Sydney,Strathfield (A),624
2024-12-31,NSW,New South Wales,Sydney,Sydney (C),2431
2024-12-31,NSW,New South Wales,Western NSW,Bathurst Regional (A),1361
2024-12-31,NSW,New South Wales,Western NSW,Blayney (A),162
2024-12-31,NSW,New South Wales,Western NSW,Bogan (A),79
2024-12-31,NSW,New South Wales,Western NSW,Bourke (A),90
2024-12-31,NSW,New South Wales,Western NSW,Brewarrina (A),29
2024-12-31,NSW,New South Wales,Western NSW,Cabonne (A),283
2024-12-31,NSW,New South Wales,Western NSW,Cobar (A),92
2024-12-31,NSW,New South Wales,Western NSW,Coonamble (A),168
2024-12-31,NSW,New South Wales,Western NSW,Cowra (A),388
2024-12-31,NSW,New South Wales,Western NSW,Dubbo Regional (A),1724
2024-12-31,NSW,New South Wales,Western NSW,Forbes (A),251
2024-12-31,NSW,New South Wales,Western NSW,Gilgandra (A),131
2024-12-31,NSW,New South Wales,Western NSW,Lachlan (A),143
2024-12-31,NSW,New South Wales,Western NSW,Mid-Western Regional (A),670
2024-12-31,NSW,New South Wales,Western NSW,Narromine (A),194
2024-12-31,NSW,New South Wales,Western NSW,Oberon (A),105
2024-12-31,NSW,New South Wales,Western NSW,Orange (C),1643
2024-12-31,NSW,New South Wales,Western NSW,Parkes (A),382
2024-12-31,NSW,New South Wales,Western NSW,Walgett (A),147
2024-12-31,NSW,New South Wales,Western NSW,Warren (A),59
2024-12-31,NSW,New South Wales,Western NSW,Warrumbungle Shire (A),246
2024-12-31,NSW,New South Wales,Western NSW,Weddin (A),76
2024-12-31,NSW,New South Wales,Western Sydney,Blacktown (C),11357
2024-12-31,NSW,New South Wales,Western Sydney,Cumberland (A),5510
2024-12-31,NSW,New South Wales,Western Sydney,Parramatta (C),4722
2024-12-31,NSW,New South Wales,Western Sydney,The Hills Shire (A),3592
2024-12-31,NT,Northern Territory,Barkly,Barkly (R),150
2024-12-31,NT,Northern Territory,Central Australia,Alice Springs (T),860
2024-12-31,NT,Northern Territory,Central Australia,Central Desert (R),78
2024-12-31,NT,Northern Territory,Central Australia,MacDonnell (R),122
2024-12-31,NT,Northern Territory,Darwin Remote,Roper Gulf (R),157
2024-12-31,NT,Northern Territory,Darwin Remote,Tiwi Islands (R),105
2024-12-31,NT,Northern Territory,Darwin Remote,Victoria Daly (R),61
2024-12-31,NT,Northern Territory,Darwin Remote,West Arnhem (R),172
2024-12-31,NT,Northern Territory,Darwin Remote,West Daly (R),70
2024-12-31,NT,Northern Territory,Darwin Urban,Belyuen (S),<11
2024-12-31,NT,Northern Territory,Darwin Urban,Coomalie (S),24
2024-12-31,NT,Northern Territory,Darwin Urban,Darwin (C),1849
2024-12-31,NT,Northern Territory,Darwin Urban,Litchfield (M),456
2024-12-31,NT,Northern Territory,Darwin Urban,Palmerston (C),1252
2024-12-31,NT,Northern Territory,Darwin Urban,Wagait (S),<11
2024-12-31,NT,Northern Territory,East Arnhem,East Arnhem (R),256
2024-12-31,NT,Northern Territory,Katherine,Katherine (T),385
2024-12-31,NT,Northern Territory,Other,Anangu Pitjantjatjara (AC),51
2024-12-31,NT,Northern Territory,Other,East Pilbara (S),<11
2024-12-31,NT,Northern Territory,Other,Ngaanyatjarraku (S),<11
2024-12-31,NT,Northern Territory,Other,Other,<11
2024-12-31,NT,Northern Territory,Other,Unincorporated NT,191
2024-12-31,NT,Northern Territory,Townsville,Boulia (S),<11
2024-12-31,NT,Northern Territory,Townsville,Cloncurry (S),<11
2024-12-31,OT,Other Territories (ASGC 2011 'Other Territories' + Norfolk Island from Sep 2019),Other,Unincorp. Other Territories,75
2024-12-31,QLD,Queensland,Beenleigh,Logan (C),12529
2024-12-31,QLD,Queensland,Beenleigh,Redland (C),4953
2024-12-31,QLD,Queensland,Brisbane,Brisbane (C),27393
2024-12-31,QLD,Queensland,Bundaberg,Bundaberg (R),3937
2024-12-31,QLD,Queensland,Caboolture/Strathpine,Moreton Bay (R),16946
2024-12-31,QLD,Queensland,Cairns,Aurukun (S),70
2024-12-31,QLD,Queensland,Cairns,Cairns (R),4565
2024-12-31,QLD,Queensland,Cairns,Cassowary Coast (R),680
2024-12-31,QLD,Queensland,Cairns,Cook (S),65
2024-12-31,QLD,Queensland,Cairns,Croydon (S),<11
2024-12-31,QLD,Queensland,Cairns,Douglas (S),234
2024-12-31,QLD,Queensland,Cairns,Etheridge (S),<11
2024-12-31,QLD,Queensland,Cairns,Hope Vale (S),26
2024-12-31,QLD,Queensland,Cairns,Kowanyama (S),34
2024-12-31,QLD,Queensland,Cairns,Lockhart River (S),14
2024-12-31,QLD,Queensland,Cairns,Mapoon (S),12
2024-12-31,QLD,Queensland,Cairns,Mareeba (S),543
2024-12-31,QLD,Queensland,Cairns,Napranum (S),24
2024-12-31,QLD,Queensland,Cairns,Northern Peninsula Area (R),64
2024-12-31,QLD,Queensland,Cairns,Pormpuraaw (S),28
2024-12-31,QLD,Queensland,Cairns,Tablelands (R),683
2024-12-31,QLD,Queensland,Cairns,Torres (S),66
2024-12-31,QLD,Queensland,Cairns,Torres Strait Island (R),65
2024-12-31,QLD,Queensland,Cairns,Weipa (T),61
2024-12-31,QLD,Queensland,Cairns,Wujal Wujal (S),<11
2024-12-31,QLD,Queensland,Cairns,Yarrabah (S),72
2024-12-31,QLD,Queensland,Ipswich,Ipswich (C),8891
2024-12-31,QLD,Queensland,Ipswich,Lockyer Valley (R),1200
2024-12-31,QLD,Queensland,Ipswich,Scenic Rim (R),1235
2024-12-31,QLD,Queensland,Ipswich,Somerset (R),832
2024-12-31,QLD,Queensland,Mackay,Isaac (R),315
2024-12-31,QLD,Queensland,Mackay,Mackay (R),3443
2024-12-31,QLD,Queensland,Mackay,Whitsunday (R),758
2024-12-31,QLD,Queensland,Maroochydore,Gympie (R),2197
2024-12-31,QLD,Queensland,Maroochydore,Noosa (S),1158
2024-12-31,QLD,Queensland,Maroochydore,Sunshine Coast (R),9698
2024-12-31,QLD,Queensland,Maryborough,Cherbourg (S),68
2024-12-31,QLD,Queensland,Maryborough,Fraser Coast (R),4276
2024-12-31,QLD,Queensland,Maryborough,North Burnett (R),242
2024-12-31,QLD,Queensland,Maryborough,South Burnett (R),1232
2024-12-31,QLD,Queensland,Other,Barkly (R),<11
2024-12-31,QLD,Queensland,Other,Other,<11
2024-12-31,QLD,Queensland,Robina,Gold Coast (C),15166
2024-12-31,QLD,Queensland,Rockhampton,Banana (S),336
2024-12-31,QLD,Queensland,Rockhampton,Barcaldine (R),50
2024-12-31,QLD,Queensland,Rockhampton,Barcoo (S),<11
2024-12-31,QLD,Queensland,Rockhampton,Blackall-Tambo (R),27
2024-12-31,QLD,Queensland,Rockhampton,Central Highlands (R) (Qld),664
2024-12-31,QLD,Queensland,Rockhampton,Diamantina (S),<11
2024-12-31,QLD,Queensland,Rockhampton,Gladstone (R),2206
2024-12-31,QLD,Queensland,Rockhampton,Livingstone (S),1086
2024-12-31,QLD,Queensland,Rockhampton,Longreach (R),83
2024-12-31,QLD,Queensland,Rockhampton,Rockhampton (R),3596
2024-12-31,QLD,Queensland,Rockhampton,Winton (S),20
2024-12-31,QLD,Queensland,Rockhampton,Woorabinda (S),34
2024-12-31,QLD,Queensland,Toowoomba,Balonne (S),88
2024-12-31,QLD,Queensland,Toowoomba,Bulloo (S),<11
2024-12-31,QLD,Queensland,Toowoomba,Goondiwindi (R),231
2024-12-31,QLD,Queensland,Toowoomba,Maranoa (R),300
2024-12-31,QLD,Queensland,Toowoomba,Murweh (S),145
2024-12-31,QLD,Queensland,Toowoomba,Paroo (S),34
2024-12-31,QLD,Queensland,Toowoomba,Quilpie (S),25
2024-12-31,QLD,Queensland,Toowoomba,Southern Downs (R),1235
2024-12-31,QLD,Queensland,Toowoomba,Toowoomba (R),5768
2024-12-31,QLD,Queensland,Toowoomba,Western Downs (R),990
2024-12-31,QLD,Queensland,Townsville,Boulia (S),<11
2024-12-31,QLD,Queensland,Townsville,Burdekin (S),433
2024-12-31,QLD,Queensland,Townsville,Burke (S),<11
2024-12-31,QLD,Queensland,Townsville,Carpentaria (S),48
2024-12-31,QLD,Queensland,Townsville,Charters Towers (R),296
2024-12-31,QLD,Queensland,Townsville,Cloncurry (S),53
2024-12-31,QLD,Queensland,Townsville,Doomadgee (S),47
2024-12-31,QLD,Queensland,Townsville,Flinders (S) (Qld),27
2024-12-31,QLD,Queensland,Townsville,Hinchinbrook (S),306
2024-12-31,QLD,Queensland,Townsville,McKinlay (S),11
2024-12-31,QLD,Queensland,Townsville,Mornington (S),30
2024-12-31,QLD,Queensland,Townsville,Mount Isa (C),445
2024-12-31,QLD,Queensland,Townsville,Palm Island (S),110
2024-12-31,QLD,Queensland,Townsville,Richmond (S),12
2024-12-31,QLD,Queensland,Townsville,Townsville (C),6588
2024-12-31,SA,South Australia,Adelaide Hills,Adelaide Hills (DC),918
2024-12-31,SA,South Australia,Adelaide Hills,Mount Barker (DC),1491
2024-12-31,SA,South Australia,"Barossa, Light and Lower North",Adelaide Plains (DC),393
2024-12-31,SA,South Australia,"Barossa, Light and Lower North",Barossa (DC),805
2024-12-31,SA,South Australia,"Barossa, Light and Lower North",Gawler (T),1258
2024-12-31,SA,South Australia,"Barossa, Light and Lower North",Light (RegC),596
2024-12-31,SA,South Australia,Eastern Adelaide,Adelaide (C),530
2024-12-31,SA,South Australia,Eastern Adelaide,Burnside (C),869
2024-12-31,SA,South Australia,Eastern Adelaide,Campbelltown (C) (SA),1390
2024-12-31,SA,South Australia,Eastern Adelaide,Norwood Payneham St Peters (C),734
2024-12-31,SA,South Australia,Eastern Adelaide,Prospect (C),505
2024-12-31,SA,South Australia,Eastern Adelaide,Unley (C),777
2024-12-31,SA,South Australia,Eastern Adelaide,Walkerville (M),138
2024-12-31,SA,South Australia,Eyre and Western,Ceduna (DC),99
2024-12-31,SA,South Australia,Eyre and Western,Cleve (DC),46
2024-12-31,SA,South Australia,Eyre and Western,Elliston (DC),27
2024-12-31,SA,South Australia,Eyre and Western,Franklin Harbour (DC),20
2024-12-31,SA,South Australia,Eyre and Western,Kimba (DC),21
2024-12-31,SA,South Australia,Eyre and Western,Lower Eyre Peninsula (DC),145
2024-12-31,SA,South Australia,Eyre and Western,Port Lincoln (C),556
2024-12-31,SA,South Australia,Eyre and Western,Streaky Bay (DC),31
2024-12-31,SA,South Australia,Eyre and Western,Tumby Bay (DC),81
2024-12-31,SA,South Australia,Eyre and Western,Whyalla (C),737
2024-12-31,SA,South Australia,Eyre and Western,Wudinna (DC),27
2024-12-31,SA,South Australia,Far North (SA),Anangu Pitjantjatjara (AC),65
2024-12-31,SA,South Australia,Far North (SA),Coober Pedy (DC),33
2024-12-31,SA,South Australia,Far North (SA),Flinders Ranges (DC),37
2024-12-31,SA,South Australia,Far North (SA),Port Augusta (C),432
2024-12-31,SA,South Australia,Far North (SA),Roxby Downs (M),63
2024-12-31,SA,South Australia,Fleurieu and Kangaroo Island,Alexandrina (DC),948
2024-12-31,SA,South Australia,Fleurieu and Kangaroo Island,Kangaroo Island (DC),127
2024-12-31,SA,South Australia,Fleurieu and Kangaroo Island,Victor Harbor (C),525
2024-12-31,SA,South Australia,Fleurieu and Kangaroo Island,Yankalilla (DC),141
2024-12-31,SA,South Australia,Limestone Coast,Grant (DC),216
2024-12-31,SA,South Australia,Limestone Coast,Kingston (DC) (SA),39
2024-12-31,SA,South Australia,Limestone Coast,Mount Gambier (C),1061
2024-12-31,SA,South Australia,Limestone Coast,Naracoorte and Lucindale (DC),170
2024-12-31,SA,South Australia,Limestone Coast,Robe (DC),15
2024-12-31,SA,South Australia,Limestone Coast,Tatiara (DC),107
2024-12-31,SA,South Australia,Limestone Coast,Wattle Range (DC),314
2024-12-31,SA,South Australia,Murray and Mallee,Berri and Barmera (DC),412
2024-12-31,SA,South Australia,Murray and Mallee,Karoonda East Murray (DC),28
2024-12-31,SA,South Australia,Murray and Mallee,Loxton Waikerie (DC),368
2024-12-31,SA,South Australia,Murray and Mallee,Mid Murray (DC),239
2024-12-31,SA,South Australia,Murray and Mallee,Murray Bridge (RC),950
2024-12-31,SA,South Australia,Murray and Mallee,Renmark Paringa (DC),252
2024-12-31,SA,South Australia,Murray and Mallee,Southern Mallee (DC),48
2024-12-31,SA,South Australia,Murray and Mallee,The Coorong (DC),130
2024-12-31,SA,South Australia,Northern Adelaide,Playford (C),6245
2024-12-31,SA,South Australia,Northern Adelaide,Port Adelaide Enfield (C),4838
2024-12-31,SA,South Australia,Northern Adelaide,Salisbury (C),5824
2024-12-31,SA,South Australia,Northern Adelaide,Tea Tree Gully (C),3152
2024-12-31,SA,South Australia,Other,Other,<11
2024-12-31,SA,South Australia,Other,Unincorporated SA,46
2024-12-31,SA,South Australia,Southern Adelaide,Holdfast Bay (C),993
2024-12-31,SA,South Australia,Southern Adelaide,Marion (C),3192
2024-12-31,SA,South Australia,Southern Adelaide,Mitcham (C),1789
2024-12-31,SA,South Australia,Southern Adelaide,Onkaparinga (C),6782
2024-12-31,SA,South Australia,Western Adelaide,Charles Sturt (C),3565
2024-12-31,SA,South Australia,Western Adelaide,West Torrens (C),1487
2024-12-31,SA,South Australia,Yorke and Mid North,Barunga West (DC),56
2024-12-31,SA,South Australia,Yorke and Mid North,Clare and Gilbert Valleys (DC),212
2024-12-31,SA,South Australia,Yorke and Mid North,Copper Coast (DC),502
2024-12-31,SA,South Australia,Yorke and Mid North,Goyder (DC),107
2024-12-31,SA,South Australia,Yorke and Mid North,Mount Remarkable (DC),51
2024-12-31,SA,South Australia,Yorke and Mid North,Northern Areas (DC),97
2024-12-31,SA,South Australia,Yorke and Mid North,Orroroo/Carrieton (DC),20
2024-12-31,SA,South Australia,Yorke and Mid North,Peterborough (DC),44
2024-12-31,SA,South Australia,Yorke and Mid North,Port Pirie City and Dists (M),631
2024-12-31,SA,South Australia,Yorke and Mid North,Wakefield (DC),247
2024-12-31,SA,South Australia,Yorke and Mid North,Yorke Peninsula (DC),229
2024-12-31,TAS,Tasmania,TAS North,Break O'Day (M),171
2024-12-31,TAS,Tasmania,TAS North,Dorset (M),138
2024-12-31,TAS,Tasmania,TAS North,Flinders (M) (Tas.),14
2024-12-31,TAS,Tasmania,TAS North,George Town (M),239
2024-12-31,TAS,Tasmania,TAS North,Launceston (C),2228
2024-12-31,TAS,Tasmania,TAS North,Meander Valley (M),491
2024-12-31,TAS,Tasmania,TAS North,Northern Midlands (M),350
2024-12-31,TAS,Tasmania,TAS North,West Tamar (M),602
2024-12-31,TAS,Tasmania,TAS North West,Burnie (C),664
2024-12-31,TAS,Tasmania,TAS North West,Central Coast (M) (Tas.),561
2024-12-31,TAS,Tasmania,TAS North West,Circular Head (M),153
2024-12-31,TAS,Tasmania,TAS North West,Devonport (C),888
2024-12-31,TAS,Tasmania,TAS North West,Kentish (M),154
2024-12-31,TAS,Tasmania,TAS North West,King Island (M),16
2024-12-31,TAS,Tasmania,TAS North West,Latrobe (M) (Tas.),265
2024-12-31,TAS,Tasmania,TAS North West,Waratah/Wynyard (M),447
2024-12-31,TAS,Tasmania,TAS North West,West Coast (M),86
2024-12-31,TAS,Tasmania,TAS South East,Brighton (M),726
2024-12-31,TAS,Tasmania,TAS South East,Central Highlands (M) (Tas.),31
2024-12-31,TAS,Tasmania,TAS South East,Clarence (C),1598
2024-12-31,TAS,Tasmania,TAS South East,Derwent Valley (M),361
2024-12-31,TAS,Tasmania,TAS South East,Glamorgan/Spring Bay (M),75
2024-12-31,TAS,Tasmania,TAS South East,Sorell (M),376
2024-12-31,TAS,Tasmania,TAS South East,Southern Midlands (M),147
2024-12-31,TAS,Tasmania,TAS South East,Tasman (M),45
2024-12-31,TAS,Tasmania,TAS South West,Glenorchy (C),1749
2024-12-31,TAS,Tasmania,TAS South West,Hobart (C),947
2024-12-31,TAS,Tasmania,TAS South West,Huon Valley (M),420
2024-12-31,TAS,Tasmania,TAS South West,Kingborough (M),851
2024-12-31,VIC,Victoria,Barwon,Colac-Otway (S),761
2024-12-31,VIC,Victoria,Barwon,Greater Geelong (C),10888
2024-12-31,VIC,Victoria,Barwon,Queenscliffe (B),45
2024-12-31,VIC,Victoria,Barwon,Surf Coast (S),735
2024-12-31,VIC,Victoria,Bayside Peninsula,Bayside (C),1736
2024-12-31,VIC,Victoria,Bayside Peninsula,Frankston (C),5370
2024-12-31,VIC,Victoria,Bayside Peninsula,Glen Eira (C),3140
2024-12-31,VIC,Victoria,Bayside Peninsula,Kingston (C) (Vic.),3903
2024-12-31,VIC,Victoria,Bayside Peninsula,Mornington Peninsula (S),5030
2024-12-31,VIC,Victoria,Bayside Peninsula,Port Phillip (C),1940
2024-12-31,VIC,Victoria,Bayside Peninsula,Stonnington (C),1378
2024-12-31,VIC,Victoria,Brimbank Melton,Brimbank (C),5619
2024-12-31,VIC,Victoria,Brimbank Melton,Melton (C),7169
2024-12-31,VIC,Victoria,Central Highlands,Ararat (RC),412
2024-12-31,VIC,Victoria,Central Highlands,Ballarat (C),4339
2024-12-31,VIC,Victoria,Central Highlands,Golden Plains (S),843
2024-12-31,VIC,Victoria,Central Highlands,Hepburn (S),390
2024-12-31,VIC,Victoria,Central Highlands,Moorabool (S),1244
2024-12-31,VIC,Victoria,Central Highlands,Pyrenees (S),175
2024-12-31,VIC,Victoria,Goulburn,Greater Shepparton (C),2474
2024-12-31,VIC,Victoria,Goulburn,Mitchell (S),1742
2024-12-31,VIC,Victoria,Goulburn,Moira (S),893
2024-12-31,VIC,Victoria,Goulburn,Murrindindi (S),332
2024-12-31,VIC,Victoria,Goulburn,Strathbogie (S),237
2024-12-31,VIC,Victoria,Hume Moreland,Hume (C),8804
2024-12-31,VIC,Victoria,Hume Moreland,Moreland (C),4414
2024-12-31,VIC,Victoria,Inner East Melbourne,Boroondara (C),2755
2024-12-31,VIC,Victoria,Inner East Melbourne,Manningham (C),2348
2024-12-31,VIC,Victoria,Inner East Melbourne,Monash (C),3440
2024-12-31,VIC,Victoria,Inner East Melbourne,Whitehorse (C),3895
2024-12-31,VIC,Victoria,Inner Gippsland,Bass Coast (S),1109
