year,jurisdiction,category,type,source_stream,management,fate,tonnes,headline_scope,core_waste,classification
2014–15,SA,Metals,Non-ferrous metals (ex. aluminium),MSW,Recycling,Recycling,4000,Yes,Yes,Type
2014–15,SA,Metals,,C&D,Landfill,Disposal,7565.084317667524,Yes,Yes,Category
2014–15,SA,Metals,,C&D,Recycling,Recycling,35140,Yes,Yes,Category
2014–15,SA,Metals,,C&I,Landfill,Disposal,2044.5479921294234,Yes,Yes,Category
2014–15,SA,Metals,,C&I,Recycling,Recycling,214840,Yes,Yes,Category
2014–15,SA,Metals,,MSW,Landfill,Disposal,6811.914673041921,Yes,Yes,Category
2014–15,SA,Metals,,MSW,Recycling,Recycling,68020,Yes,Yes,Category
2014–15,SA,Organics,Biosolids,C&I,Recycling,Recycling,132857.14285714287,Yes,Yes,Type
2014–15,SA,Organics,Food organics,C&I,Landfill,Disposal,20195.35779214192,Yes,Yes,Type
2014–15,SA,Organics,Food organics,C&I,Landfill,Energy recovery,16062.803553045256,Yes,Yes,Type
2014–15,SA,Organics,Food organics,MSW,Landfill,Disposal,51558.57346747732,Yes,Yes,Type
2014–15,SA,Organics,Food organics,MSW,Landfill,Energy recovery,41008.19830018488,Yes,Yes,Type
2014–15,SA,Organics,Food organics,MSW,Recycling,Recycling,8000,Yes,Yes,Type
2014–15,SA,Organics,Other organics,C&D,Landfill,Disposal,357.7185740959308,Yes,Yes,Type
2014–15,SA,Organics,Other organics,C&D,Landfill,Energy recovery,128.11252887354328,Yes,Yes,Type
2014–15,SA,Organics,Other organics,C&I,Landfill,Disposal,1609.657909884142,Yes,Yes,Type
2014–15,SA,Organics,Other organics,C&I,Landfill,Energy recovery,576.4792783761276,Yes,Yes,Type
2014–15,SA,Organics,Other organics,C&I,Recycling,Recycling,498200,Yes,Yes,Type
2014–15,SA,Organics,Other organics,MSW,Landfill,Disposal,8426.998614706717,Yes,Yes,Type
2014–15,SA,Organics,Other organics,MSW,Landfill,Energy recovery,3018.026408252432,Yes,Yes,Type
2014–15,SA,Organics,Other organics,MSW,Recycling,Recycling,31800,Yes,Yes,Type
2014–15,SA,Organics,Timber,C&D,Landfill,Disposal,50425.713435483594,Yes,Yes,Type
2014–15,SA,Organics,Timber,C&D,Landfill,Energy recovery,2807.4945613145055,Yes,Yes,Type
2014–15,SA,Organics,Timber,C&D,Recycling,Recycling,33000,Yes,Yes,Type
2014–15,SA,Organics,Timber,C&I,Landfill,Disposal,8519.419782759198,Yes,Yes,Type
2014–15,SA,Organics,Timber,C&I,Energy from waste facility,Energy recovery,33000,Yes,Yes,Type
2014–15,SA,Organics,Timber,C&I,Landfill,Energy recovery,474.32595547217124,Yes,Yes,Type
2014–15,SA,Organics,Timber,C&I,Recycling,Recycling,186560,Yes,Yes,Type
2014–15,SA,Organics,Timber,MSW,Landfill,Disposal,2892.011826839024,Yes,Yes,Type
2014–15,SA,Organics,Timber,MSW,Landfill,Energy recovery,161.01522263033345,Yes,Yes,Type
2014–15,SA,Organics,Timber,MSW,Recycling,Recycling,440,Yes,Yes,Type
2014–15,SA,Organics,Vegetation,C&D,Landfill,Disposal,9604.93999320217,Yes,Yes,Type
2014–15,SA,Organics,Vegetation,C&D,Landfill,Energy recovery,3165.477570566863,Yes,Yes,Type
2014–15,SA,Organics,Vegetation,C&D,Recycling,Recycling,13000,Yes,Yes,Type
2014–15,SA,Organics,Vegetation,C&I,Landfill,Disposal,3910.410466131088,Yes,Yes,Type
2014–15,SA,Organics,Vegetation,C&I,Landfill,Energy recovery,1288.7448157935955,Yes,Yes,Type
2014–15,SA,Organics,Vegetation,C&I,Recycling,Recycling,52000,Yes,Yes,Type
2014–15,SA,Organics,Vegetation,MSW,Landfill,Disposal,11181.972020879513,Yes,Yes,Type
2014–15,SA,Organics,Vegetation,MSW,Landfill,Energy recovery,3685.2163211692928,Yes,Yes,Type
2014–15,SA,Organics,Vegetation,MSW,Recycling,Recycling,195000,Yes,Yes,Type
2014–15,SA,Organics,,C&D,Landfill,Disposal,60388.372002781696,Yes,Yes,Category
2014–15,SA,Organics,,C&D,Landfill,Energy recovery,6101.084660754911,Yes,Yes,Category
2014–15,SA,Organics,,C&D,Recycling,Recycling,46000,Yes,Yes,Category
2014–15,SA,Organics,,C&I,Landfill,Disposal,34234.845950916344,Yes,Yes,Category
2014–15,SA,Organics,,C&I,Energy from waste facility,Energy recovery,33000,Yes,Yes,Category
2014–15,SA,Organics,,C&I,Landfill,Energy recovery,18402.353602687148,Yes,Yes,Category
2014–15,SA,Organics,,C&I,Recycling,Recycling,869617.1428571428,Yes,Yes,Category
2014–15,SA,Organics,,MSW,Landfill,Disposal,74059.55592990256,Yes,Yes,Category
2014–15,SA,Organics,,MSW,Landfill,Energy recovery,47872.45625223693,Yes,Yes,Category
2014–15,SA,Organics,,MSW,Recycling,Recycling,235240,Yes,Yes,Category
2014–15,SA,Paper and cardboard,Cardboard,C&I,Recycling,Recycling,122999.99999999999,Yes,Yes,Type
2014–15,SA,Paper and cardboard,Cardboard,MSW,Recycling,Recycling,27000,Yes,Yes,Type
2014–15,SA,Paper and cardboard,Newsprint and magazines,C&I,Recycling,Recycling,9300,Yes,Yes,Type
2014–15,SA,Paper and cardboard,Newsprint and magazines,MSW,Recycling,Recycling,52700,Yes,Yes,Type
2014–15,SA,Paper and cardboard,Office paper,C&I,Recycling,Recycling,9880,Yes,Yes,Type
2014–15,SA,Paper and cardboard,Office paper,MSW,Recycling,Recycling,9120,Yes,Yes,Type
2014–15,SA,Paper and cardboard,Polymer coated paperboard,C&I,Recycling,Recycling,36,Yes,Yes,Type
2014–15,SA,Paper and cardboard,Polymer coated paperboard,MSW,Recycling,Recycling,1764,Yes,Yes,Type
2014–15,SA,Paper and cardboard,,C&D,Landfill,Disposal,2676.371840430984,Yes,Yes,Category
2014–15,SA,Paper and cardboard,,C&D,Landfill,Energy recovery,932.6592101993947,Yes,Yes,Category
2014–15,SA,Paper and cardboard,,C&I,Landfill,Disposal,14204.290439423658,Yes,Yes,Category
2014–15,SA,Paper and cardboard,,C&I,Landfill,Energy recovery,4949.896013157258,Yes,Yes,Category
2014–15,SA,Paper and cardboard,,C&I,Recycling,Recycling,142216,Yes,Yes,Category
2014–15,SA,Paper and cardboard,,MSW,Landfill,Disposal,20158.145629451254,Yes,Yes,Category
2014–15,SA,Paper and cardboard,,MSW,Landfill,Energy recovery,7024.689132441647,Yes,Yes,Category
2014–15,SA,Paper and cardboard,,MSW,Recycling,Recycling,90584,Yes,Yes,Category
2014–15,SA,Plastics,High density polyethylene (HDPE) (2),C&D,Recycling,Recycling,143.99999999999997,Yes,Yes,Type
2014–15,SA,Plastics,High density polyethylene (HDPE) (2),C&I,Recycling,Recycling,1907.9999999999998,Yes,Yes,Type
2014–15,SA,Plastics,High density polyethylene (HDPE) (2),MSW,Recycling,Recycling,2447.9999999999995,Yes,Yes,Type
2014–15,SA,Plastics,Low density polyethylene (LDPE) (4),C&I,Recycling,Recycling,3564,Yes,Yes,Type
2014–15,SA,Plastics,Low density polyethylene (LDPE) (4),MSW,Recycling,Recycling,36,Yes,Yes,Type
2014–15,SA,Plastics,Other plastics (7),C&D,Recycling,Recycling,1472,Yes,Yes,Type
2014–15,SA,Plastics,Other plastics (7),C&I,Recycling,Recycling,2176,Yes,Yes,Type
2014–15,SA,Plastics,Other plastics (7),MSW,Recycling,Recycling,2752,Yes,Yes,Type
2014–15,SA,Plastics,Polyethylene terephthalate (PET) (1),C&I,Recycling,Recycling,1584,Yes,Yes,Type
2014–15,SA,Plastics,Polyethylene terephthalate (PET) (1),MSW,Recycling,Recycling,2816,Yes,Yes,Type
2014–15,SA,Plastics,Polypropylene (PP) (5),C&D,Recycling,Recycling,40.8,Yes,Yes,Type
2014–15,SA,Plastics,Polypropylene (PP) (5),C&I,Recycling,Recycling,1587.8,Yes,Yes,Type
2014–15,SA,Plastics,Polypropylene (PP) (5),MSW,Recycling,Recycling,71.39999999999999,Yes,Yes,Type
2014–15,SA,Plastics,Polystyrene (PS) (6),C&D,Recycling,Recycling,105,Yes,Yes,Type
2014–15,SA,Plastics,Polystyrene (PS) (6),C&I,Recycling,Recycling,192,Yes,Yes,Type
2014–15,SA,Plastics,Polystyrene (PS) (6),MSW,Recycling,Recycling,3,Yes,Yes,Type
2014–15,SA,Plastics,Polyvinyl chloride (PVC) (3),C&I,Recycling,Recycling,300,Yes,Yes,Type
2014–15,SA,Plastics,,C&D,Landfill,Disposal,5344.142132664216,Yes,Yes,Category
2014–15,SA,Plastics,,C&D,Recycling,Recycling,1761.8,Yes,Yes,Category
2014–15,SA,Plastics,,C&I,Landfill,Disposal,12510.821370121595,Yes,Yes,Category
2014–15,SA,Plastics,,C&I,Energy from waste facility,Energy recovery,16500,Yes,Yes,Category
2014–15,SA,Plastics,,C&I,Recycling,Recycling,11311.8,Yes,Yes,Category
2014–15,SA,Plastics,,MSW,Landfill,Disposal,16804.703591372912,Yes,Yes,Category
2014–15,SA,Plastics,,MSW,Recycling,Recycling,8126.4,Yes,Yes,Category
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",Leather and rubber (excl. tyres),C&I,Energy from waste facility,Energy recovery,1100,Yes,Yes,Type
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",Leather and rubber (excl. tyres),C&I,Recycling,Recycling,9071,Yes,Yes,Type
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",Leather and rubber (excl. tyres),MSW,Recycling,Recycling,10229,Yes,Yes,Type
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,C&I,Energy from waste facility,Energy recovery,4400,Yes,Yes,Type
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,C&I,Recycling,Recycling,2624,Yes,Yes,Type
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,MSW,Recycling,Recycling,576,Yes,Yes,Type
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",,C&D,Landfill,Disposal,6084.2052798807945,Yes,Yes,Category
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",,C&D,Landfill,Energy recovery,717.4301616918425,Yes,Yes,Category
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Disposal,4660.8855926348015,Yes,Yes,Category
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Energy from waste facility,Energy recovery,5500,Yes,Yes,Category
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Energy recovery,549.5968249803497,Yes,Yes,Category
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Recycling,Recycling,11695,Yes,Yes,Category
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Disposal,6767.491732576121,Yes,Yes,Category
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Energy recovery,798.0011299101695,Yes,Yes,Category
2014–15,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Recycling,Recycling,10805,Yes,Yes,Category
2013–14,SA,Ash,Ash from coal-fired power stations,C&I,Long term storage,Disposal,272965.7799405341,Yes,No,Type
2013–14,SA,Ash,Ash from coal-fired power stations,C&I,Recycling,Recycling,114000,Yes,No,Type
2013–14,SA,Ash,,C&I,Long term storage,Disposal,272965.7799405341,Yes,No,Category
2013–14,SA,Ash,,C&I,Recycling,Recycling,114000,Yes,No,Category
2013–14,SA,Building and demolition materials,Asphalt,C&D,Recycling,Recycling,132312,Yes,Yes,Type
2013–14,SA,Building and demolition materials,Asphalt,C&I,Recycling,Recycling,13912,Yes,Yes,Type
2013–14,SA,Building and demolition materials,Asphalt,MSW,Recycling,Recycling,1776,Yes,Yes,Type
2013–14,SA,Building and demolition materials,"Bricks, concrete and pavers",C&D,Recycling,Recycling,799188.5297079557,Yes,Yes,Type
2013–14,SA,Building and demolition materials,"Bricks, concrete and pavers",C&I,Recycling,Recycling,7790.735146022156,Yes,Yes,Type
2013–14,SA,Building and demolition materials,"Bricks, concrete and pavers",MSW,Recycling,Recycling,16020.735146022156,Yes,Yes,Type
2013–14,SA,Building and demolition materials,Plasterboard and cement sheeting,C&D,Recycling,Recycling,930,Yes,Yes,Type
2013–14,SA,Building and demolition materials,Plasterboard and cement sheeting,C&I,Recycling,Recycling,10,Yes,Yes,Type
2013–14,SA,Building and demolition materials,Plasterboard and cement sheeting,MSW,Recycling,Recycling,60,Yes,Yes,Type
2013–14,SA,Building and demolition materials,Rubble,C&I,Recycling,Recycling,51600,Yes,Yes,Type
2013–14,SA,Building and demolition materials,,C&D,Landfill,Disposal,209173.11033004828,Yes,Yes,Category
2013–14,SA,Building and demolition materials,,C&D,Recycling,Recycling,932430.5297079557,Yes,Yes,Category
2013–14,SA,Building and demolition materials,,C&I,Landfill,Disposal,11048.43010988371,Yes,Yes,Category
2013–14,SA,Building and demolition materials,,C&I,Recycling,Recycling,73312.73514602215,Yes,Yes,Category
2013–14,SA,Building and demolition materials,,MSW,Landfill,Disposal,4273.807266265822,Yes,Yes,Category
2013–14,SA,Building and demolition materials,,MSW,Recycling,Recycling,17856.735146022154,Yes,Yes,Category
2013–14,SA,Glass,Glass from food and beverage containers,C&D,Landfill,Disposal,784.8897198125641,Yes,Yes,Type
2013–14,SA,Glass,Glass from food and beverage containers,C&I,Landfill,Disposal,1777.356148111727,Yes,Yes,Type
2013–14,SA,Glass,Glass from food and beverage containers,C&I,Recycling,Recycling,19040,Yes,Yes,Type
2013–14,SA,Glass,Glass from food and beverage containers,MSW,Landfill,Disposal,10386.700744489388,Yes,Yes,Type
2013–14,SA,Glass,Glass from food and beverage containers,MSW,Recycling,Recycling,36960,Yes,Yes,Type
2013–14,SA,Glass,,C&D,Landfill,Disposal,784.8897198125641,Yes,Yes,Category
2013–14,SA,Glass,,C&I,Landfill,Disposal,1777.356148111727,Yes,Yes,Category
2013–14,SA,Glass,,C&I,Recycling,Recycling,19040,Yes,Yes,Category
2013–14,SA,Glass,,MSW,Landfill,Disposal,10386.700744489388,Yes,Yes,Category
2013–14,SA,Glass,,MSW,Recycling,Recycling,36960,Yes,Yes,Category
2013–14,SA,Hazardous wastes,Acids (B),C&I,Treatment,Disposal,269.168,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Acids (B),C&I,Treatment,Recycling,403.75199999999995,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Alkalis (C),C&I,Landfill,Disposal,20356.291577184733,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Alkalis (C),C&I,Treatment,Disposal,2203.8742114076313,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Alkalis (C),C&I,Treatment,Recycling,2203.8742114076313,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Asbestos (N220),C&D,Landfill,Disposal,8530.493180534379,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Asbestos (N220),C&D,Treatment,Disposal,104.79801946562415,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Asbestos (N220),C&I,Landfill,Disposal,7266.716413047802,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Asbestos (N220),C&I,Treatment,Disposal,89.27238695219833,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Other disposal,Disposal,5606.770194950606,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Treatment,Disposal,691.0787440016304,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Recycling,Recycling,5.531061047763171,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Contaminated soils (N120),C&D,Landfill,Disposal,47647.96148773114,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Contaminated soils (N120),C&D,Treatment,Disposal,9142.530701667141,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Contaminated soils (N120),C&D,Recycling,Recycling,11317.924203933155,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Contaminated soils (N120),C&D,Treatment,Recycling,36570.122806668565,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Contaminated soils (N120),C&I,Landfill,Disposal,18529.762800784334,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Contaminated soils (N120),C&I,Treatment,Disposal,3555.4286062038886,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Contaminated soils (N120),C&I,Recycling,Recycling,4401.414968196228,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Contaminated soils (N120),C&I,Treatment,Recycling,14221.714424815555,Yes,Yes,Type
2013–14,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Landfill,Disposal,3.095913218389299,Yes,Yes,Type
2013–14,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Disposal,2249.6211346434848,Yes,Yes,Type
2013–14,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Recycling,Recycling,39789.50345652456,Yes,Yes,Type
2013–14,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Recycling,2249.6211346434848,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Disposal,264.4371125400819,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,Recycling,23569.178874599176,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Recycling,2379.9340128607373,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Oils (J),C&I,Landfill,Disposal,8.551881075145253,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Oils (J),C&I,Other disposal,Disposal,4.611894567493491,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Oils (J),C&I,Treatment,Energy recovery,697.7899361342609,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Oils (J),C&I,Recycling,Recycling,6633.226543686058,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Oils (J),C&I,Treatment,Recycling,2791.1597445370435,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Disposal,2217.843016110112,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Energy recovery,123.2135008950062,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Organic chemicals (M),C&I,Recycling,Recycling,9.319982099876226,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Recycling,123.2135008950062,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Organic solvents (G),C&I,Treatment,Disposal,214.09075326706468,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Organic solvents (G),C&I,Treatment,Energy recovery,23.7878614741183,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Organic solvents (G),C&I,Recycling,Recycling,134.92138525881703,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Other,C&I,Landfill,Disposal,7.967156175858814,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Other,C&I,Other disposal,Disposal,0.3254253073292232,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Other,C&I,Treatment,Disposal,4.4830841131821435,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Other,C&I,Recycling,Recycling,2.5643344036298514,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Landfill,Disposal,63.391379206552344,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Other disposal,Disposal,0.16115727219145745,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Treatment,Disposal,264.74127276531254,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Recycling,Recycling,38.93619075594365,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Landfill,Disposal,2566.027205655276,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Disposal,90.52657540215695,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,Recycling,400.89747519878574,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Recycling,38.797103743781555,Yes,Yes,Type
2013–14,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Landfill,Disposal,164.0857365131289,Yes,Yes,Type
2013–14,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Other disposal,Disposal,1.0705047736883135,Yes,Yes,Type
2013–14,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Disposal,1263.1974838446693,Yes,Yes,Type
2013–14,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Energy recovery,421.0658279482231,Yes,Yes,Type
2013–14,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,Recycling,626.1146189720672,Yes,Yes,Type
2013–14,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Recycling,421.0658279482231,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Pesticides (H),C&I,Landfill,Disposal,373.07253655537,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Pesticides (H),C&I,Treatment,Disposal,6.797463444629994,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Plating and heat treatment (A),C&I,Treatment,Disposal,185.86,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Reactive chemicals (E),C&I,Treatment,Disposal,5.09,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Tyres (T140),C&I,Landfill,Disposal,11285,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Tyres (T140),C&I,Energy from waste facility,Energy recovery,17385,Yes,Yes,Type
2013–14,SA,Hazardous wastes,Tyres (T140),C&I,Recycling,Recycling,1830.0000000000016,Yes,Yes,Type
2013–14,SA,Hazardous wastes,,C&D,Landfill,Disposal,56178.45466826552,Yes,Yes,Category
2013–14,SA,Hazardous wastes,,C&D,Treatment,Disposal,9247.328721132766,Yes,Yes,Category
