st_code,st_name,lga_code,lga_name,financial_year,births,deaths,natural_increase,internal_arrivals,internal_departures,net_internal_migration,overseas_arrivals,overseas_departures,net_overseas_migration
5,Western Australia,53010,Dumbleyung,2022-23,6,4,2,38,37,1,7,2,5
5,Western Australia,53010,Dumbleyung,2023-24,6,6,0,24,22,2,7,2,5
5,Western Australia,53010,Dumbleyung,2024-25,10,4,6,28,28,0,6,3,3
5,Western Australia,53080,Dundas,2021-22,4,7,-3,70,73,-3,8,4,4
5,Western Australia,53080,Dundas,2022-23,6,7,-1,84,77,7,13,4,9
5,Western Australia,53080,Dundas,2023-24,9,5,4,76,62,14,12,4,8
5,Western Australia,53080,Dundas,2024-25,4,12,-8,63,64,-1,11,5,6
5,Western Australia,53150,East Fremantle,2021-22,63,77,-14,807,817,-10,110,71,39
5,Western Australia,53150,East Fremantle,2022-23,46,71,-25,635,636,-1,275,70,205
5,Western Australia,53150,East Fremantle,2023-24,54,65,-11,581,606,-25,264,82,182
5,Western Australia,53150,East Fremantle,2024-25,65,76,-11,466,554,-88,221,100,121
5,Western Australia,53220,East Pilbara,2021-22,90,18,72,1036,1217,-181,96,51,45
5,Western Australia,53220,East Pilbara,2022-23,95,31,64,945,984,-39,170,48,122
5,Western Australia,53220,East Pilbara,2023-24,74,22,52,975,1065,-90,160,58,102
5,Western Australia,53220,East Pilbara,2024-25,96,18,78,900,914,-14,143,69,74
5,Western Australia,53290,Esperance,2021-22,156,98,58,874,850,24,60,31,29
5,Western Australia,53290,Esperance,2022-23,154,100,54,665,717,-52,106,30,76
5,Western Australia,53290,Esperance,2023-24,150,101,49,636,715,-79,99,36,63
5,Western Australia,53290,Esperance,2024-25,171,113,58,622,682,-60,90,43,47
5,Western Australia,53360,Exmouth,2021-22,46,15,31,333,269,64,40,22,18
5,Western Australia,53360,Exmouth,2022-23,25,13,12,286,186,100,71,20,51
5,Western Australia,53360,Exmouth,2023-24,36,12,24,298,251,47,69,26,43
5,Western Australia,53360,Exmouth,2024-25,36,8,28,242,223,19,61,30,31
5,Western Australia,53430,Fremantle,2021-22,380,272,108,3924,3556,368,563,323,240
5,Western Australia,53430,Fremantle,2022-23,304,257,47,3343,2875,468,1303,328,975
5,Western Australia,53430,Fremantle,2023-24,307,239,68,3330,3052,278,1304,389,915
5,Western Australia,53430,Fremantle,2024-25,320,266,54,3161,2872,289,1093,473,620
5,Western Australia,53570,Gingin,2021-22,53,40,13,595,508,87,98,53,45
5,Western Australia,53570,Gingin,2022-23,58,51,7,423,375,48,175,49,126
5,Western Australia,53570,Gingin,2023-24,56,41,15,575,410,165,165,58,107
5,Western Australia,53570,Gingin,2024-25,37,50,-13,509,350,159,146,71,75
5,Western Australia,53640,Gnowangerup,2021-22,20,4,16,72,91,-19,11,5,6
5,Western Australia,53640,Gnowangerup,2022-23,20,7,13,52,65,-13,15,4,11
5,Western Australia,53640,Gnowangerup,2023-24,23,9,14,50,69,-19,14,5,9
5,Western Australia,53640,Gnowangerup,2024-25,21,5,16,56,62,-6,13,6,7
5,Western Australia,53710,Goomalling,2021-22,13,9,4,39,45,-6,3,2,1
5,Western Australia,53710,Goomalling,2022-23,9,10,-1,46,43,3,6,2,4
5,Western Australia,53710,Goomalling,2023-24,11,10,1,67,66,1,6,2,4
5,Western Australia,53710,Goomalling,2024-25,12,19,-7,52,39,13,5,3,2
5,Western Australia,53780,Gosnells,2021-22,1677,735,942,9915,10015,-100,2062,1119,943
5,Western Australia,53780,Gosnells,2022-23,1556,805,751,8331,8578,-247,5140,1036,4104
5,Western Australia,53780,Gosnells,2023-24,1618,729,889,8576,9003,-427,4781,1227,3554
5,Western Australia,53780,Gosnells,2024-25,1654,748,906,7979,8746,-767,4048,1487,2561
5,Western Australia,53800,Greater Geraldton,2021-22,520,329,191,2672,2624,48,229,122,107
5,Western Australia,53800,Greater Geraldton,2022-23,500,327,173,2231,2194,37,402,114,288
5,Western Australia,53800,Greater Geraldton,2023-24,463,373,90,2431,2291,140,382,133,249
5,Western Australia,53800,Greater Geraldton,2024-25,483,368,115,2155,2068,87,338,163,175
5,Western Australia,53920,Halls Creek,2021-22,68,24,44,224,208,16,19,11,8
5,Western Australia,53920,Halls Creek,2022-23,45,36,9,167,160,7,34,11,23
5,Western Australia,53920,Halls Creek,2023-24,73,31,42,191,164,27,32,11,21
5,Western Australia,53920,Halls Creek,2024-25,74,29,45,138,187,-49,28,14,14
5,Western Australia,53990,Harvey,2021-22,331,143,188,2504,2207,297,198,106,92
5,Western Australia,53990,Harvey,2022-23,311,146,165,1996,1711,285,323,99,224
5,Western Australia,53990,Harvey,2023-24,335,146,189,2148,1818,330,335,117,218
5,Western Australia,53990,Harvey,2024-25,328,180,148,2049,1755,294,296,143,153
5,Western Australia,54060,Irwin,2021-22,27,39,-12,300,267,33,8,5,3
5,Western Australia,54060,Irwin,2022-23,20,23,-3,280,232,48,15,5,10
5,Western Australia,54060,Irwin,2023-24,32,44,-12,253,217,36,14,5,9
5,Western Australia,54060,Irwin,2024-25,20,45,-25,268,231,37,12,6,6
5,Western Australia,54130,Jerramungup,2021-22,12,5,7,107,119,-12,7,5,2
5,Western Australia,54130,Jerramungup,2022-23,18,6,12,47,49,-2,17,5,12
5,Western Australia,54130,Jerramungup,2023-24,12,3,9,71,85,-14,15,5,10
5,Western Australia,54130,Jerramungup,2024-25,17,7,10,59,48,11,13,6,7
5,Western Australia,54170,Joondalup,2021-22,1724,792,932,11148,12179,-1031,1906,1053,853
5,Western Australia,54170,Joondalup,2022-23,1593,837,756,8658,8840,-182,4756,970,3786
5,Western Australia,54170,Joondalup,2023-24,1495,826,669,8729,8814,-85,4557,1151,3406
5,Western Australia,54170,Joondalup,2024-25,1537,854,683,7923,8564,-641,3795,1396,2399
5,Western Australia,54200,Kalamunda,2021-22,678,376,302,4236,4211,25,468,254,214
5,Western Australia,54200,Kalamunda,2022-23,633,394,239,3842,3529,313,1170,236,934
5,Western Australia,54200,Kalamunda,2023-24,642,402,240,3860,3733,127,1121,279,842
5,Western Australia,54200,Kalamunda,2024-25,637,413,224,3732,3593,139,941,337,604
5,Western Australia,54280,Kalgoorlie-Boulder,2021-22,469,129,340,2456,2850,-394,344,186,158
5,Western Australia,54280,Kalgoorlie-Boulder,2022-23,421,179,242,1915,2468,-553,609,174,435
5,Western Australia,54280,Kalgoorlie-Boulder,2023-24,397,160,237,2104,2418,-314,581,207,374
5,Western Australia,54280,Kalgoorlie-Boulder,2024-25,439,169,270,1908,2501,-593,644,248,396
5,Western Australia,54310,Karratha,2021-22,383,43,340,2638,2661,-23,242,133,109
5,Western Australia,54310,Karratha,2022-23,386,57,329,2059,2186,-127,423,123,300
5,Western Australia,54310,Karratha,2023-24,348,46,302,2158,2193,-35,416,145,271
5,Western Australia,54310,Karratha,2024-25,398,53,345,1887,1961,-74,455,175,280
5,Western Australia,54340,Katanning,2021-22,62,40,22,356,377,-21,38,19,19
5,Western Australia,54340,Katanning,2022-23,49,34,15,240,238,2,63,18,45
5,Western Australia,54340,Katanning,2023-24,60,49,11,265,304,-39,60,22,38
5,Western Australia,54340,Katanning,2024-25,60,28,32,255,289,-34,54,26,28
5,Western Australia,54410,Kellerberrin,2021-22,8,18,-10,89,79,10,7,4,3
5,Western Australia,54410,Kellerberrin,2022-23,14,32,-18,44,46,-2,13,4,9
5,Western Australia,54410,Kellerberrin,2023-24,6,28,-22,61,54,7,12,4,8
5,Western Australia,54410,Kellerberrin,2024-25,10,14,-4,44,61,-17,10,5,5
5,Western Australia,54480,Kent,2021-22,3,0,3,73,73,0,3,2,1
5,Western Australia,54480,Kent,2022-23,10,3,7,62,58,4,6,2,4
5,Western Australia,54480,Kent,2023-24,3,0,3,56,59,-3,6,2,4
5,Western Australia,54480,Kent,2024-25,7,0,7,48,47,1,5,3,2
5,Western Australia,54550,Kojonup,2021-22,22,16,6,181,181,0,13,6,7
5,Western Australia,54550,Kojonup,2022-23,17,21,-4,119,135,-16,22,5,17
5,Western Australia,54550,Kojonup,2023-24,12,15,-3,142,152,-10,20,6,14
5,Western Australia,54550,Kojonup,2024-25,20,25,-5,133,126,7,17,8,9
5,Western Australia,54620,Kondinin,2021-22,11,8,3,61,72,-11,4,3,1
5,Western Australia,54620,Kondinin,2022-23,7,8,-1,77,89,-12,9,3,6
5,Western Australia,54620,Kondinin,2023-24,19,3,16,53,67,-14,8,3,5
5,Western Australia,54620,Kondinin,2024-25,11,5,6,68,69,-1,8,4,4
5,Western Australia,54690,Koorda,2021-22,4,3,1,23,24,-1,1,1,0
5,Western Australia,54690,Koorda,2022-23,0,3,-3,16,16,0,2,1,1
5,Western Australia,54690,Koorda,2023-24,0,4,-4,17,12,5,2,1,1
5,Western Australia,54690,Koorda,2024-25,3,6,-3,21,15,6,2,1,1
5,Western Australia,54760,Kulin,2021-22,11,8,3,36,47,-11,4,3,1
5,Western Australia,54760,Kulin,2022-23,10,3,7,38,39,-1,8,3,5
5,Western Australia,54760,Kulin,2023-24,12,4,8,32,38,-6,8,3,5
5,Western Australia,54760,Kulin,2024-25,6,5,1,42,42,0,7,3,4
5,Western Australia,54830,Kwinana,2021-22,780,194,586,5436,4342,1094,469,257,212
5,Western Australia,54830,Kwinana,2022-23,766,234,532,5005,3825,1180,1229,238,991
5,Western Australia,54830,Kwinana,2023-24,776,216,560,5100,3903,1197,1178,284,894
5,Western Australia,54830,Kwinana,2024-25,802,229,573,5257,3920,1337,945,339,606
5,Western Australia,54900,Lake Grace,2021-22,21,10,11,81,108,-27,10,5,5
5,Western Australia,54900,Lake Grace,2022-23,18,3,15,58,68,-10,15,3,12
5,Western Australia,54900,Lake Grace,2023-24,14,6,8,82,78,4,13,5,8
5,Western Australia,54900,Lake Grace,2024-25,14,9,5,62,60,2,11,6,5
5,Western Australia,54970,Laverton,2021-22,7,4,3,79,83,-4,8,5,3
5,Western Australia,54970,Laverton,2022-23,7,5,2,44,47,-3,15,4,11
5,Western Australia,54970,Laverton,2023-24,0,9,-9,50,44,6,15,5,10
5,Western Australia,54970,Laverton,2024-25,6,4,2,32,51,-19,13,6,7
5,Western Australia,55040,Leonora,2021-22,17,4,13,159,173,-14,12,5,7
5,Western Australia,55040,Leonora,2022-23,18,4,14,79,94,-15,21,5,16
5,Western Australia,55040,Leonora,2023-24,19,5,14,90,108,-18,18,6,12
5,Western Australia,55040,Leonora,2024-25,20,7,13,67,110,-43,17,8,9
5,Western Australia,55110,Mandurah,2021-22,956,859,97,7705,5939,1766,735,397,338
5,Western Australia,55110,Mandurah,2022-23,955,901,54,7560,5175,2385,1836,371,1465
5,Western Australia,55110,Mandurah,2023-24,929,888,41,7930,5516,2414,1812,438,1374
5,Western Australia,55110,Mandurah,2024-25,988,906,82,7563,5107,2456,1474,531,943
5,Western Australia,55180,Manjimup,2021-22,89,85,4,603,570,33,51,29,22
5,Western Australia,55180,Manjimup,2022-23,81,98,-17,464,482,-18,94,26,68
5,Western Australia,55180,Manjimup,2023-24,84,76,8,500,472,28,88,31,57
5,Western Australia,55180,Manjimup,2024-25,97,101,-4,496,458,38,88,37,51
5,Western Australia,55250,Meekatharra,2021-22,19,7,12,106,115,-9,10,5,5
5,Western Australia,55250,Meekatharra,2022-23,14,10,4,44,57,-13,16,4,12
5,Western Australia,55250,Meekatharra,2023-24,12,4,8,59,83,-24,15,5,10
5,Western Australia,55250,Meekatharra,2024-25,14,7,7,78,91,-13,12,6,6
5,Western Australia,55320,Melville,2021-22,950,738,212,7882,8018,-136,1582,928,654
5,Western Australia,55320,Melville,2022-23,855,784,71,6150,6015,135,4004,952,3052
5,Western Australia,55320,Melville,2023-24,878,731,147,6442,6237,205,3835,1126,2709
5,Western Australia,55320,Melville,2024-25,949,832,117,5907,5763,144,3178,1366,1812
5,Western Australia,55390,Menzies,2021-22,4,3,1,14,12,2,3,2,1
5,Western Australia,55390,Menzies,2022-23,3,5,-2,13,10,3,6,2,4
5,Western Australia,55390,Menzies,2023-24,5,3,2,13,16,-3,6,2,4
5,Western Australia,55390,Menzies,2024-25,0,0,0,13,18,-5,5,3,2
5,Western Australia,55460,Merredin,2021-22,50,21,29,268,298,-30,38,20,18
5,Western Australia,55460,Merredin,2022-23,28,30,-2,226,233,-7,67,18,49
5,Western Australia,55460,Merredin,2023-24,48,28,20,251,241,10,63,24,39
5,Western Australia,55460,Merredin,2024-25,44,28,16,197,224,-27,56,27,29
5,Western Australia,55530,Mingenew,2021-22,3,0,3,27,32,-5,2,1,1
5,Western Australia,55530,Mingenew,2022-23,6,3,3,17,28,-11,4,1,3
5,Western Australia,55530,Mingenew,2023-24,12,3,9,28,34,-6,3,1,2
5,Western Australia,55530,Mingenew,2024-25,3,3,0,27,22,5,3,2,1
5,Western Australia,55600,Moora,2021-22,25,17,8,165,188,-23,19,10,9
5,Western Australia,55600,Moora,2022-23,37,19,18,140,163,-23,35,9,26
5,Western Australia,55600,Moora,2023-24,43,17,26,177,179,-2,32,12,20
5,Western Australia,55600,Moora,2024-25,27,14,13,104,152,-48,29,14,15
5,Western Australia,55670,Morawa,2021-22,21,9,12,69,82,-13,3,2,1
5,Western Australia,55670,Morawa,2022-23,12,6,6,63,60,3,6,2,4
5,Western Australia,55670,Morawa,2023-24,4,9,-5,57,48,9,6,2,4
5,Western Australia,55670,Morawa,2024-25,9,3,6,57,52,5,5,3,2
5,Western Australia,55740,Mosman Park,2021-22,76,70,6,890,837,53,250,159,91
5,Western Australia,55740,Mosman Park,2022-23,69,78,-9,706,684,22,623,188,435
5,Western Australia,55740,Mosman Park,2023-24,86,77,9,664,742,-78,553,222,331
5,Western Australia,55740,Mosman Park,2024-25,74,71,3,614,677,-63,474,270,204
5,Western Australia,55810,Mount Magnet,2021-22,4,5,-1,56,55,1,4,3,1
5,Western Australia,55810,Mount Magnet,2022-23,8,7,1,25,29,-4,8,3,5
5,Western Australia,55810,Mount Magnet,2023-24,3,3,0,36,45,-9,8,3,5
5,Western Australia,55810,Mount Magnet,2024-25,7,9,-2,36,30,6,7,3,4
5,Western Australia,55880,Mount Marshall,2021-22,3,5,-2,18,23,-5,3,2,1
5,Western Australia,55880,Mount Marshall,2022-23,5,0,5,17,25,-8,5,2,3
5,Western Australia,55880,Mount Marshall,2023-24,4,4,0,29,26,3,5,2,3
5,Western Australia,55880,Mount Marshall,2024-25,6,0,6,11,17,-6,4,2,2
5,Western Australia,55950,Mukinbudin,2021-22,4,3,1,24,34,-10,3,2,1
5,Western Australia,55950,Mukinbudin,2022-23,9,4,5,18,15,3,6,2,4
5,Western Australia,55950,Mukinbudin,2023-24,7,5,2,28,30,-2,6,2,4
5,Western Australia,55950,Mukinbudin,2024-25,7,4,3,6,19,-13,6,3,3
5,Western Australia,56090,Mundaring,2021-22,395,232,163,3217,3484,-267,211,119,92
5,Western Australia,56090,Mundaring,2022-23,340,253,87,3104,2639,465,527,106,421
5,Western Australia,56090,Mundaring,2023-24,343,230,113,3104,2661,443,504,126,378
5,Western Australia,56090,Mundaring,2024-25,418,275,143,3145,2415,730,422,152,270
5,Western Australia,56160,Murchison,2021-22,0,0,0,2,2,0,0,0,0
5,Western Australia,56160,Murchison,2022-23,0,0,0,1,3,-2,1,0,1
5,Western Australia,56160,Murchison,2023-24,0,0,0,3,3,0,1,0,1
5,Western Australia,56160,Murchison,2024-25,0,0,0,3,1,2,1,0,1
5,Western Australia,56230,Murray,2021-22,185,129,56,1810,1404,406,73,40,33
5,Western Australia,56230,Murray,2022-23,201,143,58,1808,1260,548,181,37,144
5,Western Australia,56230,Murray,2023-24,188,158,30,1967,1376,591,172,44,128
5,Western Australia,56230,Murray,2024-25,210,171,39,1985,1304,681,146,52,94
5,Western Australia,56300,Nannup,2021-22,5,8,-3,154,130,24,12,6,6
5,Western Australia,56300,Nannup,2022-23,12,14,-2,102,61,41,18,6,12
5,Western Australia,56300,Nannup,2023-24,10,11,-1,125,88,37,17,6,11
5,Western Australia,56300,Nannup,2024-25,17,17,0,106,71,35,16,8,8
5,Western Australia,56370,Narembeen,2021-22,9,11,-2,62,64,-2,9,5,4
5,Western Australia,56370,Narembeen,2022-23,9,6,3,38,39,-1,16,5,11
5,Western Australia,56370,Narembeen,2023-24,16,5,11,34,41,-7,16,5,11
5,Western Australia,56370,Narembeen,2024-25,13,3,10,28,40,-12,14,7,7
5,Western Australia,56460,Narrogin,2021-22,56,53,3,444,449,-5,48,25,23
5,Western Australia,56460,Narrogin,2022-23,51,53,-2,321,347,-26,82,23,59
5,Western Australia,56460,Narrogin,2023-24,49,59,-10,331,315,16,76,28,48
5,Western Australia,56460,Narrogin,2024-25,65,80,-15,291,366,-75,69,33,36
5,Western Australia,56580,Nedlands,2021-22,157,165,-8,1974,2053,-79,730,501,229
5,Western Australia,56580,Nedlands,2022-23,138,152,-14,1771,1703,68,1825,643,1182
5,Western Australia,56580,Nedlands,2023-24,154,166,-12,1778,1694,84,1679,763,916
5,Western Australia,56580,Nedlands,2024-25,158,132,26,1685,1772,-87,1407,925,482
5,Western Australia,56620,Ngaanyatjarraku,2021-22,6,11,-5,71,69,2,11,5,6
5,Western Australia,56620,Ngaanyatjarraku,2022-23,10,15,-5,99,101,-2,16,5,11
5,Western Australia,56620,Ngaanyatjarraku,2023-24,14,10,4,47,55,-8,15,6,9
5,Western Australia,56620,Ngaanyatjarraku,2024-25,15,15,0,43,56,-13,14,6,8
5,Western Australia,56730,Northam,2021-22,134,126,8,1020,917,103,55,29,26
5,Western Australia,56730,Northam,2022-23,123,121,2,889,683,206,96,28,68
5,Western Australia,56730,Northam,2023-24,148,105,43,945,812,133,92,33,59
5,Western Australia,56730,Northam,2024-25,128,95,33,1023,791,232,80,39,41
5,Western Australia,56790,Northampton,2021-22,29,29,0,297,281,16,15,8,7
5,Western Australia,56790,Northampton,2022-23,22,22,0,289,269,20,27,7,20
5,Western Australia,56790,Northampton,2023-24,23,29,-6,248,234,14,25,9,16
5,Western Australia,56790,Northampton,2024-25,25,20,5,215,191,24,21,10,11
5,Western Australia,56860,Nungarin,2021-22,3,0,3,6,10,-4,1,1,0
5,Western Australia,56860,Nungarin,2022-23,0,0,0,6,10,-4,3,1,2
5,Western Australia,56860,Nungarin,2023-24,0,3,-3,12,7,5,3,1,2
5,Western Australia,56860,Nungarin,2024-25,5,3,2,11,13,-2,2,1,1
5,Western Australia,56930,Peppermint Grove,2021-22,15,6,9,135,153,-18,43,27,16
5,Western Australia,56930,Peppermint Grove,2022-23,8,11,-3,111,75,36,107,33,74
5,Western Australia,56930,Peppermint Grove,2023-24,7,11,-4,96,83,13,71,39,32
5,Western Australia,56930,Peppermint Grove,2024-25,9,9,0,116,116,0,82,47,35
5,Western Australia,57000,Perenjori,2021-22,7,3,4,29,35,-6,3,2,1
5,Western Australia,57000,Perenjori,2022-23,3,4,-1,42,47,-5,6,2,4
5,Western Australia,57000,Perenjori,2023-24,3,0,3,42,39,3,6,2,4
5,Western Australia,57000,Perenjori,2024-25,0,3,-3,37,31,6,5,2,3
5,Western Australia,57080,Perth,2021-22,258,127,131,4960,4828,132,1876,1167,709
5,Western Australia,57080,Perth,2022-23,246,132,114,3332,3924,-592,4456,1443,3013
5,Western Australia,57080,Perth,2023-24,190,127,63,3389,4221,-832,4269,1708,2561
5,Western Australia,57080,Perth,2024-25,213,104,109,2944,3831,-887,3570,2071,1499
5,Western Australia,57140,Pingelly,2021-22,8,11,-3,83,87,-4,7,3,4
5,Western Australia,57140,Pingelly,2022-23,14,8,6,76,73,3,9,3,6
5,Western Australia,57140,Pingelly,2023-24,15,16,-1,68,62,6,8,3,5
5,Western Australia,57140,Pingelly,2024-25,13,9,4,72,66,6,7,3,4
5,Western Australia,57210,Plantagenet,2021-22,51,54,-3,517,467,50,17,9,8
5,Western Australia,57210,Plantagenet,2022-23,44,38,6,412,343,69,30,9,21
5,Western Australia,57210,Plantagenet,2023-24,57,48,9,432,378,54,29,10,19
5,Western Australia,57210,Plantagenet,2024-25,42,51,-9,393,370,23,24,12,12
5,Western Australia,57280,Port Hedland,2021-22,334,40,294,1855,1861,-6,162,87,75
5,Western Australia,57280,Port Hedland,2022-23,270,76,194,1640,1744,-104,284,81,203
5,Western Australia,57280,Port Hedland,2023-24,259,51,208,1606,1747,-141,271,96,175
5,Western Australia,57280,Port Hedland,2024-25,273,42,231,1378,1606,-228,291,115,176
5,Western Australia,57350,Quairading,2021-22,17,7,10,78,87,-9,5,4,1
5,Western Australia,57350,Quairading,2022-23,12,14,-2,38,51,-13,10,3,7
5,Western Australia,57350,Quairading,2023-24,12,17,-5,62,68,-6,10,4,6
5,Western Australia,57350,Quairading,2024-25,10,14,-4,54,69,-15,9,4,5
5,Western Australia,57420,Ravensthorpe,2021-22,33,13,20,266,239,27,19,11,8
5,Western Australia,57420,Ravensthorpe,2022-23,33,12,21,148,114,34,33,10,23
5,Western Australia,57420,Ravensthorpe,2023-24,28,17,11,144,171,-27,31,11,20
5,Western Australia,57420,Ravensthorpe,2024-25,25,12,13,148,160,-12,27,13,14
5,Western Australia,57490,Rockingham,2021-22,1849,750,1099,10632,9127,1505,1177,635,542
5,Western Australia,57490,Rockingham,2022-23,1706,867,839,10667,8477,2190,3131,592,2539
5,Western Australia,57490,Rockingham,2023-24,1720,920,800,11166,8629,2537,3021,700,2321
5,Western Australia,57490,Rockingham,2024-25,1832,902,930,10982,8602,2380,2517,849,1668
5,Western Australia,57630,Sandstone,2021-22,0,0,0,4,4,0,1,0,1
5,Western Australia,57630,Sandstone,2022-23,0,0,0,7,9,-2,1,0,1
5,Western Australia,57630,Sandstone,2023-24,0,0,0,6,8,-2,1,0,1
5,Western Australia,57630,Sandstone,2024-25,0,0,0,7,5,2,1,1,0
5,Western Australia,57700,Serpentine-Jarrahdale,2021-22,553,123,430,3548,2575,973,173,94,79
5,Western Australia,57700,Serpentine-Jarrahdale,2022-23,540,131,409,3222,2002,1220,475,87,388
5,Western Australia,57700,Serpentine-Jarrahdale,2023-24,506,128,378,3469,2312,1157,513,103,410
5,Western Australia,57700,Serpentine-Jarrahdale,2024-25,634,131,503,3396,2482,914,446,125,321
5,Western Australia,57770,Shark Bay,2021-22,6,5,1,110,104,6,14,7,7
5,Western Australia,57770,Shark Bay,2022-23,10,3,7,83,57,26,24,7,17
5,Western Australia,57770,Shark Bay,2023-24,6,5,1,86,64,22,23,8,15
5,Western Australia,57770,Shark Bay,2024-25,9,6,3,72,62,10,20,10,10
5,Western Australia,57840,South Perth,2021-22,388,388,0,4397,4486,-89,1030,631,399
5,Western Australia,57840,South Perth,2022-23,402,404,-2,3227,3440,-213,2572,703,1869
5,Western Australia,57840,South Perth,2023-24,399,402,-3,3285,3621,-336,2408,834,1574
5,Western Australia,57840,South Perth,2024-25,403,404,-1,3133,3517,-384,1988,1009,979
5,Western Australia,57910,Stirling,2021-22,2984,1580,1404,17747,18707,-960,3988,2247,1741
5,Western Australia,57910,Stirling,2022-23,2839,1572,1267,13739,14485,-746,9945,2253,7692
5,Western Australia,57910,Stirling,2023-24,2655,1740,915,13667,15139,-1472,9372,2666,6706
5,Western Australia,57910,Stirling,2024-25,2896,1588,1308,12641,14589,-1948,7824,3232,4592
5,Western Australia,57980,Subiaco,2021-22,162,132,30,1977,2024,-47,517,353,164
5,Western Australia,57980,Subiaco,2022-23,160,118,42,1630,1550,80,1291,455,836
5,Western Australia,57980,Subiaco,2023-24,144,137,7,1611,1650,-39,1171,537,634
5,Western Australia,57980,Subiaco,2024-25,164,152,12,1548,1514,34,1033,650,383
5,Western Australia,58050,Swan,2021-22,2333,737,1596,14018,10918,3100,1475,799,676
5,Western Australia,58050,Swan,2022-23,2302,766,1536,12781,9317,3464,3761,742,3019
5,Western Australia,58050,Swan,2023-24,2406,746,1660,13419,10307,3112,3923,879,3044
5,Western Australia,58050,Swan,2024-25,2546,840,1706,13231,9790,3441,3112,1065,2047
5,Western Australia,58190,Tammin,2021-22,4,5,-1,30,29,1,2,1,1
5,Western Australia,58190,Tammin,2022-23,5,5,0,27,29,-2,4,1,3
5,Western Australia,58190,Tammin,2023-24,4,4,0,26,33,-7,4,1,3
5,Western Australia,58190,Tammin,2024-25,4,3,1,20,27,-7,4,2,2
5,Western Australia,58260,Three Springs,2021-22,6,5,1,43,45,-2,3,2,1
5,Western Australia,58260,Three Springs,2022-23,9,8,1,29,29,0,5,2,3
5,Western Australia,58260,Three Springs,2023-24,8,3,5,33,33,0,5,2,3
5,Western Australia,58260,Three Springs,2024-25,8,6,2,31,28,3,5,2,3
5,Western Australia,58330,Toodyay,2021-22,41,35,6,461,365,96,16,8,8
5,Western Australia,58330,Toodyay,2022-23,38,35,3,386,262,124,27,8,19
5,Western Australia,58330,Toodyay,2023-24,44,30,14,430,328,102,26,9,17
5,Western Australia,58330,Toodyay,2024-25,43,51,-8,458,308,150,22,11,11
5,Western Australia,58400,Trayning,2021-22,5,3,2,16,22,-6,2,1,1
5,Western Australia,58400,Trayning,2022-23,0,7,-7,16,9,7,3,1,2
5,Western Australia,58400,Trayning,2023-24,6,7,-1,21,19,2,3,1,2
5,Western Australia,58400,Trayning,2024-25,0,7,-7,13,13,0,3,1,2
5,Western Australia,58470,Upper Gascoyne,2021-22,0,0,0,10,3,7,2,1,1
5,Western Australia,58470,Upper Gascoyne,2022-23,4,0,4,8,1,7,4,1,3
5,Western Australia,58470,Upper Gascoyne,2023-24,0,3,-3,7,5,2,4,1,3
5,Western Australia,58470,Upper Gascoyne,2024-25,8,3,5,3,8,-5,3,1,2
5,Western Australia,58510,Victoria Park,2021-22,461,368,93,4422,4522,-100,1111,604,507
5,Western Australia,58510,Victoria Park,2022-23,448,366,82,3398,3452,-54,2770,625,2145
5,Western Australia,58510,Victoria Park,2023-24,423,367,56,3381,3634,-253,2531,739,1792
5,Western Australia,58510,Victoria Park,2024-25,466,347,119,2976,3540,-564,2112,898,1214
5,Western Australia,58540,Victoria Plains,2021-22,7,3,4,61,77,-16,6,4,2
5,Western Australia,58540,Victoria Plains,2022-23,15,10,5,32,41,-9,11,4,7
5,Western Australia,58540,Victoria Plains,2023-24,8,8,0,58,55,3,11,4,7
5,Western Australia,58540,Victoria Plains,2024-25,4,4,0,36,51,-15,10,5,5
5,Western Australia,58570,Vincent,2021-22,436,198,238,4533,4409,124,919,552,367
5,Western Australia,58570,Vincent,2022-23,366,258,108,3163,3239,-76,2342,604,1738
5,Western Australia,58570,Vincent,2023-24,392,247,145,3332,3525,-193,2137,714,1423
5,Western Australia,58570,Vincent,2024-25,431,251,180,2988,3402,-414,1787,868,919
5,Western Australia,58610,Wagin,2021-22,24,29,-5,113,101,12,5,3,2
5,Western Australia,58610,Wagin,2022-23,21,24,-3,81,74,7,8,3,5
5,Western Australia,58610,Wagin,2023-24,21,21,0,106,101,5,8,3,5
5,Western Australia,58610,Wagin,2024-25,19,19,0,120,113,7,7,3,4
5,Western Australia,58680,Wandering,2021-22,5,0,5,28,38,-10,2,1,1
5,Western Australia,58680,Wandering,2022-23,6,3,3,60,67,-7,4,1,3
5,Western Australia,58680,Wandering,2023-24,0,5,-5,62,57,5,4,1,3
5,Western Australia,58680,Wandering,2024-25,4,0,4,47,43,4,3,2,1
5,Western Australia,58760,Wanneroo,2021-22,3107,1020,2087,15145,13327,1818,2316,1251,1065
5,Western Australia,58760,Wanneroo,2022-23,2712,1076,1636,13446,11101,2345,5910,1162,4748
5,Western Australia,58760,Wanneroo,2023-24,2776,1093,1683,13971,11565,2406,5783,1377,4406
5,Western Australia,58760,Wanneroo,2024-25,2853,1122,1731,13428,10803,2625,4846,1671,3175
5,Western Australia,58820,Waroona,2021-22,41,34,7,417,380,37,15,8,7
5,Western Australia,58820,Waroona,2022-23,44,39,5,347,305,42,23,8,15
5,Western Australia,58820,Waroona,2023-24,60,40,20,435,382,53,23,8,15
