lga_code,lga_name,state_name,year,erp,is_total_row
16100,Oberon,New South Wales,2023,5595,False
16100,Oberon,New South Wales,2024,5589,False
16100,Oberon,New South Wales,2025,5595,False
16150,Orange,New South Wales,2001,36701,False
16150,Orange,New South Wales,2002,36728,False
16150,Orange,New South Wales,2003,36721,False
16150,Orange,New South Wales,2004,36501,False
16150,Orange,New South Wales,2005,36410,False
16150,Orange,New South Wales,2006,36374,False
16150,Orange,New South Wales,2007,36801,False
16150,Orange,New South Wales,2008,37401,False
16150,Orange,New South Wales,2009,37904,False
16150,Orange,New South Wales,2010,38660,False
16150,Orange,New South Wales,2011,39419,False
16150,Orange,New South Wales,2012,39769,False
16150,Orange,New South Wales,2013,40167,False
16150,Orange,New South Wales,2014,40619,False
16150,Orange,New South Wales,2015,40837,False
16150,Orange,New South Wales,2016,41210,False
16150,Orange,New South Wales,2017,41800,False
16150,Orange,New South Wales,2018,42522,False
16150,Orange,New South Wales,2019,43115,False
16150,Orange,New South Wales,2020,43383,False
16150,Orange,New South Wales,2021,43750,False
16150,Orange,New South Wales,2022,44067,False
16150,Orange,New South Wales,2023,44335,False
16150,Orange,New South Wales,2024,44728,False
16150,Orange,New South Wales,2025,44990,False
16200,Parkes,New South Wales,2001,14927,False
16200,Parkes,New South Wales,2002,14901,False
16200,Parkes,New South Wales,2003,14807,False
16200,Parkes,New South Wales,2004,14690,False
16200,Parkes,New South Wales,2005,14627,False
16200,Parkes,New South Wales,2006,14600,False
16200,Parkes,New South Wales,2007,14643,False
16200,Parkes,New South Wales,2008,14755,False
16200,Parkes,New South Wales,2009,14835,False
16200,Parkes,New South Wales,2010,14984,False
16200,Parkes,New South Wales,2011,15083,False
16200,Parkes,New South Wales,2012,15048,False
16200,Parkes,New South Wales,2013,15022,False
16200,Parkes,New South Wales,2014,14991,False
16200,Parkes,New South Wales,2015,14954,False
16200,Parkes,New South Wales,2016,14924,False
16200,Parkes,New South Wales,2017,14893,False
16200,Parkes,New South Wales,2018,14836,False
16200,Parkes,New South Wales,2019,14774,False
16200,Parkes,New South Wales,2020,14646,False
16200,Parkes,New South Wales,2021,14451,False
16200,Parkes,New South Wales,2022,14360,False
16200,Parkes,New South Wales,2023,14272,False
16200,Parkes,New South Wales,2024,14234,False
16200,Parkes,New South Wales,2025,14175,False
16260,Parramatta,New South Wales,2001,170101,False
16260,Parramatta,New South Wales,2002,171245,False
16260,Parramatta,New South Wales,2003,172927,False
16260,Parramatta,New South Wales,2004,175370,False
16260,Parramatta,New South Wales,2005,178021,False
16260,Parramatta,New South Wales,2006,180919,False
16260,Parramatta,New South Wales,2007,185175,False
16260,Parramatta,New South Wales,2008,189684,False
16260,Parramatta,New South Wales,2009,195136,False
16260,Parramatta,New South Wales,2010,199575,False
16260,Parramatta,New South Wales,2011,203205,False
16260,Parramatta,New South Wales,2012,208182,False
16260,Parramatta,New South Wales,2013,214537,False
16260,Parramatta,New South Wales,2014,221107,False
16260,Parramatta,New South Wales,2015,227649,False
16260,Parramatta,New South Wales,2016,234444,False
16260,Parramatta,New South Wales,2017,243158,False
16260,Parramatta,New South Wales,2018,250835,False
16260,Parramatta,New South Wales,2019,257472,False
16260,Parramatta,New South Wales,2020,260413,False
16260,Parramatta,New South Wales,2021,258527,False
16260,Parramatta,New South Wales,2022,261007,False
16260,Parramatta,New South Wales,2023,269705,False
16260,Parramatta,New South Wales,2024,275406,False
16260,Parramatta,New South Wales,2025,279014,False
16350,Penrith,New South Wales,2001,176277,False
16350,Penrith,New South Wales,2002,176829,False
16350,Penrith,New South Wales,2003,176610,False
16350,Penrith,New South Wales,2004,175589,False
16350,Penrith,New South Wales,2005,175799,False
16350,Penrith,New South Wales,2006,176067,False
16350,Penrith,New South Wales,2007,177280,False
16350,Penrith,New South Wales,2008,179851,False
16350,Penrith,New South Wales,2009,181901,False
16350,Penrith,New South Wales,2010,182948,False
16350,Penrith,New South Wales,2011,184589,False
16350,Penrith,New South Wales,2012,187281,False
16350,Penrith,New South Wales,2013,190527,False
16350,Penrith,New South Wales,2014,193765,False
16350,Penrith,New South Wales,2015,197678,False
16350,Penrith,New South Wales,2016,201597,False
16350,Penrith,New South Wales,2017,205517,False
16350,Penrith,New South Wales,2018,209578,False
16350,Penrith,New South Wales,2019,213534,False
16350,Penrith,New South Wales,2020,216922,False
16350,Penrith,New South Wales,2021,219239,False
16350,Penrith,New South Wales,2022,221269,False
16350,Penrith,New South Wales,2023,224755,False
16350,Penrith,New South Wales,2024,228938,False
16350,Penrith,New South Wales,2025,231701,False
16380,Port Macquarie-Hastings,New South Wales,2001,64960,False
16380,Port Macquarie-Hastings,New South Wales,2002,66573,False
16380,Port Macquarie-Hastings,New South Wales,2003,67960,False
16380,Port Macquarie-Hastings,New South Wales,2004,68987,False
16380,Port Macquarie-Hastings,New South Wales,2005,69659,False
16380,Port Macquarie-Hastings,New South Wales,2006,69947,False
16380,Port Macquarie-Hastings,New South Wales,2007,71097,False
16380,Port Macquarie-Hastings,New South Wales,2008,72528,False
16380,Port Macquarie-Hastings,New South Wales,2009,73317,False
16380,Port Macquarie-Hastings,New South Wales,2010,74460,False
16380,Port Macquarie-Hastings,New South Wales,2011,75232,False
16380,Port Macquarie-Hastings,New South Wales,2012,76271,False
16380,Port Macquarie-Hastings,New South Wales,2013,77043,False
16380,Port Macquarie-Hastings,New South Wales,2014,78048,False
16380,Port Macquarie-Hastings,New South Wales,2015,78997,False
16380,Port Macquarie-Hastings,New South Wales,2016,80073,False
16380,Port Macquarie-Hastings,New South Wales,2017,81386,False
16380,Port Macquarie-Hastings,New South Wales,2018,82780,False
16380,Port Macquarie-Hastings,New South Wales,2019,84167,False
16380,Port Macquarie-Hastings,New South Wales,2020,85499,False
16380,Port Macquarie-Hastings,New South Wales,2021,86638,False
16380,Port Macquarie-Hastings,New South Wales,2022,88492,False
16380,Port Macquarie-Hastings,New South Wales,2023,89810,False
16380,Port Macquarie-Hastings,New South Wales,2024,91064,False
16380,Port Macquarie-Hastings,New South Wales,2025,92432,False
16400,Port Stephens,New South Wales,2001,58509,False
16400,Port Stephens,New South Wales,2002,59506,False
16400,Port Stephens,New South Wales,2003,60410,False
16400,Port Stephens,New South Wales,2004,61256,False
16400,Port Stephens,New South Wales,2005,61918,False
16400,Port Stephens,New South Wales,2006,62132,False
16400,Port Stephens,New South Wales,2007,63425,False
16400,Port Stephens,New South Wales,2008,64316,False
16400,Port Stephens,New South Wales,2009,65521,False
16400,Port Stephens,New South Wales,2010,66447,False
16400,Port Stephens,New South Wales,2011,67214,False
16400,Port Stephens,New South Wales,2012,68012,False
16400,Port Stephens,New South Wales,2013,68750,False
16400,Port Stephens,New South Wales,2014,69537,False
16400,Port Stephens,New South Wales,2015,70257,False
16400,Port Stephens,New South Wales,2016,71115,False
16400,Port Stephens,New South Wales,2017,71829,False
16400,Port Stephens,New South Wales,2018,72609,False
16400,Port Stephens,New South Wales,2019,73509,False
16400,Port Stephens,New South Wales,2020,74450,False
16400,Port Stephens,New South Wales,2021,75328,False
16400,Port Stephens,New South Wales,2022,76812,False
16400,Port Stephens,New South Wales,2023,77877,False
16400,Port Stephens,New South Wales,2024,79048,False
16400,Port Stephens,New South Wales,2025,80070,False
16490,Queanbeyan-Palerang,New South Wales,2001,44289,False
16490,Queanbeyan-Palerang,New South Wales,2002,45669,False
16490,Queanbeyan-Palerang,New South Wales,2003,47142,False
16490,Queanbeyan-Palerang,New South Wales,2004,47783,False
16490,Queanbeyan-Palerang,New South Wales,2005,48886,False
16490,Queanbeyan-Palerang,New South Wales,2006,50070,False
16490,Queanbeyan-Palerang,New South Wales,2007,51002,False
16490,Queanbeyan-Palerang,New South Wales,2008,52141,False
16490,Queanbeyan-Palerang,New South Wales,2009,53190,False
16490,Queanbeyan-Palerang,New South Wales,2010,54250,False
16490,Queanbeyan-Palerang,New South Wales,2011,54844,False
16490,Queanbeyan-Palerang,New South Wales,2012,55408,False
16490,Queanbeyan-Palerang,New South Wales,2013,55920,False
16490,Queanbeyan-Palerang,New South Wales,2014,56537,False
16490,Queanbeyan-Palerang,New South Wales,2015,57130,False
16490,Queanbeyan-Palerang,New South Wales,2016,57790,False
16490,Queanbeyan-Palerang,New South Wales,2017,59000,False
16490,Queanbeyan-Palerang,New South Wales,2018,60212,False
16490,Queanbeyan-Palerang,New South Wales,2019,61423,False
16490,Queanbeyan-Palerang,New South Wales,2020,62506,False
16490,Queanbeyan-Palerang,New South Wales,2021,63404,False
16490,Queanbeyan-Palerang,New South Wales,2022,64198,False
16490,Queanbeyan-Palerang,New South Wales,2023,65141,False
16490,Queanbeyan-Palerang,New South Wales,2024,66609,False
16490,Queanbeyan-Palerang,New South Wales,2025,67633,False
16550,Randwick,New South Wales,2001,124456,False
16550,Randwick,New South Wales,2002,124390,False
16550,Randwick,New South Wales,2003,124252,False
16550,Randwick,New South Wales,2004,124088,False
16550,Randwick,New South Wales,2005,124596,False
16550,Randwick,New South Wales,2006,125346,False
16550,Randwick,New South Wales,2007,128229,False
16550,Randwick,New South Wales,2008,131136,False
16550,Randwick,New South Wales,2009,133975,False
16550,Randwick,New South Wales,2010,136006,False
16550,Randwick,New South Wales,2011,137792,False
16550,Randwick,New South Wales,2012,139836,False
16550,Randwick,New South Wales,2013,142459,False
16550,Randwick,New South Wales,2014,144814,False
16550,Randwick,New South Wales,2015,146908,False
16550,Randwick,New South Wales,2016,148922,False
16550,Randwick,New South Wales,2017,149099,False
16550,Randwick,New South Wales,2018,147552,False
16550,Randwick,New South Wales,2019,145287,False
16550,Randwick,New South Wales,2020,142499,False
16550,Randwick,New South Wales,2021,135219,False
16550,Randwick,New South Wales,2022,136075,False
16550,Randwick,New South Wales,2023,142158,False
16550,Randwick,New South Wales,2024,144732,False
16550,Randwick,New South Wales,2025,146484,False
16610,Richmond Valley,New South Wales,2001,21014,False
16610,Richmond Valley,New South Wales,2002,21213,False
16610,Richmond Valley,New South Wales,2003,21213,False
16610,Richmond Valley,New South Wales,2004,21167,False
16610,Richmond Valley,New South Wales,2005,21256,False
16610,Richmond Valley,New South Wales,2006,21728,False
16610,Richmond Valley,New South Wales,2007,22067,False
16610,Richmond Valley,New South Wales,2008,22291,False
16610,Richmond Valley,New South Wales,2009,22417,False
16610,Richmond Valley,New South Wales,2010,22597,False
16610,Richmond Valley,New South Wales,2011,22717,False
16610,Richmond Valley,New South Wales,2012,22848,False
16610,Richmond Valley,New South Wales,2013,22981,False
16610,Richmond Valley,New South Wales,2014,23087,False
16610,Richmond Valley,New South Wales,2015,23148,False
16610,Richmond Valley,New South Wales,2016,23256,False
16610,Richmond Valley,New South Wales,2017,23336,False
16610,Richmond Valley,New South Wales,2018,23446,False
16610,Richmond Valley,New South Wales,2019,23525,False
16610,Richmond Valley,New South Wales,2020,23593,False
16610,Richmond Valley,New South Wales,2021,23595,False
16610,Richmond Valley,New South Wales,2022,23770,False
16610,Richmond Valley,New South Wales,2023,23769,False
16610,Richmond Valley,New South Wales,2024,23968,False
16610,Richmond Valley,New South Wales,2025,24044,False
16700,Ryde,New South Wales,2001,98516,False
16700,Ryde,New South Wales,2002,98711,False
16700,Ryde,New South Wales,2003,98929,False
16700,Ryde,New South Wales,2004,99089,False
16700,Ryde,New South Wales,2005,99527,False
16700,Ryde,New South Wales,2006,100344,False
16700,Ryde,New South Wales,2007,102453,False
16700,Ryde,New South Wales,2008,104602,False
16700,Ryde,New South Wales,2009,105983,False
16700,Ryde,New South Wales,2010,107319,False
16700,Ryde,New South Wales,2011,108712,False
16700,Ryde,New South Wales,2012,111156,False
16700,Ryde,New South Wales,2013,113547,False
16700,Ryde,New South Wales,2014,115843,False
16700,Ryde,New South Wales,2015,118499,False
16700,Ryde,New South Wales,2016,121270,False
16700,Ryde,New South Wales,2017,124095,False
16700,Ryde,New South Wales,2018,126364,False
16700,Ryde,New South Wales,2019,129738,False
16700,Ryde,New South Wales,2020,130999,False
16700,Ryde,New South Wales,2021,129813,False
16700,Ryde,New South Wales,2022,131426,False
16700,Ryde,New South Wales,2023,135988,False
16700,Ryde,New South Wales,2024,139226,False
16700,Ryde,New South Wales,2025,141693,False
16900,Shellharbour,New South Wales,2001,59383,False
16900,Shellharbour,New South Wales,2002,60054,False
16900,Shellharbour,New South Wales,2003,60815,False
16900,Shellharbour,New South Wales,2004,61382,False
16900,Shellharbour,New South Wales,2005,61863,False
16900,Shellharbour,New South Wales,2006,62243,False
16900,Shellharbour,New South Wales,2007,62916,False
16900,Shellharbour,New South Wales,2008,63956,False
16900,Shellharbour,New South Wales,2009,64778,False
16900,Shellharbour,New South Wales,2010,65597,False
16900,Shellharbour,New South Wales,2011,66218,False
16900,Shellharbour,New South Wales,2012,66840,False
16900,Shellharbour,New South Wales,2013,67701,False
16900,Shellharbour,New South Wales,2014,68658,False
16900,Shellharbour,New South Wales,2015,69474,False
16900,Shellharbour,New South Wales,2016,70391,False
16900,Shellharbour,New South Wales,2017,71303,False
16900,Shellharbour,New South Wales,2018,72318,False
16900,Shellharbour,New South Wales,2019,73370,False
16900,Shellharbour,New South Wales,2020,74941,False
16900,Shellharbour,New South Wales,2021,76492,False
16900,Shellharbour,New South Wales,2022,78421,False
16900,Shellharbour,New South Wales,2023,79810,False
16900,Shellharbour,New South Wales,2024,81669,False
16900,Shellharbour,New South Wales,2025,83228,False
16950,Shoalhaven,New South Wales,2001,86856,False
16950,Shoalhaven,New South Wales,2002,88055,False
16950,Shoalhaven,New South Wales,2003,88861,False
16950,Shoalhaven,New South Wales,2004,89374,False
16950,Shoalhaven,New South Wales,2005,90173,False
