state,south_australia_related,sa3_code,sa3_name,reporting_year,age_group,num_registered_children,num_fully_immunised,num_not_fully_immunised,percent_fully_immunised,interpret_with_caution
VIC,False,21601,Campaspe,2012-13,2 years,483,453,30,93.8,
VIC,False,21602,Moira,2012-13,2 years,323,308,15,95.2,
VIC,False,21603,Shepparton,2012-13,2 years,861,808,53,93.8,
VIC,False,21701,Glenelg - Southern Grampians,2012-13,2 years,388,374,14,96.4,
VIC,False,21702,Warrnambool - Otway Ranges,2012-13,2 years,1085,1024,61,94.4,
QLD,False,30101,Capalaba,2012-13,2 years,997,925,72,92.8,
QLD,False,30102,Cleveland - Stradbroke,2012-13,2 years,931,846,85,90.9,
QLD,False,30103,Wynnum - Manly,2012-13,2 years,988,902,86,91.2,
QLD,False,30201,Bald Hills - Everton Park,2012-13,2 years,536,502,34,93.6,
QLD,False,30202,Chermside,2012-13,2 years,943,881,62,93.4,
QLD,False,30203,Nundah,2012-13,2 years,511,473,38,92.6,
QLD,False,30204,Sandgate,2012-13,2 years,748,687,61,91.9,
QLD,False,30301,Carindale,2012-13,2 years,656,611,45,93.2,
QLD,False,30302,Holland Park - Yeronga,2012-13,2 years,886,813,73,91.8,
QLD,False,30303,Mt Gravatt,2012-13,2 years,887,807,80,91,
QLD,False,30304,Nathan,2012-13,2 years,552,509,43,92.2,
QLD,False,30305,Rocklea - Acacia Ridge,2012-13,2 years,835,787,48,94.3,
QLD,False,30306,Sunnybank,2012-13,2 years,587,531,56,90.4,
QLD,False,30401,Centenary,2012-13,2 years,447,418,29,93.4,
QLD,False,30402,Kenmore - Brookfield - Moggill,2012-13,2 years,529,486,43,91.9,
QLD,False,30403,Sherwood - Indooroopilly,2012-13,2 years,470,435,35,92.4,
QLD,False,30404,The Gap - Enoggera,2012-13,2 years,674,622,52,92.4,
QLD,False,30501,Brisbane Inner,2012-13,2 years,477,416,61,87.1,
QLD,False,30502,Brisbane Inner - East,2012-13,2 years,535,492,43,92.1,
QLD,False,30503,Brisbane Inner - North,2012-13,2 years,866,800,66,92.4,
QLD,False,30504,Brisbane Inner - West,2012-13,2 years,651,613,38,94.1,
QLD,False,30601,Cairns - North,2012-13,2 years,688,631,57,91.6,
QLD,False,30602,Cairns - South,2012-13,2 years,1635,1543,92,94.4,
QLD,False,30603,Innisfail - Cassowary Coast,2012-13,2 years,516,486,30,94.3,
QLD,False,30604,Port Douglas - Daintree,2012-13,2 years,142,132,10,93,
QLD,False,30605,Tablelands (East) - Kuranda,2012-13,2 years,506,449,57,88.8,
QLD,False,30701,Darling Downs (West) - Maranoa,2012-13,2 years,678,641,37,94.5,
QLD,False,30702,Darling Downs - East,2012-13,2 years,621,581,40,93.7,
QLD,False,30703,Granite Belt,2012-13,2 years,512,470,42,91.7,
QLD,False,30801,Central Highlands (Qld),2012-13,2 years,580,547,33,94.3,
QLD,False,30802,Gladstone - Biloela,2012-13,2 years,1166,1078,88,92.5,
QLD,False,30803,Rockhampton,2012-13,2 years,1590,1483,107,93.3,
QLD,False,30901,Broadbeach - Burleigh,2012-13,2 years,683,627,56,91.9,
QLD,False,30902,Coolangatta,2012-13,2 years,601,539,62,89.6,
QLD,False,30903,Gold Coast - North,2012-13,2 years,717,657,60,91.5,
QLD,False,30904,Gold Coast Hinterland,2012-13,2 years,207,186,21,89.8,
QLD,False,30905,Mudgeeraba - Tallebudgera,2012-13,2 years,376,338,38,90,
QLD,False,30906,Nerang,2012-13,2 years,941,868,73,92.2,
QLD,False,30907,Ormeau - Oxenford,2012-13,2 years,1665,1550,115,93.1,
QLD,False,30908,Robina,2012-13,2 years,570,529,41,92.7,
QLD,False,30909,Southport,2012-13,2 years,672,617,55,91.8,
QLD,False,30910,Surfers Paradise,2012-13,2 years,299,263,36,88,
QLD,False,31001,Forest Lake - Oxley,2012-13,2 years,1134,1047,87,92.3,
QLD,False,31002,Ipswich Hinterland,2012-13,2 years,745,700,45,94,
QLD,False,31003,Ipswich Inner,2012-13,2 years,1538,1444,94,93.9,
QLD,False,31004,Springfield - Redbank,2012-13,2 years,1547,1404,143,90.8,
QLD,False,31101,Beaudesert,2012-13,2 years,175,164,11,93.7,
QLD,False,31102,Beenleigh,2012-13,2 years,622,581,41,93.4,
QLD,False,31103,Browns Plains,2012-13,2 years,1403,1284,119,91.5,
QLD,False,31104,Jimboomba,2012-13,2 years,576,547,29,95.1,
QLD,False,31105,Loganlea - Carbrook,2012-13,2 years,910,845,65,92.9,
QLD,False,31106,Springwood - Kingston,2012-13,2 years,1384,1258,126,90.9,
QLD,False,31201,Bowen Basin - North,2012-13,2 years,601,569,32,94.7,
QLD,False,31202,Mackay,2012-13,2 years,1694,1591,103,93.9,
QLD,False,31203,Whitsunday,2012-13,2 years,257,247,10,96.1,
QLD,False,31301,Bribie - Beachmere,2012-13,2 years,288,268,20,93.2,
QLD,False,31302,Caboolture,2012-13,2 years,966,906,60,93.8,
QLD,False,31303,Caboolture Hinterland,2012-13,2 years,130,122,8,93.5,
QLD,False,31304,Narangba - Burpengary,2012-13,2 years,999,929,70,93,
QLD,False,31305,Redcliffe,2012-13,2 years,697,641,56,92,
QLD,False,31401,Hills District,2012-13,2 years,1141,1066,75,93.4,
QLD,False,31402,North Lakes,2012-13,2 years,1015,950,65,93.6,
QLD,False,31403,Strathpine,2012-13,2 years,540,515,25,95.4,
QLD,False,31501,Far North,2012-13,2 years,551,526,25,95.4,
QLD,False,31502,Outback - North,2012-13,2 years,669,628,41,93.8,
QLD,False,31503,Outback - South,2012-13,2 years,314,303,11,96.7,
QLD,False,31601,Buderim,2012-13,2 years,480,431,49,89.8,
QLD,False,31602,Caloundra,2012-13,2 years,841,782,59,93,
QLD,False,31603,Maroochy,2012-13,2 years,665,591,74,88.9,
QLD,False,31604,Nambour - Pomona,2012-13,2 years,675,582,93,86.3,
QLD,False,31605,Noosa,2012-13,2 years,364,325,39,89.1,
QLD,False,31606,Sunshine Coast Hinterland,2012-13,2 years,565,496,69,87.9,
QLD,False,31701,Toowoomba,2012-13,2 years,2066,1936,130,93.7,
QLD,False,31801,Charters Towers - Ayr - Ingham,2012-13,2 years,542,517,25,95.4,
QLD,False,31802,Townsville,2012-13,2 years,2766,2611,155,94.4,
QLD,False,31901,Bundaberg,2012-13,2 years,977,919,58,94.1,
QLD,False,31902,Burnett,2012-13,2 years,651,593,58,91,
QLD,False,31903,Gympie - Cooloola,2012-13,2 years,573,521,52,90.9,
QLD,False,31904,Hervey Bay,2012-13,2 years,582,543,39,93.3,
QLD,False,31905,Maryborough,2012-13,2 years,483,447,36,92.4,
SA,True,40101,Adelaide City,2012-13,2 years,136,116,20,84.6,
SA,True,40102,Adelaide Hills,2012-13,2 years,803,722,81,90,
SA,True,40103,Burnside,2012-13,2 years,362,324,38,89.5,
SA,True,40104,Campbelltown (SA),2012-13,2 years,511,462,49,90.4,
SA,True,40105,Norwood - Payneham - St Peters,2012-13,2 years,364,334,30,91.5,
SA,True,40106,Prospect - Walkerville,2012-13,2 years,306,290,16,94.8,
SA,True,40107,Unley,2012-13,2 years,386,345,41,89.5,
SA,True,40201,Gawler - Two Wells,2012-13,2 years,401,380,21,94.7,
SA,True,40202,Playford,2012-13,2 years,1390,1276,114,91.8,
SA,True,40203,Port Adelaide - East,2012-13,2 years,876,810,66,92.4,
SA,True,40204,Salisbury,2012-13,2 years,1896,1800,96,94.9,
SA,True,40205,Tea Tree Gully,2012-13,2 years,1034,974,60,94.2,
SA,True,40301,Holdfast Bay,2012-13,2 years,331,306,25,92.5,
SA,True,40302,Marion,2012-13,2 years,978,898,80,91.8,
SA,True,40303,Mitcham,2012-13,2 years,696,645,51,92.7,
SA,True,40304,Onkaparinga,2012-13,2 years,2220,2059,161,92.7,
SA,True,40401,Charles Sturt,2012-13,2 years,1241,1124,117,90.6,
SA,True,40402,Port Adelaide - West,2012-13,2 years,669,597,72,89.2,
SA,True,40403,West Torrens,2012-13,2 years,645,589,56,91.4,
SA,True,40501,Barossa,2012-13,2 years,411,391,20,95.2,
SA,True,40502,Lower North,2012-13,2 years,237,230,7,97,
SA,True,40503,Mid North,2012-13,2 years,289,274,15,94.8,
SA,True,40504,Yorke Peninsula,2012-13,2 years,260,243,17,93.5,
SA,True,40601,Eyre Peninsula and South West,2012-13,2 years,767,730,37,95.2,
SA,True,40602,Outback - North and East,2012-13,2 years,342,308,34,90.1,
SA,True,40701,Fleurieu - Kangaroo Island,2012-13,2 years,437,401,36,91.8,
SA,True,40702,Limestone Coast,2012-13,2 years,800,763,37,95.4,
SA,True,40703,Murray and Mallee,2012-13,2 years,738,690,48,93.5,
WA,False,50101,Augusta - Margaret River - Busselton,2012-13,2 years,621,558,63,89.9,
WA,False,50102,Bunbury,2012-13,2 years,1365,1242,123,90.9,
WA,False,50103,Manjimup,2012-13,2 years,253,231,22,91.3,
WA,False,50201,Mandurah,2012-13,2 years,1183,1086,97,91.8,
WA,False,50301,Cottesloe - Claremont,2012-13,2 years,612,523,89,85.4,
WA,False,50302,Perth City,2012-13,2 years,1140,1012,128,88.8,
WA,False,50401,Bayswater - Bassendean,2012-13,2 years,1061,952,109,89.7,
WA,False,50402,Mundaring,2012-13,2 years,471,419,52,88.8,
WA,False,50403,Swan,2012-13,2 years,1601,1456,145,91,
WA,False,50501,Joondalup,2012-13,2 years,2016,1822,194,90.4,
WA,False,50502,Stirling,2012-13,2 years,2512,2259,253,89.9,
WA,False,50503,Wanneroo,2012-13,2 years,2826,2576,250,91.1,
WA,False,50601,Armadale,2012-13,2 years,1122,1005,117,89.6,
WA,False,50602,Belmont - Victoria Park,2012-13,2 years,921,819,102,88.9,
WA,False,50603,Canning,2012-13,2 years,1243,1118,125,89.9,
WA,False,50604,Gosnells,2012-13,2 years,1728,1552,176,89.8,
WA,False,50605,Kalamunda,2012-13,2 years,716,659,57,92.1,
WA,False,50606,Serpentine - Jarrahdale,2012-13,2 years,301,281,20,93.4,
WA,False,50607,South Perth,2012-13,2 years,426,372,54,87.3,
WA,False,50701,Cockburn,2012-13,2 years,1485,1357,128,91.4,
WA,False,50702,Fremantle,2012-13,2 years,380,331,49,87.1,
WA,False,50703,Kwinana,2012-13,2 years,574,512,62,89.2,
WA,False,50704,Melville,2012-13,2 years,1118,990,128,88.6,
WA,False,50705,Rockingham,2012-13,2 years,1776,1610,166,90.7,
WA,False,50801,Esperance,2012-13,2 years,235,221,14,94,
WA,False,50802,Gascoyne,2012-13,2 years,134,124,10,92.5,
WA,False,50803,Goldfields,2012-13,2 years,706,640,66,90.6,
WA,False,50804,Kimberley,2012-13,2 years,660,631,29,95.6,
WA,False,50805,Mid West,2012-13,2 years,842,793,49,94.2,
WA,False,50806,Pilbara,2012-13,2 years,887,827,60,93.2,
WA,False,50901,Albany,2012-13,2 years,735,677,58,92.1,
WA,False,50902,Wheat Belt - North,2012-13,2 years,698,667,31,95.5,
WA,False,50903,Wheat Belt - South,2012-13,2 years,291,272,19,93.4,
TAS,False,60101,Brighton,2012-13,2 years,263,249,14,94.8,
TAS,False,60102,Hobart - North East,2012-13,2 years,645,612,33,94.9,
TAS,False,60103,Hobart - North West,2012-13,2 years,716,685,31,95.7,
TAS,False,60104,Hobart - South and West,2012-13,2 years,419,395,24,94.2,
TAS,False,60105,Hobart Inner,2012-13,2 years,514,478,36,93.1,
TAS,False,60106,Sorell - Dodges Ferry,2012-13,2 years,193,183,10,94.8,
TAS,False,60201,Launceston,2012-13,2 years,968,914,54,94.5,
TAS,False,60202,Meander Valley - West Tamar,2012-13,2 years,245,234,11,95.5,
TAS,False,60203,North East,2012-13,2 years,384,360,24,93.7,
TAS,False,60301,Central Highlands (Tas.),2012-13,2 years,157,148,9,93.9,
TAS,False,60302,Huon - Bruny Island,2012-13,2 years,183,159,24,86.9,
TAS,False,60303,South East Coast,2012-13,2 years,NP,NP,NP,93.8,#
TAS,False,60401,Burnie - Ulverstone,2012-13,2 years,577,554,23,96.1,
TAS,False,60402,Devonport,2012-13,2 years,518,481,37,92.9,
TAS,False,60403,West Coast,2012-13,2 years,262,246,16,93.9,
NT,False,70101,Darwin City,2012-13,2 years,292,268,24,91.8,
NT,False,70102,Darwin Suburbs,2012-13,2 years,858,767,91,89.4,
NT,False,70103,Litchfield,2012-13,2 years,285,271,14,95.1,
NT,False,70104,Palmerston,2012-13,2 years,625,594,31,95.1,
NT,False,70201,Alice Springs,2012-13,2 years,662,624,38,94.2,
NT,False,70202,Barkly,2012-13,2 years,NP,NP,NP,94.7,
NT,False,70203,Daly - Tiwi - West Arnhem,2012-13,2 years,218,210,8,96.4,
NT,False,70204,East Arnhem,2012-13,2 years,274,258,16,94.5,
NT,False,70205,Katherine,2012-13,2 years,366,356,10,97.5,
ACT,False,80101,Belconnen,2012-13,2 years,1421,1319,102,92.8,
ACT,False,80102,Cotter - Namadgi,2012-13,2 years,NP,NP,NP,NP,
ACT,False,80103,Fyshwick - Pialligo - Hume,2012-13,2 years,NP,NP,NP,NP,
ACT,False,80104,Gungahlin,2012-13,2 years,1084,1032,52,95.2,
ACT,False,80105,North Canberra,2012-13,2 years,510,465,45,91.2,
ACT,False,80106,South Canberra,2012-13,2 years,269,236,33,87.7,
ACT,False,80107,Tuggeranong,2012-13,2 years,1322,1237,85,93.6,
ACT,False,80108,Weston Creek,2012-13,2 years,306,291,15,94.8,
ACT,False,80109,Woden,2012-13,2 years,386,357,29,92.5,
OTH,False,90101,Christmas Island,2012-13,2 years,NP,NP,NP,NP,
OTH,False,90102,Cocos (Keeling) Islands,2012-13,2 years,NP,NP,NP,NP,
OTH,False,90103,Jervis Bay,2012-13,2 years,NP,NP,NP,NP,
NSW,False,10101,Goulburn - Yass,2012-13,5 years,930,865,65,93,
NSW,False,10102,Queanbeyan,2012-13,5 years,752,705,47,93.7,
NSW,False,10103,Snowy Mountains,2012-13,5 years,252,236,16,93.7,
NSW,False,10104,South Coast,2012-13,5 years,756,670,86,88.6,
NSW,False,10201,Gosford,2012-13,5 years,2172,1974,198,90.9,
NSW,False,10202,Wyong,2012-13,5 years,2241,2119,122,94.6,
NSW,False,10301,Bathurst,2012-13,5 years,608,580,28,95.3,
NSW,False,10302,Lachlan Valley,2012-13,5 years,822,775,47,94.3,
NSW,False,10303,Lithgow - Mudgee,2012-13,5 years,614,584,30,95.1,
NSW,False,10304,Orange,2012-13,5 years,889,827,62,93.1,
NSW,False,10401,Clarence Valley,2012-13,5 years,624,575,49,92.1,
NSW,False,10402,Coffs Harbour,2012-13,5 years,1131,992,139,87.7,
NSW,False,10501,Bourke - Cobar - Coonamble,2012-13,5 years,399,368,31,92.2,
NSW,False,10502,Broken Hill and Far West,2012-13,5 years,275,263,12,95.6,
NSW,False,10503,Dubbo,2012-13,5 years,1005,945,60,94,
NSW,False,10601,Lower Hunter,2012-13,5 years,1292,1224,68,94.7,
NSW,False,10602,Maitland,2012-13,5 years,1019,973,46,95.5,
NSW,False,10603,Port Stephens,2012-13,5 years,964,902,62,93.6,
NSW,False,10604,Upper Hunter,2012-13,5 years,504,471,33,93.5,
NSW,False,10701,Dapto - Port Kembla,2012-13,5 years,1012,963,49,95.2,
NSW,False,10702,Illawarra Catchment Reserve,2012-13,5 years,NP,NP,NP,NP,
NSW,False,10703,Kiama - Shellharbour,2012-13,5 years,1183,1124,59,95,
NSW,False,10704,Wollongong,2012-13,5 years,1609,1486,123,92.3,
NSW,False,10801,Great Lakes,2012-13,5 years,301,286,15,95.1,
NSW,False,10802,Kempsey - Nambucca,2012-13,5 years,619,564,55,91.1,
NSW,False,10803,Lord Howe Island,2012-13,5 years,NP,NP,NP,NP,
NSW,False,10804,Port Macquarie,2012-13,5 years,877,816,61,93.1,
NSW,False,10805,Taree - Gloucester,2012-13,5 years,632,586,46,92.8,
NSW,False,10901,Albury,2012-13,5 years,774,722,52,93.3,
NSW,False,10902,Lower Murray,2012-13,5 years,165,155,10,93.9,
NSW,False,10903,Upper Murray exc. Albury,2012-13,5 years,505,479,26,95,
NSW,False,11001,Armidale,2012-13,5 years,434,399,35,91.9,
NSW,False,11002,Inverell - Tenterfield,2012-13,5 years,518,489,29,94.5,
NSW,False,11003,Moree - Narrabri,2012-13,5 years,471,440,31,93.4,
NSW,False,11004,Tamworth - Gunnedah,2012-13,5 years,1132,1085,47,95.8,
NSW,False,11101,Lake Macquarie - East,2012-13,5 years,1616,1551,65,96,
NSW,False,11102,Lake Macquarie - West,2012-13,5 years,905,843,62,93.1,
NSW,False,11103,Newcastle,2012-13,5 years,1973,1845,128,93.5,
NSW,False,11201,Richmond Valley - Coastal,2012-13,5 years,940,740,200,78.8,
NSW,False,11202,Richmond Valley - Hinterland,2012-13,5 years,941,839,102,89.1,
NSW,False,11203,Tweed Valley,2012-13,5 years,1089,949,140,87.2,
NSW,False,11301,Griffith - Murrumbidgee (West),2012-13,5 years,755,707,48,93.6,
NSW,False,11302,Tumut - Tumbarumba,2012-13,5 years,NP,NP,NP,96.8,
NSW,False,11303,Wagga Wagga,2012-13,5 years,1295,1195,100,92.3,
NSW,False,11401,Shoalhaven,2012-13,5 years,1167,1093,74,93.7,
NSW,False,11402,Southern Highlands,2012-13,5 years,555,504,51,90.9,
NSW,False,11501,Baulkham Hills,2012-13,5 years,2106,1937,169,92,
NSW,False,11502,Dural - Wisemans Ferry,2012-13,5 years,321,291,30,90.7,
NSW,False,11503,Hawkesbury,2012-13,5 years,313,293,20,93.6,
NSW,False,11504,Rouse Hill - McGraths Hill,2012-13,5 years,506,472,34,93.3,
NSW,False,11601,Blacktown,2012-13,5 years,2027,1893,134,93.4,
NSW,False,11602,Blacktown - North,2012-13,5 years,1492,1398,94,93.7,
NSW,False,11603,Mount Druitt,2012-13,5 years,2039,1845,194,90.5,
NSW,False,11701,Botany,2012-13,5 years,541,492,49,91,
NSW,False,11702,Marrickville - Sydenham - Petersham,2012-13,5 years,622,573,49,92.1,
NSW,False,11703,Sydney Inner City,2012-13,5 years,1239,1031,208,83.2,
NSW,False,11801,Eastern Suburbs - North,2012-13,5 years,1525,1287,238,84.4,
NSW,False,11802,Eastern Suburbs - South,2012-13,5 years,1602,1408,194,87.8,
NSW,False,11901,Bankstown,2012-13,5 years,2834,2632,202,92.9,
NSW,False,11902,Canterbury,2012-13,5 years,2130,1942,188,91.2,
NSW,False,11903,Hurstville,2012-13,5 years,1561,1401,160,89.8,
NSW,False,11904,Kogarah - Rockdale,2012-13,5 years,1623,1483,140,91.4,
NSW,False,12001,Canada Bay,2012-13,5 years,970,889,81,91.6,
NSW,False,12002,Leichhardt,2012-13,5 years,797,703,94,88.2,
NSW,False,12003,Strathfield - Burwood - Ashfield,2012-13,5 years,1596,1404,192,88,
NSW,False,12101,Chatswood - Lane Cove,2012-13,5 years,1469,1307,162,88.9,
NSW,False,12102,Hornsby,2012-13,5 years,1172,1065,107,90.9,
NSW,False,12103,Ku-ring-gai,2012-13,5 years,1526,1342,184,88,
NSW,False,12104,North Sydney - Mosman,2012-13,5 years,985,823,162,83.6,
NSW,False,12201,Manly,2012-13,5 years,614,536,78,87.2,
NSW,False,12202,Pittwater,2012-13,5 years,877,789,88,89.9,
NSW,False,12203,Warringah,2012-13,5 years,2353,2115,238,89.9,
NSW,False,12301,Camden,2012-13,5 years,976,936,40,95.9,
NSW,False,12302,Campbelltown (NSW),2012-13,5 years,2511,2300,211,91.6,
NSW,False,12303,Wollondilly,2012-13,5 years,547,514,33,93.9,
NSW,False,12401,Blue Mountains,2012-13,5 years,1068,954,114,89.3,
NSW,False,12402,Blue Mountains - South,2012-13,5 years,NP,NP,NP,NP,
NSW,False,12403,Penrith,2012-13,5 years,2052,1932,120,94.1,
NSW,False,12404,Richmond - Windsor,2012-13,5 years,513,478,35,93.2,
NSW,False,12405,St Marys,2012-13,5 years,840,780,60,92.8,
NSW,False,12501,Auburn,2012-13,5 years,1209,1084,125,89.7,
NSW,False,12502,Carlingford,2012-13,5 years,877,799,78,91,
NSW,False,12503,Merrylands - Guildford,2012-13,5 years,2351,2149,202,91.4,
NSW,False,12504,Parramatta,2012-13,5 years,1949,1761,188,90.4,
NSW,False,12601,Pennant Hills - Epping,2012-13,5 years,562,502,60,89.2,
NSW,False,12602,Ryde - Hunters Hill,2012-13,5 years,1627,1472,155,90.5,
NSW,False,12701,Bringelly - Green Valley,2012-13,5 years,1354,1265,89,93.4,
NSW,False,12702,Fairfield,2012-13,5 years,2762,2549,213,92.3,
NSW,False,12703,Liverpool,2012-13,5 years,1877,1721,156,91.7,
NSW,False,12801,Cronulla - Miranda - Caringbah,2012-13,5 years,1495,1364,131,91.2,
NSW,False,12802,Sutherland - Menai - Heathcote,2012-13,5 years,1546,1451,95,93.9,
VIC,False,20101,Ballarat,2012-13,5 years,1348,1252,96,92.9,
VIC,False,20102,Creswick - Daylesford - Ballan,2012-13,5 years,343,307,36,89.6,
VIC,False,20103,Maryborough - Pyrenees,2012-13,5 years,266,246,20,92.4,
VIC,False,20201,Bendigo,2012-13,5 years,1227,1135,92,92.5,
VIC,False,20202,Heathcote - Castlemaine - Kyneton,2012-13,5 years,515,460,55,89.2,
VIC,False,20203,Loddon - Elmore,2012-13,5 years,NP,NP,NP,96.2,
VIC,False,20301,Barwon - West,2012-13,5 years,257,242,15,93.9,
VIC,False,20302,Geelong,2012-13,5 years,2384,2248,136,94.3,
VIC,False,20303,Surf Coast - Bellarine Peninsula,2012-13,5 years,895,820,75,91.6,
VIC,False,20401,Upper Goulburn Valley,2012-13,5 years,612,579,33,94.5,
VIC,False,20402,Wangaratta - Benalla,2012-13,5 years,557,522,35,93.7,
VIC,False,20403,Wodonga - Alpine,2012-13,5 years,899,853,46,94.9,
VIC,False,20501,Baw Baw,2012-13,5 years,656,614,42,93.5,
VIC,False,20502,Gippsland - East,2012-13,5 years,503,470,33,93.5,
VIC,False,20503,Gippsland - South West,2012-13,5 years,774,724,50,93.5,
VIC,False,20504,Latrobe Valley,2012-13,5 years,995,944,51,94.9,
VIC,False,20505,Wellington,2012-13,5 years,511,487,24,95.2,
VIC,False,20601,Brunswick - Coburg,2012-13,5 years,874,804,70,92,
VIC,False,20602,Darebin - South,2012-13,5 years,627,578,49,92.2,
VIC,False,20603,Essendon,2012-13,5 years,777,713,64,91.8,
VIC,False,20604,Melbourne City,2012-13,5 years,573,492,81,85.8,
VIC,False,20605,Port Phillip,2012-13,5 years,877,761,116,86.7,
VIC,False,20606,Stonnington - West,2012-13,5 years,466,399,67,85.7,
VIC,False,20607,Yarra,2012-13,5 years,699,645,54,92.3,
VIC,False,20701,Boroondara,2012-13,5 years,1895,1735,160,91.5,
VIC,False,20702,Manningham - West,2012-13,5 years,1004,912,92,90.8,
VIC,False,20703,Whitehorse - West,2012-13,5 years,1194,1100,94,92.1,
VIC,False,20801,Bayside,2012-13,5 years,1269,1159,110,91.4,
VIC,False,20802,Glen Eira,2012-13,5 years,1918,1780,138,92.8,
VIC,False,20803,Kingston,2012-13,5 years,1608,1504,104,93.5,
VIC,False,20804,Stonnington - East,2012-13,5 years,516,483,33,93.5,
VIC,False,20901,Banyule,2012-13,5 years,1590,1461,129,91.9,
VIC,False,20902,Darebin - North,2012-13,5 years,1112,1014,98,91.2,
VIC,False,20903,Nillumbik - Kinglake,2012-13,5 years,885,811,74,91.7,
VIC,False,20904,Whittlesea - Wallan,2012-13,5 years,2684,2527,157,94.1,
VIC,False,21001,Keilor,2012-13,5 years,661,624,37,94.5,
VIC,False,21002,Macedon Ranges,2012-13,5 years,382,364,18,95.4,
VIC,False,21003,Moreland - North,2012-13,5 years,945,848,97,89.6,
VIC,False,21004,Sunbury,2012-13,5 years,521,496,25,95.2,
VIC,False,21005,Tullamarine - Broadmeadows,2012-13,5 years,2377,2205,172,92.8,
VIC,False,21101,Knox,2012-13,5 years,1861,1732,129,93,
VIC,False,21102,Manningham - East,2012-13,5 years,295,270,25,91.5,
VIC,False,21103,Maroondah,2012-13,5 years,1363,1243,120,91.2,
VIC,False,21104,Whitehorse - East,2012-13,5 years,730,681,49,93.3,
VIC,False,21105,Yarra Ranges,2012-13,5 years,1984,1823,161,91.9,
VIC,False,21201,Cardinia,2012-13,5 years,1314,1202,112,91.5,
VIC,False,21202,Casey - North,2012-13,5 years,2032,1887,145,92.8,
VIC,False,21203,Casey - South,2012-13,5 years,2515,2377,138,94.5,
VIC,False,21204,Dandenong,2012-13,5 years,2368,2144,224,90.5,
VIC,False,21205,Monash,2012-13,5 years,1839,1652,187,89.9,
VIC,False,21301,Brimbank,2012-13,5 years,2622,2429,193,92.6,
VIC,False,21302,Hobsons Bay,2012-13,5 years,1103,1027,76,93.2,
VIC,False,21303,Maribyrnong,2012-13,5 years,1029,938,91,91.1,
VIC,False,21304,Melton - Bacchus Marsh,2012-13,5 years,2375,2220,155,93.5,
VIC,False,21305,Wyndham,2012-13,5 years,3336,3092,244,92.7,
VIC,False,21401,Frankston,2012-13,5 years,1833,1697,136,92.6,
VIC,False,21402,Mornington Peninsula,2012-13,5 years,1956,1812,144,92.6,
VIC,False,21501,Grampians,2012-13,5 years,735,699,36,95.1,
VIC,False,21502,Mildura,2012-13,5 years,763,697,66,91.4,
VIC,False,21503,Murray River - Swan Hill,2012-13,5 years,543,494,49,91,
VIC,False,21601,Campaspe,2012-13,5 years,486,462,24,95,
VIC,False,21602,Moira,2012-13,5 years,368,342,26,93.1,
VIC,False,21603,Shepparton,2012-13,5 years,951,860,91,90.4,
VIC,False,21701,Glenelg - Southern Grampians,2012-13,5 years,444,428,16,96.4,
VIC,False,21702,Warrnambool - Otway Ranges,2012-13,5 years,1157,1098,59,95,
QLD,False,30101,Capalaba,2012-13,5 years,977,907,70,92.9,
QLD,False,30102,Cleveland - Stradbroke,2012-13,5 years,1046,953,93,91.1,
QLD,False,30103,Wynnum - Manly,2012-13,5 years,1079,970,109,89.9,
QLD,False,30201,Bald Hills - Everton Park,2012-13,5 years,540,506,34,93.6,
QLD,False,30202,Chermside,2012-13,5 years,926,844,82,91.2,
QLD,False,30203,Nundah,2012-13,5 years,508,471,37,92.7,
QLD,False,30204,Sandgate,2012-13,5 years,761,688,73,90.4,
QLD,False,30301,Carindale,2012-13,5 years,648,599,49,92.5,
QLD,False,30302,Holland Park - Yeronga,2012-13,5 years,786,718,68,91.4,
QLD,False,30303,Mt Gravatt,2012-13,5 years,858,787,71,91.7,
QLD,False,30304,Nathan,2012-13,5 years,482,442,40,91.7,
QLD,False,30305,Rocklea - Acacia Ridge,2012-13,5 years,865,800,65,92.5,
QLD,False,30306,Sunnybank,2012-13,5 years,596,527,69,88.4,
QLD,False,30401,Centenary,2012-13,5 years,503,468,35,93.1,
QLD,False,30402,Kenmore - Brookfield - Moggill,2012-13,5 years,617,547,70,88.6,
QLD,False,30403,Sherwood - Indooroopilly,2012-13,5 years,477,414,63,86.7,
QLD,False,30404,The Gap - Enoggera,2012-13,5 years,731,677,54,92.5,
QLD,False,30501,Brisbane Inner,2012-13,5 years,368,322,46,87.5,
QLD,False,30502,Brisbane Inner - East,2012-13,5 years,480,433,47,90.3,
QLD,False,30503,Brisbane Inner - North,2012-13,5 years,851,779,72,91.6,
QLD,False,30504,Brisbane Inner - West,2012-13,5 years,695,635,60,91.5,
QLD,False,30601,Cairns - North,2012-13,5 years,747,683,64,91.4,
QLD,False,30602,Cairns - South,2012-13,5 years,1678,1552,126,92.5,
QLD,False,30603,Innisfail - Cassowary Coast,2012-13,5 years,512,475,37,92.7,
QLD,False,30604,Port Douglas - Daintree,2012-13,5 years,160,140,20,87.5,
QLD,False,30605,Tablelands (East) - Kuranda,2012-13,5 years,578,514,64,88.9,
QLD,False,30701,Darling Downs (West) - Maranoa,2012-13,5 years,744,687,57,92.3,
QLD,False,30702,Darling Downs - East,2012-13,5 years,614,579,35,94.3,
