financial_year,category,category_value,new_boat_registrations,new_boat_registrations_pct,boats_currently_registered,boats_currently_registered_pct
2021-22,Horse Power,80.01 HP - 100 HP,255,0.107278081615,4387,0.092505904183
2021-22,Horse Power,100.01 HP - 120 HP,114,0.047959612957,3625,0.076438090418
2021-22,Horse Power,120.01 HP - 150 HP,231,0.097181320992,4319,0.091072031039
2021-22,Horse Power,150.01 HP - 200 HP,184,0.077408498106,1913,0.040338225371
2021-22,Horse Power,Greater than or equal to 200.01 HP,438,0.184265881363,3111,0.065599696356
2021-22,Horse Power,Total,2377,1,47424,1
2021-22,Horse Power,RBA011,,,Page:13,
2021-22,Engine Capacity,0 CC - 199 CC,15,0.036855036855,241,0.036246052037
2021-22,Engine Capacity,200 CC - 499 CC,32,0.078624078624,394,0.059257031132
2021-22,Engine Capacity,500 CC - 999 CC,50,0.12285012285,487,0.073244096856
2021-22,Engine Capacity,1000 CC - 1499 CC,48,0.117936117936,814,0.122424424725
2021-22,Engine Capacity,1500 CC - 1999 CC,159,0.390663390663,986,0.148292976387
2021-22,Engine Capacity,2000 CC - 2499 CC,2,0.004914004914,67,0.010076703263
2021-22,Engine Capacity,2500 CC - 2999 CC,,,82,0.012332681606
2021-22,Engine Capacity,3000 CC - 3999 CC,6,0.014742014742,311,0.04677395097
2021-22,Engine Capacity,4000 CC - 4999 CC,6,0.014742014742,292,0.043916378402
2021-22,Engine Capacity,5000 CC - 5999 CC,52,0.127764127764,2553,0.383967513911
2021-22,Engine Capacity,6000 CC - 6999 CC,36,0.088452088452,350,0.05263949466
2021-22,Engine Capacity,7000 CC - 7999 CC,,,42,0.006316739359
2021-22,Engine Capacity,8000 CC - 8999 CC,1,0.002457002457,21,0.003158369679
2021-22,Engine Capacity,Greater than or equal to 9000 CC,,,9,0.001353587005
2021-22,Engine Capacity,Total,407,1,6649,1
2021-22,Engine Capacity,RBA011,,,Page:14,
2021-22,Sec Engine Fuel,DIESEL,22,0.252873563218,345,0.132539377641
2021-22,Sec Engine Fuel,ELECTRIC,2,0.022988505747,27,0.010372646945
2021-22,Sec Engine Fuel,GAS/LPG,,,3,0.001152516327
2021-22,Sec Engine Fuel,OTHER,,,3,0.001152516327
2021-22,Sec Engine Fuel,PETROL,62,0.71264367816,2224,0.854398770649
2021-22,Sec Engine Fuel,STEAM,1,0.011494252873,1,0.000384172109
2021-22,Sec Engine Fuel,Total,87,1,2603,1
2021-22,Sec Engine Fuel,RBA011,,,Page:15,
2021-22,Sec Horse Power,0 HP - 5 HP,4,0.048192771084,314,0.1235733963
2021-22,Sec Horse Power,5.01 HP - 10 HP,6,0.072289156626,678,0.266824085005
2021-22,Sec Horse Power,10.01 HP - 20 HP,3,0.036144578313,224,0.088154269972
2021-22,Sec Horse Power,20.01 HP - 40 HP,3,0.036144578313,190,0.074773711137
2021-22,Sec Horse Power,40.01 HP - 60 HP,7,0.084337349397,210,0.082644628099
2021-22,Sec Horse Power,60.01 HP - 80 HP,4,0.048192771084,109,0.042896497441
2021-22,Sec Horse Power,80.01 HP - 100 HP,3,0.036144578313,101,0.039748130657
2021-22,Sec Horse Power,100.01 HP - 120 HP,2,0.024096385542,103,0.040535222353
2021-22,Sec Horse Power,120.01 HP - 150 HP,13,0.156626506024,153,0.060212514757
2021-22,Sec Horse Power,150.01 HP - 200 HP,6,0.072289156626,93,0.036599763872
2021-22,Sec Horse Power,Greater than or equal to 200.01 HP,32,0.385542168674,366,0.144037780401
2021-22,Sec Horse Power,Total,83,1,2541,1
2021-22,Sec Horse Power,RBA011,,,Page:16,
2021-22,Sec Engine Capacity,0 CC - 199 CC,1,0.25,18,0.290322580645
2021-22,Sec Engine Capacity,200 CC - 499 CC,,,5,0.08064516129
2021-22,Sec Engine Capacity,500 CC - 999 CC,,,4,0.064516129032
2021-22,Sec Engine Capacity,1000 CC - 1499 CC,1,0.25,4,0.064516129032
2021-22,Sec Engine Capacity,1500 CC - 1999 CC,,,7,0.112903225806
2021-22,Sec Engine Capacity,2000 CC - 2499 CC,,,1,0.016129032258
2021-22,Sec Engine Capacity,2500 CC - 2999 CC,,,1,0.016129032258
