tenement_category,tenement_type_code,tenement_type_desc,tenement_number,tenement_label,tenement_status,holders,operators,location,legal_area,area_unit,grant_date,surrender_date,expiry_date,renewal_received_date,transfer_received_date,surrender_received_date,commodities,commodity_categories,court_action_pending,mpl_purpose,operation_name,operation_status,operation_method,reports_and_related_records,prior_tenement,subsequent_tenement,longitude,latitude
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6368,Active,Southern Iron Pty Ltd,,approx 85 km southeast of Coober Pedy,4.51,Hectares,2010-10-28T01:30:00Z,,2030-06-24T02:30:00Z,,,,Calcrete; Gravel (Natural),Extractive,,,Peculiar Knob,Active,Open Cut,6368,,,135.270461,-29.6543575
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5322,Active,Mineral Holding Pty Ltd,,Yudnapinna Area - Approx 50 km North West of Port Augusta,16,Hectares,1986-01-09T01:30:00Z,,2042-04-22T02:30:00Z,,,,Sand,Extractive,,,Hotel Creek Sand Pit,Operating, Surface Scrape,5322,,,137.21389,-32.2024235
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6475,Active,Mineral Holding Pty Ltd,,"Reeves Plains area, approximately 42km north of Adelaide",59.97,Hectares,2018-02-01T01:30:00Z,,2039-01-31T01:30:00Z,,,,Sand,Extractive,,,Haydon sand pit - Reeves Plains,Operating,No Method Defined,6475,,,138.61544750000002,-34.5436615
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6171,Active,Adelaide Brighton Cement Limited,,Approx 7 Km east of Blanchetown,61.9,Hectares,2004-12-24T01:30:00Z,,2029-08-29T02:30:00Z,,,,Limestone,Extractive,,,Blanchetown Gypsum Mine,Active, Surface Scrape,6171,,,139.690455,-34.3666245
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5589,Active,Boral Resources (SA) Limited,,LOBETHAL,6.9,Hectares,1989-05-25T02:30:00Z,,2033-11-04T01:30:00Z,,,,Limestone,Extractive,,,Lobethal Quarry,Active,Open Cut,5589,,,138.843037,-34.901825
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 4863,Active,Hard Rock Quarries SA Pty Ltd,,Mount Graham,2.43,Hectares,1980-09-04T02:30:00Z,,2025-09-03T02:30:00Z,2025-03-13T01:30:00Z,,,Basalt,Extractive,,,Mount Graham Quarry,Active,Open Cut,4863,,,140.43990000000002,-37.523748499999996
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 2963,Active,Mineral Holding Pty Ltd,,,2,Hectares,1951-07-01T02:30:00Z,,2039-12-31T01:30:00Z,,,,"Sand, Shell Grit",Extractive,,,Pt Gawler Shell Grit Pit,Active, Surface Scrape,2963,,,138.43825199999998,-34.6297845
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6561,Active,Clay & Mineral Sales Pty Ltd,,Grace Plains Area - approximately 65 km north of Adelaide,7,Hectares,2025-05-12T02:30:00Z,,2046-05-11T02:30:00Z,,,,Sand,Extractive,,,MC 4561,Active,No Method Defined,6561,,,138.513368,-34.337385499999996
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6556,Active,Amulet Holdings Pty Ltd,,Koonunga area - approximately 7.5 km north-northwest of Nuriootpa,4.5600000000000005,Hectares,2024-02-02T01:30:00Z,,2044-02-01T01:30:00Z,,,,Marble,Extractive,,,Carrara Marble Quarry,Active,Open Cut,6556,,,138.98235449999999,-34.397203
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6459,Active,Cave Quarries Pty Ltd,,3km West of Tumby Bay,9.76,Hectares,2016-06-03T02:30:00Z,,2037-06-02T02:30:00Z,,,,Limestone,Extractive,,,Bratten Limestone Deposit,Operating,No Method Defined,6459,,,136.0675555,-34.359431
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6407,Active,Adbri Concrete and Quarries SA Pty Ltd trading as Adbri Quarries SA,,Approx 5.5km west of Clinton,208.06,Hectares,2013-01-07T01:30:00Z,,2034-01-06T01:30:00Z,,,,Sand,Extractive,,,Clinton Centre Sand,Active, Surface Scrape,6407,,,137.94499050000002,-34.2377175
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6422,Active,Clarke Bros - Kingston,,Approx 2 km south of Kingstone SE,6.69,Hectares,2013-10-18T01:30:00Z,,2029-10-17T01:30:00Z,,,,Sand,Extractive,,,Clarke Brothers Kingston,Operating,No Method Defined,6422,,,139.82995649999998,-36.8769085
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5792,Active,Clinton Quarries Pty Ltd,,Clinton,71,Hectares,1992-03-23T02:30:00Z,,2034-03-22T01:30:00Z,,,,Sand,Extractive,,,Clinton Sand Pit,Active,Open Cut,5792,,,137.9633855,-34.2485715
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5456,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],Graymont (NSW) Pty Ltd (operator),Tantanoola,8.65,Hectares,1987-07-07T02:30:00Z,,2031-06-30T02:30:00Z,,,,Dolomite(Agricultural); Limestone(Concrete Aggregate); Limestone(Road Base); Limestone(Specification Sand),Extractive,,,Tantanoola Quarry,Active,Open Cut,5456,,,140.5063675,-37.7220025
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 4806,Active,Pocock Quarries Pty Ltd,,,11.53,Hectares,1979-11-09T01:30:00Z,,2033-11-08T01:30:00Z,,,,Dolomite; Limestone; Sand; Slate,Extractive,,,"Rosedale Slate, Limestone and Sand Quarries",Active,Open Cut,4806,,,138.85971899999998,-34.551353
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6562,Active,MA Skinner Contracting Pty Ltd,,"Kadina area, approximately 3.5 km north of Kadina",23.240000000000002,Hectares,2025-06-23T02:30:00Z,,2038-06-22T02:30:00Z,,,,Calcrete,Extractive,,,Budina Sand Pit,Active,Open Cut,6562,,,137.726317,-33.934602
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6409,Active,Clay & Mineral Sales Pty Ltd,,5 km northeast of Balaklava,22.61,Hectares,2013-02-05T01:30:00Z,,2034-02-04T01:30:00Z,,,,Sand,Extractive,,,McPharlin Sand Dune,Operating, Surface Scrape,6409,,,138.48758650000002,-34.130095
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5832,Active,[individual holder - name withheld for privacy],,,8.1,Hectares,1993-03-09T02:30:00Z,,2024-03-08T01:30:00Z,2024-02-29T01:30:00Z,,,Basalt; Sand,Extractive,,,Boyce Hill Quarry,Active,Open Cut,5832,,,140.5618645,-37.5757575
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6135,Active,G & T Traeger Pty Ltd,,Approx 3km SW of Goolwa,14.450000000000001,Hectares,2003-08-11T02:30:00Z,,2027-08-10T02:30:00Z,,,,Calcrete; Limestone; Sand,Extractive,,,Middleton Sand Pit,Active,Open Cut,6135,,,138.74487399999998,-35.508849
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6029,Active,Longs Sands and Metal Pty. Ltd.,,Murray Bridge,15.3,Hectares,1998-12-23T01:30:00Z,,2033-12-22T01:30:00Z,,,,Sand,Extractive,,,Long Sand Pit,Operating,Strip Mining,6029,,,139.3726055,-35.090618000000006
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5480,Active,Hallett Capital Pty Ltd,Hallett Construction Materials Pty Ltd,,6.09,Hectares,1987-11-20T01:30:00Z,,2032-03-28T01:30:00Z,,,,Gneiss(Ballast); Gneiss(Road Base),Extractive,,,Port Lincoln Quarry,Active,Open Cut,5480,,,135.824389,-34.7236975
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 4646,Active,Ceduna Quarry and Crushing Pty Ltd,,Ceduna,4,Hectares,1978-10-10T02:30:00Z,,2034-10-09T01:30:00Z,,,,Limestone(Road Base),Extractive,,,Ceduna Rubble Pit,Active, Surface Scrape,4646,,,133.70567,-32.104946
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5743,Active,Epic Energy South Australia Pty Ltd,,,6.25,Hectares,1991-06-07T02:30:00Z,,2028-07-21T02:30:00Z,,,,Sandstone,Extractive,,,Gas Pipeline Pit 8,Operating, Surface Scrape,5743,,,139.329451,-31.8034065
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 4923,Active,[individual holder - name withheld for privacy],,Crystal Brook,2,Hectares,1981-05-18T02:30:00Z,,2028-05-17T02:30:00Z,,,,Sand,Extractive,,,Large Sand Pit,Active,Open Cut,4923,,,138.2128975,-33.326081
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 4102,Active,D & L Blackwell Nominees Pty Ltd,,,5.41,Hectares,1973-08-20T02:30:00Z,,2036-08-19T02:30:00Z,,,,Sand,Extractive,,,Murninnie Sand Pit,Operating,Strip Mining,4102,,,137.429706,-33.224132
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6371,Active,Southern Iron Pty Ltd,,approx 65 km southeast of Coober Pedy,4.5200000000000005,Hectares,2010-10-28T01:30:00Z,,2030-06-24T02:30:00Z,,,,Calcrete; Gravel (Natural),Extractive,,,Peculiar Knob,Active,Open Cut,6371,,,135.1060695,-29.5468615
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6504,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],Seelander Quarries Pty Ltd (Operator),Penrice area approximately 3km north-northeast of Angaston,2.56,Hectares,2019-10-17T01:30:00Z,,2033-06-03T02:30:00Z,,,,Marble(); Meta-silt Stone(),Extractive,,,Seelander Quarry,Active,Open Cut,6504,,,139.05850850000002,-34.4655405
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5777,Active,[individual holder - name withheld for privacy]; [individual holder - name withheld for privacy],,Millicent,7.5,Hectares,1991-12-09T01:30:00Z,,2033-10-05T01:30:00Z,,,,Shell Grit,Industrial,,,Hann Shell Grit Pit,Inactive, Surface Scrape,5777,,,140.29469699999999,-37.6778465
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6155,Active,[individual holder - name withheld for privacy],,Approximately 3.5 km NW of Wallaroo,9.3,Hectares,2004-06-25T02:30:00Z,,2026-06-24T02:30:00Z,,,,Granite; Limestone,Extractive,,,Oorallaw Harlequin Rubble Pit,Active,Open Cut,6155,,,137.6527015,-33.906212
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 4382,Active,Scherer Contractors Pty. Limited,,Renmark,2.25,Hectares,1974-08-07T02:30:00Z,,2033-10-18T01:30:00Z,,,,Sand,Extractive,,,Scherer Sand Pit,Active,Open Cut,4382,,,140.811504,-34.1946655
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 4438,Active,D & L Blackwell Nominees Pty Ltd,,,1.74,Hectares,1975-01-17T01:30:00Z,,2030-12-31T01:30:00Z,,,,Gravel (Natural),Extractive,,,23 Mile Creek Sand Pit,Operating,Open Cut,4438,,,137.2465955,-32.828568
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5119,Active,Epic Energy South Australia Pty Ltd,,,1,Hectares,1983-04-12T02:30:00Z,,2028-07-20T02:30:00Z,,,,Sandstone,Extractive,,,Gas Pipeline Pit 7,Operating, Surface Scrape,5119,,,139.4704805,-30.731324
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6203,Active,[individual holder - name withheld for privacy],,Approximately 3 km SE of Robe,16,Hectares,2005-08-23T02:30:00Z,,2033-08-22T02:30:00Z,,,,Dolomite; Limestone,Extractive,,,Beacon Hill Sand Pit,Operating,Open Cut,6203,,,139.7840615,-37.182434
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5526,Active,[individual holder - name withheld for privacy],,Naracoorte,10.15,Hectares,1988-08-19T02:30:00Z,,2019-08-18T02:30:00Z,2019-03-25T01:30:00Z,,,Sand,Extractive,,,Railway Sand and Rubble Pit,Active,Open Cut,5526,,,140.7655085,-36.9483355
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 3221,Active,Camberwarra Pty Ltd,,,16.19,Hectares,1984-07-01T02:30:00Z,,2026-06-30T02:30:00Z,2026-06-09T02:30:00Z,,,Shell Grit,Extractive,,,Port Prime Shell Grit Pit,Active, Surface Scrape,3221,,,138.33460300000002,-34.508305
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 4493,Active,Eric William Ross and Maureen Dorothy Ross as trustees for EW & MD Ross Pty Ltd Staff Superannuation,,,16.52,Hectares,1976-02-25T01:30:00Z,,2035-02-24T01:30:00Z,,,,Clay; Clay - Red Plastic; Sand,Extractive,,,Ross One Tree Hill Quarry,Active,Strip Mining,4493,,,138.7831375,-34.712215
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6298,Active,Dunnit Nominees Pty Ltd,Big Holes Pty Ltd (trading as South East Excavations),Approximately 18km SW of Kingston SE,25.6,Hectares,2008-01-18T01:30:00Z,,2025-01-17T01:30:00Z,2024-11-22T01:30:00Z,,,Limestone(Road Base),Extractive,,,Dunnit Limestone Quarry,Operating,Open Cut,6298,,,139.74975,-36.971571999999995
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 3066,Active,S.C. Heinrich & Co Pty. Ltd.,,Clare,1,Hectares,1981-04-01T02:30:00Z,,2037-03-31T01:30:00Z,,,,Sand,Extractive,,,Heinrich Sand Pit,Active, Surface Scrape,3066,,,138.38894950000002,-33.5924715
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5770,Active,Boral Resources (SA) Limited,,,11.6,Hectares,1991-11-05T01:30:00Z,,2033-11-04T01:30:00Z,,,,Granite; Limestone,Extractive,,,Lobethal Quarry,Active,Open Cut,5770,,,138.8432885,-34.898877
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5632,Active,Mantina Earthmovers & Constructions Pty. Ltd.,,Kapunda,32.64,Hectares,1990-04-20T02:30:00Z,,2032-04-19T02:30:00Z,,,,Dolomite,Extractive,,,Mantina Quarry,Active,Open Cut,5632,,,138.932596,-34.356167
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5265,Active,Santos Limited,,,11.02,Hectares,1985-03-27T02:30:00Z,,2028-12-18T01:30:00Z,,,,Gravel (Natural),Extractive,,,Santos Rubble Pits,Operating, Surface Scrape,5265,,,140.6175395,-28.089986
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5791,Active,Mineral Holding Pty Ltd,,Mount Arden area - Approx 30 km North of Port Augusta,10,Hectares,1992-03-23T02:30:00Z,,2031-12-31T01:30:00Z,,,,Sand,Extractive,,,Nantilla Creek Sand Pit,Operating, Surface Scrape,5791,,,137.6382345,-32.2185375
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6519,Active,Direct-Screens Holdings Pty. Ltd.,Adbri Concrete and Quarries SA Pty Ltd trading as Adbri Quarries SA,"Dowlingville area, approx. 10 km southwest of Port Clinton",189.74,Hectares,2020-12-03T01:30:00Z,,2041-12-02T01:30:00Z,,,,Sand(),Extractive,,,Price Sand Quarry,Active,No Method Defined,6519,,,137.939163,-34.3062905
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6257,Active,D & L Blackwell Nominees Pty Ltd,,Approximately 10 km West of Iron Knob,47.2,Hectares,2007-03-05T01:30:00Z,,2035-03-04T01:30:00Z,,,,Sand,Extractive,,,Pine Creek Sand Pit,Operating, Surface Scrape,6257,,,137.0970115,-32.778765
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6482,Active,OZ Minerals Carrapateena Pty Ltd; OZM Carrapateena Pty Ltd,,"Pernatty area, approx. 42 km east-southeast of Woomera",15.370000000000001,Hectares,2018-07-13T02:30:00Z,,2039-01-02T01:30:00Z,,,,Dolomite; Limestone; Quartzite; Sandstone; Shale; Siltstone,Extractive,,,Carrapateena,Active,No Method Defined,6482,,,137.2337635,-31.35678
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 3424,Active,Clay & Mineral Sales Pty Ltd,,50KM NORTH OF ADELAIDE,16,Hectares,1968-07-01T02:30:00Z,,2025-06-30T02:30:00Z,2024-12-19T01:30:00Z,,,Shell Grit,Extractive,,,Port Parham Shell Grit Pit,Active, Surface Scrape,3424,,,138.26371699999999,-34.4284095
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5785,Active,Mineral Holding Pty Ltd,,,13.200000000000001,Hectares,1992-02-10T01:30:00Z,,2041-02-09T01:30:00Z,,,,Sand,Extractive,,,Masters Sand Pit,Active,Strip Mining,5785,,,138.68767350000002,-34.5691035
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5459,Active,Ceduna Caravan Park (SA) Pty Ltd,,Ceduna,1,Hectares,1987-08-21T02:30:00Z,,2029-08-20T02:30:00Z,,2024-07-17T02:30:00Z,,Sand,Extractive,,,Lambeff Sand Pit,Active,Strip Mining,5459,,,133.686679,-32.147523
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6093,Active,Clare Quarry Pty Ltd,,Approx 6km SE of Clare,4.6000000000000005,Hectares,2001-04-27T02:30:00Z,,2036-04-26T02:30:00Z,,,,Quartzite,Extractive,,,Clare Quarry,Active,Open Cut,6093,,,138.6523215,-33.880646999999996
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6479,Active,Clare Quarry Pty Ltd,,"Broughton Valley River area, approximately 3km southwest of Spalding",445.84000000000003,Hectares,2018-02-22T01:30:00Z,,2039-02-21T01:30:00Z,,,,Dolomite,Extractive,,,Spalding Dolomite Quarry,Active,Open Cut,6479,,,138.5771015,-33.531655
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6505,Active,Hallett Capital Pty Ltd,Hallett Construction Materials Pty Ltd,Duck Ponds area approximately 2km west of Port Lincoln,18.66,Hectares,2019-11-08T01:30:00Z,,2040-11-07T01:30:00Z,,,,Limestone,Extractive,,,McDonald's Earthmovers Limestone Pit,Active,Strip Mining,6505,,,135.8115795,-34.722763
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 5763,Active,Heidelberg Materials Australia Pty Ltd,,,40,Hectares,1991-08-30T02:30:00Z,,2033-08-29T02:30:00Z,,,,Sand,Extractive,,,Rowland Flat Sand Pits,Active,Open Cut,5763,,,138.922934,-34.577039
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6388,Active,Stoney Pinch Pty Ltd,,Approximately 11 km northwest of Renmark,3.2600000000000002,Hectares,2011-05-20T02:30:00Z,,2032-05-19T02:30:00Z,,,,Sand,Extractive,,,Digger George Rd Sand,Active,No Method Defined,6388,,,140.6876775,-34.075322
extractive_mineral_leases,EML,Mining Lease (formerly Extractive Minerals Lease; merged into Mining Lease from 1 Jan 2021),,EML 6299,Active,OZ Minerals Prominent Hill Operations Pty Ltd,,Approximately 75km SE of Coober Pedy,1.8,Hectares,2008-01-23T01:30:00Z,,2041-08-01T02:30:00Z,,,,Calcrete,Extractive,,,Prominent Hill Associated EMLs,Active,Open Cut,6299,,,135.277903,-29.666562499999998
