table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,23
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,8
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,4
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,770
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,NSW,4117
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Vic,4529
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Qld,4161
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,WA,1459
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,SA,1394
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Tas,423
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,ACT,262
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,NT,162
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Aust,16507
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,NSW,73.8
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Vic,78.5
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Qld,79.5
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,WA,75.7
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,SA,74.2
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Tas,77.8
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,ACT,75.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,NT,83.3
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Aust,76.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,NSW,3838
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Vic,4215
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Qld,3661
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,WA,1010
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,SA,1171
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Tas,378
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,ACT,214
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,NT,149
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Aust,14636
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,NSW,101
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Vic,94
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Qld,87
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,WA,43
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,SA,28
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Tas,13
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,ACT,7
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,NT,20
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Aust,392
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,NSW,2.6
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Vic,2.2
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Qld,2.4
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,WA,4.2
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,SA,2.4
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Tas,3.4
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,ACT,3.3
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,NT,13.4
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2017-18,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Aust,2.7
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,621
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,1202
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1105
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,207
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,276
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,76
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,42
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,34
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,3563
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1086
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,1173
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,928
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,393
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,365
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,112
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,65
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,45
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,4167
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1173
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,869
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1081
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,341
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,387
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,106
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,88
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,43
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,4088
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,844
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,679
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,617
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,196
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,299
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,55
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,53
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,16
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,2759
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,160
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,232
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,180
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,38
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,70
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,21
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,6
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,2
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,709
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,NSW,3884
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Vic,4155
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Qld,3911
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,WA,1175
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,SA,1397
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Tas,370
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,ACT,254
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,NT,140
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Aust,15286
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,NSW,74.2
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Vic,78.1
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Qld,79.6
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,WA,80.1
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,SA,73.6
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Tas,79.5
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,ACT,76.8
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,NT,87.1
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Aust,77.3
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,NSW,3765
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Vic,3969
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Qld,3443
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,WA,992
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,SA,1082
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Tas,338
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,ACT,187
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,NT,135
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Aust,13910
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,NSW,114
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Vic,69
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Qld,79
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,WA,40
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2016-17,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,SA,21
