jurisdiction,category,financial_year,financial_year_start,emissions_gg_co2e,notation_key,notation_meaning
SA,A.  Enteric fermentation,2010-11,2010,4133.590433172182,,
SA,A.  Enteric fermentation,2011-12,2011,4258.759685870999,,
SA,A.  Enteric fermentation,2012-13,2012,4178.289964132932,,
SA,A.  Enteric fermentation,2013-14,2013,4113.199196428566,,
SA,A.  Enteric fermentation,2014-15,2014,3998.388607898776,,
SA,A.  Enteric fermentation,2015-16,2015,3935.152436721458,,
SA,A.  Enteric fermentation,2016-17,2016,4120.844610269983,,
SA,A.  Enteric fermentation,2017-18,2017,4071.783144618026,,
SA,A.  Enteric fermentation,2018-19,2018,3722.019421012159,,
SA,A.  Enteric fermentation,2019-20,2019,3703.273371517052,,
SA,A.  Enteric fermentation,2020-21,2020,3924.124628665749,,
SA,A.  Enteric fermentation,2021-22,2021,3877.323014860978,,
SA,A.  Enteric fermentation,2022-23,2022,3935.183028431654,,
SA,A.  Enteric fermentation,2023-24,2023,3862.4745842476195,,
SA,B.  Manure management,1989-90,1989,391.6508571320328,,
SA,B.  Manure management,1990-91,1990,365.4571459765896,,
SA,B.  Manure management,1991-92,1991,375.04902411091825,,
SA,B.  Manure management,1992-93,1992,386.2413258816344,,
SA,B.  Manure management,1993-94,1993,385.3142110875582,,
SA,B.  Manure management,1994-95,1994,359.77473148560193,,
SA,B.  Manure management,1995-96,1995,353.4015417048321,,
SA,B.  Manure management,1996-97,1996,354.6864529651374,,
SA,B.  Manure management,1997-98,1997,373.30717039418187,,
SA,B.  Manure management,1998-99,1998,368.1131534630883,,
SA,B.  Manure management,1999-00,1999,380.0004027862645,,
SA,B.  Manure management,2000-01,2000,380.2462354100407,,
SA,B.  Manure management,2001-02,2001,360.9333355056672,,
SA,B.  Manure management,2002-03,2002,349.41086911926783,,
SA,B.  Manure management,2003-04,2003,344.5328466342969,,
SA,B.  Manure management,2004-05,2004,349.4339584598315,,
SA,B.  Manure management,2005-06,2005,380.0301798474905,,
SA,B.  Manure management,2006-07,2006,364.89036107583405,,
SA,B.  Manure management,2007-08,2007,351.39818751695736,,
SA,B.  Manure management,2008-09,2008,365.38207277914694,,
SA,B.  Manure management,2009-10,2009,410.30308177997216,,
SA,B.  Manure management,2010-11,2010,418.2149694528815,,
SA,B.  Manure management,2011-12,2011,376.8396098761242,,
SA,B.  Manure management,2012-13,2012,384.0437231723737,,
SA,B.  Manure management,2013-14,2013,476.7433574957177,,
SA,B.  Manure management,2014-15,2014,454.96106106990095,,
SA,B.  Manure management,2015-16,2015,444.21495764158993,,
SA,B.  Manure management,2016-17,2016,445.81651695353327,,
SA,B.  Manure management,2017-18,2017,468.33484499730446,,
SA,B.  Manure management,2018-19,2018,397.8818199820385,,
SA,B.  Manure management,2019-20,2019,385.500643820818,,
SA,B.  Manure management,2020-21,2020,438.4614679531447,,
SA,B.  Manure management,2021-22,2021,435.4560803060176,,
SA,B.  Manure management,2022-23,2022,436.2022370585876,,
SA,B.  Manure management,2023-24,2023,439.7503072960367,,
SA,C.  Rice cultivation,1989-90,1989,,NO,Not occurring
SA,C.  Rice cultivation,1990-91,1990,,NO,Not occurring
SA,C.  Rice cultivation,1991-92,1991,,NO,Not occurring
SA,C.  Rice cultivation,1992-93,1992,,NO,Not occurring
SA,C.  Rice cultivation,1993-94,1993,,NO,Not occurring
SA,C.  Rice cultivation,1994-95,1994,,NO,Not occurring
SA,C.  Rice cultivation,1995-96,1995,,NO,Not occurring
SA,C.  Rice cultivation,1996-97,1996,,NO,Not occurring
SA,C.  Rice cultivation,1997-98,1997,,NO,Not occurring
SA,C.  Rice cultivation,1998-99,1998,,NO,Not occurring
SA,C.  Rice cultivation,1999-00,1999,,NO,Not occurring
SA,C.  Rice cultivation,2000-01,2000,,NO,Not occurring
SA,C.  Rice cultivation,2001-02,2001,,NO,Not occurring
SA,C.  Rice cultivation,2002-03,2002,,NO,Not occurring
SA,C.  Rice cultivation,2003-04,2003,,NO,Not occurring
SA,C.  Rice cultivation,2004-05,2004,,NO,Not occurring
SA,C.  Rice cultivation,2005-06,2005,,NO,Not occurring
SA,C.  Rice cultivation,2006-07,2006,,NO,Not occurring
SA,C.  Rice cultivation,2007-08,2007,,NO,Not occurring
SA,C.  Rice cultivation,2008-09,2008,,NO,Not occurring
SA,C.  Rice cultivation,2009-10,2009,,NO,Not occurring
SA,C.  Rice cultivation,2010-11,2010,,NO,Not occurring
SA,C.  Rice cultivation,2011-12,2011,,NO,Not occurring
SA,C.  Rice cultivation,2012-13,2012,,NO,Not occurring
SA,C.  Rice cultivation,2013-14,2013,,NO,Not occurring
SA,C.  Rice cultivation,2014-15,2014,,NO,Not occurring
SA,C.  Rice cultivation,2015-16,2015,,NO,Not occurring
SA,C.  Rice cultivation,2016-17,2016,,NO,Not occurring
SA,C.  Rice cultivation,2017-18,2017,,NO,Not occurring
SA,C.  Rice cultivation,2018-19,2018,,NO,Not occurring
SA,C.  Rice cultivation,2019-20,2019,,NO,Not occurring
SA,C.  Rice cultivation,2020-21,2020,,NO,Not occurring
SA,C.  Rice cultivation,2021-22,2021,,NO,Not occurring
SA,C.  Rice cultivation,2022-23,2022,,NO,Not occurring
SA,C.  Rice cultivation,2023-24,2023,,NO,Not occurring
SA,D.  Agricultural soils,1989-90,1989,813.7763477286196,,
SA,D.  Agricultural soils,1990-91,1990,790.5326879313764,,
SA,D.  Agricultural soils,1991-92,1991,791.2184179123049,,
SA,D.  Agricultural soils,1992-93,1992,794.3506951786192,,
SA,D.  Agricultural soils,1993-94,1993,787.3518829585869,,
SA,D.  Agricultural soils,1994-95,1994,734.4544359584416,,
SA,D.  Agricultural soils,1995-96,1995,780.6907130625895,,
SA,D.  Agricultural soils,1996-97,1996,791.7698709519823,,
SA,D.  Agricultural soils,1997-98,1997,809.19244592022,,
SA,D.  Agricultural soils,1998-99,1998,855.9132887157751,,
SA,D.  Agricultural soils,1999-00,1999,802.5466342206603,,
SA,D.  Agricultural soils,2000-01,2000,887.7957006640236,,
SA,D.  Agricultural soils,2001-02,2001,880.7863590092883,,
SA,D.  Agricultural soils,2002-03,2002,821.4335725289968,,
SA,D.  Agricultural soils,2003-04,2003,887.7768806593253,,
SA,D.  Agricultural soils,2004-05,2004,788.8761492483018,,
SA,D.  Agricultural soils,2005-06,2005,814.587644975695,,
SA,D.  Agricultural soils,2006-07,2006,705.8368218939601,,
SA,D.  Agricultural soils,2007-08,2007,724.5236704393388,,
SA,D.  Agricultural soils,2008-09,2008,752.7265066126929,,
SA,D.  Agricultural soils,2009-10,2009,777.9309956759333,,
SA,D.  Agricultural soils,2010-11,2010,888.8005186953075,,
SA,D.  Agricultural soils,2011-12,2011,812.9590614633383,,
SA,D.  Agricultural soils,2012-13,2012,823.3392647019382,,
SA,D.  Agricultural soils,2013-14,2013,936.5611484338119,,
SA,D.  Agricultural soils,2014-15,2014,873.3665920424318,,
SA,D.  Agricultural soils,2015-16,2015,862.3060727825624,,
SA,D.  Agricultural soils,2016-17,2016,980.2703344211435,,
SA,D.  Agricultural soils,2017-18,2017,876.9550726125663,,
SA,D.  Agricultural soils,2018-19,2018,773.0050467043593,,
SA,D.  Agricultural soils,2019-20,2019,922.59218451355,,
SA,D.  Agricultural soils,2020-21,2020,920.0568140251269,,
SA,D.  Agricultural soils,2021-22,2021,981.7881490024938,,
SA,D.  Agricultural soils,2022-23,2022,1081.2622889184702,,
SA,D.  Agricultural soils,2023-24,2023,905.4738960905439,,
SA,E.  Prescribed burning of savannas,1989-90,1989,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,1990-91,1990,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,1991-92,1991,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,1992-93,1992,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,1993-94,1993,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,1994-95,1994,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,1995-96,1995,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,1996-97,1996,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,1997-98,1997,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,1998-99,1998,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,1999-00,1999,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2000-01,2000,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2001-02,2001,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2002-03,2002,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2003-04,2003,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2004-05,2004,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2005-06,2005,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2006-07,2006,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2007-08,2007,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2008-09,2008,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2009-10,2009,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2010-11,2010,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2011-12,2011,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2012-13,2012,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2013-14,2013,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2014-15,2014,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2015-16,2015,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2016-17,2016,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2017-18,2017,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2018-19,2018,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2019-20,2019,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2020-21,2020,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2021-22,2021,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2022-23,2022,,IE,Included elsewhere
SA,E.  Prescribed burning of savannas,2023-24,2023,,IE,Included elsewhere
SA,F.  Field burning of agricultural residues,1989-90,1989,65.50498844099747,,
SA,F.  Field burning of agricultural residues,1990-91,1990,52.849124513513615,,
SA,F.  Field burning of agricultural residues,1991-92,1991,61.413917136791056,,
SA,F.  Field burning of agricultural residues,1992-93,1992,65.50133700115937,,
SA,F.  Field burning of agricultural residues,1993-94,1993,66.09346961308944,,
SA,F.  Field burning of agricultural residues,1994-95,1994,38.22120031992657,,
SA,F.  Field burning of agricultural residues,1995-96,1995,66.44166478729775,,
SA,F.  Field burning of agricultural residues,1996-97,1996,68.99611951559517,,
SA,F.  Field burning of agricultural residues,1997-98,1997,69.12198859399275,,
SA,F.  Field burning of agricultural residues,1998-99,1998,81.27894730208696,,
SA,F.  Field burning of agricultural residues,1999-00,1999,50.98568220664691,,
SA,F.  Field burning of agricultural residues,2000-01,2000,77.16847043661109,,
SA,F.  Field burning of agricultural residues,2001-02,2001,92.25341844914429,,
SA,F.  Field burning of agricultural residues,2002-03,2002,44.724883652778665,,
SA,F.  Field burning of agricultural residues,2003-04,2003,77.27746023224779,,
SA,F.  Field burning of agricultural residues,2004-05,2004,41.52810981431688,,
SA,F.  Field burning of agricultural residues,2005-06,2005,57.876901057199944,,
SA,F.  Field burning of agricultural residues,2006-07,2006,21.895689222884695,,
SA,F.  Field burning of agricultural residues,2007-08,2007,35.66445656908421,,
SA,F.  Field burning of agricultural residues,2008-09,2008,37.575736727061454,,
SA,F.  Field burning of agricultural residues,2009-10,2009,36.722442848885244,,
SA,F.  Field burning of agricultural residues,2010-11,2010,49.077869062207995,,
SA,F.  Field burning of agricultural residues,2011-12,2011,38.88062238957427,,
SA,F.  Field burning of agricultural residues,2012-13,2012,33.8698148458154,,
SA,F.  Field burning of agricultural residues,2013-14,2013,37.60944425381283,,
SA,F.  Field burning of agricultural residues,2014-15,2014,38.64180051766106,,
SA,F.  Field burning of agricultural residues,2015-16,2015,31.517423666547725,,
SA,F.  Field burning of agricultural residues,2016-17,2016,57.672429183725676,,
SA,F.  Field burning of agricultural residues,2017-18,2017,38.42272798190675,,
SA,F.  Field burning of agricultural residues,2018-19,2018,29.267472400410234,,
SA,F.  Field burning of agricultural residues,2019-20,2019,29.365801147873423,,
SA,F.  Field burning of agricultural residues,2020-21,2020,39.904655047502445,,
SA,F.  Field burning of agricultural residues,2021-22,2021,42.68342000876893,,
SA,F.  Field burning of agricultural residues,2022-23,2022,59.49538427242185,,
SA,F.  Field burning of agricultural residues,2023-24,2023,42.061781107419115,,
SA,G. Liming,1989-90,1989,16.73648230791595,,
SA,G. Liming,1990-91,1990,20.226984220204585,,
SA,G. Liming,1991-92,1991,24.44545294030491,,
SA,G. Liming,1992-93,1992,29.543710666454352,,
SA,G. Liming,1993-94,1993,38.709458415658176,,
SA,G. Liming,1994-95,1994,25.746123374495753,,
SA,G. Liming,1995-96,1995,12.782788333333333,,
SA,G. Liming,1996-97,1996,18.81710649778939,,
SA,G. Liming,1997-98,1997,24.942877198630587,,
SA,G. Liming,1998-99,1998,31.068647899471785,,
SA,G. Liming,1999-00,1999,37.194418600312986,,
SA,G. Liming,2000-01,2000,43.00802821333333,,
SA,G. Liming,2001-02,2001,56.79188533333333,,
SA,G. Liming,2002-03,2002,54.510295315691934,,
SA,G. Liming,2003-04,2003,52.354215662128404,,
SA,G. Liming,2004-05,2004,50.19813600856488,,
SA,G. Liming,2005-06,2005,48.042056355001364,,
SA,G. Liming,2006-07,2006,45.88597670143783,,
SA,G. Liming,2007-08,2007,43.72989704787431,,
SA,G. Liming,2008-09,2008,39.72189612803908,,
SA,G. Liming,2009-10,2009,35.71389520820384,,
SA,G. Liming,2010-11,2010,31.7058942883686,,
SA,G. Liming,2011-12,2011,27.69789336853336,,
SA,G. Liming,2012-13,2012,23.637421701666664,,
SA,G. Liming,2013-14,2013,25.344063271226,,
SA,G. Liming,2014-15,2014,31.01696532,,
SA,G. Liming,2015-16,2015,26.19955377013202,,
SA,G. Liming,2016-17,2016,42.36761456637364,,
SA,G. Liming,2017-18,2017,40.17589702253301,,
SA,G. Liming,2018-19,2018,40.60449217316053,,
SA,G. Liming,2019-20,2019,41.03308732378803,,
SA,G. Liming,2020-21,2020,41.461682474415746,,
SA,G. Liming,2021-22,2021,41.89027762504322,,
SA,G. Liming,2022-23,2022,42.31887277567093,,
SA,G. Liming,2023-24,2023,42.747467926298434,,
SA,H. Urea application,1989-90,1989,31.22047308549666,,
SA,H. Urea application,1990-91,1990,38.800816029138446,,
SA,H. Urea application,1991-92,1991,38.859433894892824,,
SA,H. Urea application,1992-93,1992,40.02189559260331,,
SA,H. Urea application,1993-94,1993,39.68976367897174,,
SA,H. Urea application,1994-95,1994,49.98585300155019,,
SA,H. Urea application,1995-96,1995,58.289150842339254,,
SA,H. Urea application,1996-97,1996,69.58163590581239,,
SA,H. Urea application,1997-98,1997,77.38673587615409,,
SA,H. Urea application,1998-99,1998,82.5347805374433,,
SA,H. Urea application,1999-00,1999,100.30383791673191,,
SA,H. Urea application,2000-01,2000,110.101729368863,,
SA,H. Urea application,2001-02,2001,91.75990017855013,,
SA,H. Urea application,2002-03,2002,100.08606666666667,,
SA,H. Urea application,2003-04,2003,111.71102066666666,,
SA,H. Urea application,2004-05,2004,75.54852780802176,,
SA,H. Urea application,2005-06,2005,78.38598021674575,,
SA,H. Urea application,2006-07,2006,79.74821066666668,,
SA,H. Urea application,2007-08,2007,84.80514565394162,,
SA,H. Urea application,2008-09,2008,92.4373207112295,,
SA,H. Urea application,2009-10,2009,96.8839181022567,,
SA,H. Urea application,2010-11,2010,127.63009185328563,,
SA,H. Urea application,2011-12,2011,101.80006020275152,,
SA,H. Urea application,2012-13,2012,121.7716157994823,,
SA,H. Urea application,2013-14,2013,183.10618670666668,,
SA,H. Urea application,2014-15,2014,162.44788633333334,,
SA,H. Urea application,2015-16,2015,178.69354213333335,,
SA,H. Urea application,2016-17,2016,173.71860513333334,,
SA,H. Urea application,2017-18,2017,167.0249362686667,,
SA,H. Urea application,2018-19,2018,181.072591326,,
SA,H. Urea application,2019-20,2019,210.1916226666666,,
SA,H. Urea application,2020-21,2020,175.380606434,,
SA,H. Urea application,2021-22,2021,202.39415797333334,,
SA,H. Urea application,2022-23,2022,240.4137725,,
SA,H. Urea application,2023-24,2023,144.14987818,,
SA,I.  Other carbon-containing fertilizers,1989-90,1989,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,1990-91,1990,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,1991-92,1991,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,1992-93,1992,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,1993-94,1993,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,1994-95,1994,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,1995-96,1995,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,1996-97,1996,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,1997-98,1997,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,1998-99,1998,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,1999-00,1999,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,2000-01,2000,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,2001-02,2001,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,2002-03,2002,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,2003-04,2003,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,2004-05,2004,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,2005-06,2005,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,2006-07,2006,,NE,Not estimated
SA,I.  Other carbon-containing fertilizers,2007-08,2007,,NE,Not estimated
