jurisdiction,category,financial_year,financial_year_start,emissions_gg_co2e,notation_key,notation_meaning
Australia,C. CO₂ transport and storage,2022-23,2022,2.33,,
Australia,C. CO₂ transport and storage,2023-24,2023,0.07500000000004547,,
Australia,2.  Industrial Processes,1989-90,1989,25113.316492406244,,
Australia,2.  Industrial Processes,1990-91,1990,24307.547592178278,,
Australia,2.  Industrial Processes,1991-92,1991,24882.912969209,,
Australia,2.  Industrial Processes,1992-93,1992,24625.76196988774,,
Australia,2.  Industrial Processes,1993-94,1993,24873.838151593238,,
Australia,2.  Industrial Processes,1994-95,1994,24637.34459352506,,
Australia,2.  Industrial Processes,1995-96,1995,24342.934513834753,,
Australia,2.  Industrial Processes,1996-97,1996,24415.09866295438,,
Australia,2.  Industrial Processes,1997-98,1997,25467.5024648175,,
Australia,2.  Industrial Processes,1998-99,1998,25913.121330336246,,
Australia,2.  Industrial Processes,1999-00,1999,25761.82658596406,,
Australia,2.  Industrial Processes,2000-01,2000,26592.943045775777,,
Australia,2.  Industrial Processes,2001-02,2001,27052.515170337858,,
Australia,2.  Industrial Processes,2002-03,2002,29522.413236319782,,
Australia,2.  Industrial Processes,2003-04,2003,30821.09996308909,,
Australia,2.  Industrial Processes,2004-05,2004,30125.19366794825,,
Australia,2.  Industrial Processes,2005-06,2005,30610.421248666295,,
Australia,2.  Industrial Processes,2006-07,2006,32653.4950789878,,
Australia,2.  Industrial Processes,2007-08,2007,32667.675749555183,,
Australia,2.  Industrial Processes,2008-09,2008,30453.320057555,,
Australia,2.  Industrial Processes,2009-10,2009,33496.173671360215,,
Australia,2.  Industrial Processes,2010-11,2010,34309.322816362444,,
Australia,2.  Industrial Processes,2011-12,2011,31962.40646750803,,
Australia,2.  Industrial Processes,2012-13,2012,29777.889407809158,,
Australia,2.  Industrial Processes,2013-14,2013,29759.271083652573,,
Australia,2.  Industrial Processes,2014-15,2014,30537.253817539557,,
Australia,2.  Industrial Processes,2015-16,2015,30602.278367118284,,
Australia,2.  Industrial Processes,2016-17,2016,31210.186592421556,,
Australia,2.  Industrial Processes,2017-18,2017,31787.90428863438,,
Australia,2.  Industrial Processes,2018-19,2018,32530.90147609425,,
Australia,2.  Industrial Processes,2019-20,2019,31945.03548419044,,
Australia,2.  Industrial Processes,2020-21,2020,32709.036814677973,,
Australia,2.  Industrial Processes,2021-22,2021,32950.040132594484,,
Australia,2.  Industrial Processes,2022-23,2022,33080.961363476825,,
Australia,2.  Industrial Processes,2023-24,2023,30841.28701715626,,
Australia,A.  Mineral industry,1989-90,1989,5489.5881371538135,,
Australia,A.  Mineral industry,1990-91,1990,5152.3958590686525,,
Australia,A.  Mineral industry,1991-92,1991,4966.195058905646,,
Australia,A.  Mineral industry,1992-93,1992,5195.80655215486,,
Australia,A.  Mineral industry,1993-94,1993,5996.300760697254,,
Australia,A.  Mineral industry,1994-95,1994,5826.270937159679,,
Australia,A.  Mineral industry,1995-96,1995,5901.636801490802,,
Australia,A.  Mineral industry,1996-97,1996,5977.023921672051,,
Australia,A.  Mineral industry,1997-98,1997,6357.066497063749,,
Australia,A.  Mineral industry,1998-99,1998,6439.33171496946,,
Australia,A.  Mineral industry,1999-00,1999,6231.933736651697,,
Australia,A.  Mineral industry,2000-01,2000,6238.689886983577,,
Australia,A.  Mineral industry,2001-02,2001,6291.217062871008,,
Australia,A.  Mineral industry,2002-03,2002,6429.033641487123,,
Australia,A.  Mineral industry,2003-04,2003,6389.42460393607,,
Australia,A.  Mineral industry,2004-05,2004,6478.756953361178,,
Australia,A.  Mineral industry,2005-06,2005,6668.997766749036,,
Australia,A.  Mineral industry,2006-07,2006,6985.4738057376535,,
Australia,A.  Mineral industry,2007-08,2007,6898.397532517465,,
Australia,A.  Mineral industry,2008-09,2008,6408.136520797916,,
Australia,A.  Mineral industry,2009-10,2009,6303.975122199774,,
Australia,A.  Mineral industry,2010-11,2010,6453.941700526467,,
Australia,A.  Mineral industry,2011-12,2011,6411.429768345521,,
Australia,A.  Mineral industry,2012-13,2012,6105.265736870393,,
Australia,A.  Mineral industry,2013-14,2013,6004.432863896475,,
Australia,A.  Mineral industry,2014-15,2014,5878.514486615817,,
Australia,A.  Mineral industry,2015-16,2015,5691.60188461712,,
Australia,A.  Mineral industry,2016-17,2016,5599.450546526284,,
Australia,A.  Mineral industry,2017-18,2017,5521.885905097487,,
Australia,A.  Mineral industry,2018-19,2018,5588.893403716209,,
Australia,A.  Mineral industry,2019-20,2019,5230.52291804179,,
Australia,A.  Mineral industry,2020-21,2020,5571.615641548253,,
Australia,A.  Mineral industry,2021-22,2021,5582.422589475934,,
Australia,A.  Mineral industry,2022-23,2022,5509.277210981809,,
Australia,A.  Mineral industry,2023-24,2023,5179.930994210203,,
Australia,B.  Chemical industry,1989-90,1989,3145.448703952947,,
Australia,B.  Chemical industry,1990-91,1990,2997.988977739664,,
Australia,B.  Chemical industry,1991-92,1991,3211.217990526372,,
Australia,B.  Chemical industry,1992-93,1992,3953.7772952506602,,
Australia,B.  Chemical industry,1993-94,1993,3298.4113707182237,,
Australia,B.  Chemical industry,1994-95,1994,3417.9299531858137,,
Australia,B.  Chemical industry,1995-96,1995,2820.860472372712,,
Australia,B.  Chemical industry,1996-97,1996,2839.375837119933,,
Australia,B.  Chemical industry,1997-98,1997,3110.448708656724,,
Australia,B.  Chemical industry,1998-99,1998,3053.546821588677,,
Australia,B.  Chemical industry,1999-00,1999,3301.515131585678,,
Australia,B.  Chemical industry,2000-01,2000,3870.3989525058996,,
Australia,B.  Chemical industry,2001-02,2001,4019.131408631766,,
Australia,B.  Chemical industry,2002-03,2002,4624.14842054218,,
Australia,B.  Chemical industry,2003-04,2003,4777.80601934206,,
Australia,B.  Chemical industry,2004-05,2004,5109.251867508583,,
Australia,B.  Chemical industry,2005-06,2005,5791.39721458679,,
Australia,B.  Chemical industry,2006-07,2006,6468.235886803359,,
Australia,B.  Chemical industry,2007-08,2007,6225.206421693041,,
Australia,B.  Chemical industry,2008-09,2008,5868.033176780367,,
Australia,B.  Chemical industry,2009-10,2009,6389.283909070146,,
Australia,B.  Chemical industry,2010-11,2010,5820.779391126176,,
Australia,B.  Chemical industry,2011-12,2011,5390.570892501222,,
Australia,B.  Chemical industry,2012-13,2012,4463.532844806751,,
Australia,B.  Chemical industry,2013-14,2013,4387.385579875926,,
Australia,B.  Chemical industry,2014-15,2014,4609.619756821887,,
Australia,B.  Chemical industry,2015-16,2015,4371.064168279598,,
Australia,B.  Chemical industry,2016-17,2016,4434.453248129586,,
Australia,B.  Chemical industry,2017-18,2017,4897.464358340771,,
Australia,B.  Chemical industry,2018-19,2018,4813.893341738285,,
Australia,B.  Chemical industry,2019-20,2019,4730.670178085414,,
Australia,B.  Chemical industry,2020-21,2020,4575.339313180715,,
Australia,B.  Chemical industry,2021-22,2021,4750.2295661456465,,
Australia,B.  Chemical industry,2022-23,2022,4871.339161601572,,
Australia,B.  Chemical industry,2023-24,2023,4057.2619022083904,,
Australia,C.  Metal industry,1989-90,1989,15886.96728286994,,
Australia,C.  Metal industry,1990-91,1990,15570.53565389288,,
Australia,C.  Metal industry,1991-92,1991,16101.599053807466,,
Australia,C.  Metal industry,1992-93,1992,14845.462742240126,,
Australia,C.  Metal industry,1993-94,1993,14924.748977361178,,
Australia,C.  Metal industry,1994-95,1994,14577.579024212959,,
Australia,C.  Metal industry,1995-96,1995,14654.997585026915,,
Australia,C.  Metal industry,1996-97,1996,14482.259636171346,,
Australia,C.  Metal industry,1997-98,1997,14731.18387413026,,
Australia,C.  Metal industry,1998-99,1998,14889.78992870986,,
Australia,C.  Metal industry,1999-00,1999,14436.871284822324,,
Australia,C.  Metal industry,2000-01,2000,14278.2003454159,,
Australia,C.  Metal industry,2001-02,2001,14129.888000825718,,
Australia,C.  Metal industry,2002-03,2002,15353.627260450774,,
Australia,C.  Metal industry,2003-04,2003,16004.562299109653,,
Australia,C.  Metal industry,2004-05,2004,14220.836946977002,,
Australia,C.  Metal industry,2005-06,2005,13452.044267403968,,
Australia,C.  Metal industry,2006-07,2006,13944.655341390833,,
Australia,C.  Metal industry,2007-08,2007,13695.281782482103,,
Australia,C.  Metal industry,2008-09,2008,11489.432551345044,,
Australia,C.  Metal industry,2009-10,2009,13444.98047059521,,
Australia,C.  Metal industry,2010-11,2010,13990.023726312585,,
Australia,C.  Metal industry,2011-12,2011,11796.208849925877,,
Australia,C.  Metal industry,2012-13,2012,10437.260998799975,,
Australia,C.  Metal industry,2013-14,2013,9967.86472748827,,
Australia,C.  Metal industry,2014-15,2014,10132.048828792716,,
Australia,C.  Metal industry,2015-16,2015,10213.126079845611,,
Australia,C.  Metal industry,2016-17,2016,10675.19601738188,,
Australia,C.  Metal industry,2017-18,2017,10932.971492113298,,
Australia,C.  Metal industry,2018-19,2018,10891.536238712366,,
Australia,C.  Metal industry,2019-20,2019,10514.805811580256,,
Australia,C.  Metal industry,2020-21,2020,10605.188252025046,,
Australia,C.  Metal industry,2021-22,2021,11033.581779195869,,
Australia,C.  Metal industry,2022-23,2022,10750.766820363511,,
Australia,C.  Metal industry,2023-24,2023,10025.541261696058,,
Australia,D.  Non-energy products from fuels and solvent use,1989-90,1989,281.3045095,,
Australia,D.  Non-energy products from fuels and solvent use,1990-91,1990,257.746989,,
Australia,D.  Non-energy products from fuels and solvent use,1991-92,1991,256.3612525,,
Australia,D.  Non-energy products from fuels and solvent use,1992-93,1992,264.67567149999996,,
Australia,D.  Non-energy products from fuels and solvent use,1993-94,1993,268.832881,,
Australia,D.  Non-energy products from fuels and solvent use,1994-95,1994,267.4471445,,
Australia,D.  Non-energy products from fuels and solvent use,1995-96,1995,281.3045095,,
Australia,D.  Non-energy products from fuels and solvent use,1996-97,1996,278.53303650000004,,
Australia,D.  Non-energy products from fuels and solvent use,1997-98,1997,278.5330364999999,,
Australia,D.  Non-energy products from fuels and solvent use,1998-99,1998,270.2186175,,
Australia,D.  Non-energy products from fuels and solvent use,1999-00,1999,284.07598249999995,,
Australia,D.  Non-energy products from fuels and solvent use,2000-01,2000,291.00466499999993,,
Australia,D.  Non-energy products from fuels and solvent use,2001-02,2001,297.9333475,,
Australia,D.  Non-energy products from fuels and solvent use,2002-03,2002,304.86203,,
Australia,D.  Non-energy products from fuels and solvent use,2003-04,2003,331.19102350000003,,
Australia,D.  Non-energy products from fuels and solvent use,2004-05,2004,252.20404299999996,,
Australia,D.  Non-energy products from fuels and solvent use,2005-06,2005,242.50388750000002,,
Australia,D.  Non-energy products from fuels and solvent use,2006-07,2006,225.87504949999993,,
Australia,D.  Non-energy products from fuels and solvent use,2007-08,2007,236.96094150000002,,
Australia,D.  Non-energy products from fuels and solvent use,2008-09,2008,238.76239894999998,,
Australia,D.  Non-energy products from fuels and solvent use,2009-10,2009,247.53411099499993,,
Australia,D.  Non-energy products from fuels and solvent use,2010-11,2010,232.16629320999996,,
Australia,D.  Non-energy products from fuels and solvent use,2011-12,2011,192.64508823,,
Australia,D.  Non-energy products from fuels and solvent use,2012-13,2012,209.32935569,,
Australia,D.  Non-energy products from fuels and solvent use,2013-14,2013,228.050655805,,
Australia,D.  Non-energy products from fuels and solvent use,2014-15,2014,219.12651274499996,,
Australia,D.  Non-energy products from fuels and solvent use,2015-16,2015,211.1862426,,
Australia,D.  Non-energy products from fuels and solvent use,2016-17,2016,226.52634565499997,,
Australia,D.  Non-energy products from fuels and solvent use,2017-18,2017,173.43878034000002,,
Australia,D.  Non-energy products from fuels and solvent use,2018-19,2018,181.86405825999998,,
Australia,D.  Non-energy products from fuels and solvent use,2019-20,2019,181.93334508499998,,
Australia,D.  Non-energy products from fuels and solvent use,2020-21,2020,162.15888522999998,,
Australia,D.  Non-energy products from fuels and solvent use,2021-22,2021,158.50054086999998,,
Australia,D.  Non-energy products from fuels and solvent use,2022-23,2022,169.15685455499997,,
Australia,D.  Non-energy products from fuels and solvent use,2023-24,2023,173.951502845,,
Australia,E.  Electronic industry,1989-90,1989,,NO,Not occurring
Australia,E.  Electronic industry,1990-91,1990,,NO,Not occurring
Australia,E.  Electronic industry,1991-92,1991,,NO,Not occurring
Australia,E.  Electronic industry,1992-93,1992,,NO,Not occurring
Australia,E.  Electronic industry,1993-94,1993,,NO,Not occurring
Australia,E.  Electronic industry,1994-95,1994,,NO,Not occurring
Australia,E.  Electronic industry,1995-96,1995,,NO,Not occurring
Australia,E.  Electronic industry,1996-97,1996,,NO,Not occurring
Australia,E.  Electronic industry,1997-98,1997,,NO,Not occurring
Australia,E.  Electronic industry,1998-99,1998,,NO,Not occurring
Australia,E.  Electronic industry,1999-00,1999,,NO,Not occurring
Australia,E.  Electronic industry,2000-01,2000,,NO,Not occurring
Australia,E.  Electronic industry,2001-02,2001,,NO,Not occurring
Australia,E.  Electronic industry,2002-03,2002,,NO,Not occurring
Australia,E.  Electronic industry,2003-04,2003,,NO,Not occurring
Australia,E.  Electronic industry,2004-05,2004,,NO,Not occurring
Australia,E.  Electronic industry,2005-06,2005,,NO,Not occurring
Australia,E.  Electronic industry,2006-07,2006,,NO,Not occurring
Australia,E.  Electronic industry,2007-08,2007,,NO,Not occurring
Australia,E.  Electronic industry,2008-09,2008,,NO,Not occurring
Australia,E.  Electronic industry,2009-10,2009,,NO,Not occurring
Australia,E.  Electronic industry,2010-11,2010,,NO,Not occurring
Australia,E.  Electronic industry,2011-12,2011,,NO,Not occurring
Australia,E.  Electronic industry,2012-13,2012,,NO,Not occurring
Australia,E.  Electronic industry,2013-14,2013,,NO,Not occurring
Australia,E.  Electronic industry,2014-15,2014,,NO,Not occurring
Australia,E.  Electronic industry,2015-16,2015,,NO,Not occurring
Australia,E.  Electronic industry,2016-17,2016,,NO,Not occurring
Australia,E.  Electronic industry,2017-18,2017,,NO,Not occurring
Australia,E.  Electronic industry,2018-19,2018,,NO,Not occurring
Australia,E.  Electronic industry,2019-20,2019,,NO,Not occurring
Australia,E.  Electronic industry,2020-21,2020,,NO,Not occurring
Australia,E.  Electronic industry,2021-22,2021,,NO,Not occurring
Australia,E.  Electronic industry,2022-23,2022,,NO,Not occurring
Australia,E.  Electronic industry,2023-24,2023,,NO,Not occurring
Australia,F.  Product uses as ODS substitutes,1989-90,1989,0,,
Australia,F.  Product uses as ODS substitutes,1990-91,1990,0,,
