category_code,category,postcode,period,period_type,metric_text,value
SGU-Solar,Small Generation Unit - Solar Panel,3632,all-time,grand_total,Rated Power Output In kW,623.705
SGU-Solar,Small Generation Unit - Solar Panel,3633,all-time,grand_total,Rated Power Output In kW,915.2
SGU-Solar,Small Generation Unit - Solar Panel,3634,all-time,grand_total,Rated Power Output In kW,3369.256999999999
SGU-Solar,Small Generation Unit - Solar Panel,3635,all-time,grand_total,Rated Power Output In kW,1207.8449999999998
SGU-Solar,Small Generation Unit - Solar Panel,3636,all-time,grand_total,Rated Power Output In kW,8517.649999999994
SGU-Solar,Small Generation Unit - Solar Panel,3637,all-time,grand_total,Rated Power Output In kW,1510.2919999999997
SGU-Solar,Small Generation Unit - Solar Panel,3638,all-time,grand_total,Rated Power Output In kW,4252.084999999997
SGU-Solar,Small Generation Unit - Solar Panel,3639,all-time,grand_total,Rated Power Output In kW,1377.9730000000006
SGU-Solar,Small Generation Unit - Solar Panel,3640,all-time,grand_total,Rated Power Output In kW,3487.999999999998
SGU-Solar,Small Generation Unit - Solar Panel,3641,all-time,grand_total,Rated Power Output In kW,2481.7849999999994
SGU-Solar,Small Generation Unit - Solar Panel,3643,all-time,grand_total,Rated Power Output In kW,371.26000000000005
SGU-Solar,Small Generation Unit - Solar Panel,3644,all-time,grand_total,Rated Power Output In kW,19348.017
SGU-Solar,Small Generation Unit - Solar Panel,3646,all-time,grand_total,Rated Power Output In kW,969.1600000000002
SGU-Solar,Small Generation Unit - Solar Panel,3647,all-time,grand_total,Rated Power Output In kW,66.275
SGU-Solar,Small Generation Unit - Solar Panel,3649,all-time,grand_total,Rated Power Output In kW,715.8950000000001
SGU-Solar,Small Generation Unit - Solar Panel,3658,all-time,grand_total,Rated Power Output In kW,8693.106999999998
SGU-Solar,Small Generation Unit - Solar Panel,3659,all-time,grand_total,Rated Power Output In kW,1383.35
SGU-Solar,Small Generation Unit - Solar Panel,3660,all-time,grand_total,Rated Power Output In kW,9986.980999999992
SGU-Solar,Small Generation Unit - Solar Panel,3661,all-time,grand_total,Rated Power Output In kW,114.304
SGU-Solar,Small Generation Unit - Solar Panel,3662,all-time,grand_total,Rated Power Output In kW,188.85000000000002
SGU-Solar,Small Generation Unit - Solar Panel,3663,all-time,grand_total,Rated Power Output In kW,528.1420000000002
SGU-Solar,Small Generation Unit - Solar Panel,3664,all-time,grand_total,Rated Power Output In kW,2440.4820000000004
SGU-Solar,Small Generation Unit - Solar Panel,3665,all-time,grand_total,Rated Power Output In kW,642.75
SGU-Solar,Small Generation Unit - Solar Panel,3666,all-time,grand_total,Rated Power Output In kW,8473.255000000005
SGU-Solar,Small Generation Unit - Solar Panel,3669,all-time,grand_total,Rated Power Output In kW,2385.568
SGU-Solar,Small Generation Unit - Solar Panel,3670,all-time,grand_total,Rated Power Output In kW,1075.9400000000003
SGU-Solar,Small Generation Unit - Solar Panel,3671,all-time,grand_total,Rated Power Output In kW,765.8700000000001
SGU-Solar,Small Generation Unit - Solar Panel,3672,all-time,grand_total,Rated Power Output In kW,15757.315000000002
SGU-Solar,Small Generation Unit - Solar Panel,3673,all-time,grand_total,Rated Power Output In kW,3588.824999999999
SGU-Solar,Small Generation Unit - Solar Panel,3675,all-time,grand_total,Rated Power Output In kW,3618.734999999999
SGU-Solar,Small Generation Unit - Solar Panel,3676,all-time,grand_total,Rated Power Output In kW,651.6999999999999
SGU-Solar,Small Generation Unit - Solar Panel,3677,all-time,grand_total,Rated Power Output In kW,25341.517999999996
SGU-Solar,Small Generation Unit - Solar Panel,3678,all-time,grand_total,Rated Power Output In kW,14863.589000000004
SGU-Solar,Small Generation Unit - Solar Panel,3682,all-time,grand_total,Rated Power Output In kW,1405.121
SGU-Solar,Small Generation Unit - Solar Panel,3683,all-time,grand_total,Rated Power Output In kW,2735.7400000000007
SGU-Solar,Small Generation Unit - Solar Panel,3685,all-time,grand_total,Rated Power Output In kW,6439.900999999995
SGU-Solar,Small Generation Unit - Solar Panel,3687,all-time,grand_total,Rated Power Output In kW,1736.7810000000004
SGU-Solar,Small Generation Unit - Solar Panel,3688,all-time,grand_total,Rated Power Output In kW,2649.215999999999
SGU-Solar,Small Generation Unit - Solar Panel,3689,all-time,grand_total,Rated Power Output In kW,441.096
SGU-Solar,Small Generation Unit - Solar Panel,3690,all-time,grand_total,Rated Power Output In kW,44881.727000000006
SGU-Solar,Small Generation Unit - Solar Panel,3691,all-time,grand_total,Rated Power Output In kW,25002.914999999997
SGU-Solar,Small Generation Unit - Solar Panel,3694,all-time,grand_total,Rated Power Output In kW,97.894
SGU-Solar,Small Generation Unit - Solar Panel,3695,all-time,grand_total,Rated Power Output In kW,887.938
SGU-Solar,Small Generation Unit - Solar Panel,3697,all-time,grand_total,Rated Power Output In kW,1187.1400000000003
SGU-Solar,Small Generation Unit - Solar Panel,3698,all-time,grand_total,Rated Power Output In kW,2045.886
SGU-Solar,Small Generation Unit - Solar Panel,3699,all-time,grand_total,Rated Power Output In kW,1626.0049999999997
SGU-Solar,Small Generation Unit - Solar Panel,3700,all-time,grand_total,Rated Power Output In kW,2452.1480000000006
SGU-Solar,Small Generation Unit - Solar Panel,3701,all-time,grand_total,Rated Power Output In kW,2868.2980000000007
SGU-Solar,Small Generation Unit - Solar Panel,3704,all-time,grand_total,Rated Power Output In kW,58.224999999999994
SGU-Solar,Small Generation Unit - Solar Panel,3705,all-time,grand_total,Rated Power Output In kW,534.1780000000001
SGU-Solar,Small Generation Unit - Solar Panel,3707,all-time,grand_total,Rated Power Output In kW,3734.4490000000014
SGU-Solar,Small Generation Unit - Solar Panel,3708,all-time,grand_total,Rated Power Output In kW,129.145
SGU-Solar,Small Generation Unit - Solar Panel,3709,all-time,grand_total,Rated Power Output In kW,714.0980000000001
SGU-Solar,Small Generation Unit - Solar Panel,3711,all-time,grand_total,Rated Power Output In kW,1070.5
SGU-Solar,Small Generation Unit - Solar Panel,3712,all-time,grand_total,Rated Power Output In kW,841.1150000000002
SGU-Solar,Small Generation Unit - Solar Panel,3713,all-time,grand_total,Rated Power Output In kW,1695.664999999999
SGU-Solar,Small Generation Unit - Solar Panel,3714,all-time,grand_total,Rated Power Output In kW,5983.927999999999
SGU-Solar,Small Generation Unit - Solar Panel,3715,all-time,grand_total,Rated Power Output In kW,596.2779999999999
SGU-Solar,Small Generation Unit - Solar Panel,3717,all-time,grand_total,Rated Power Output In kW,6148.281000000002
SGU-Solar,Small Generation Unit - Solar Panel,3718,all-time,grand_total,Rated Power Output In kW,182.83999999999997
SGU-Solar,Small Generation Unit - Solar Panel,3719,all-time,grand_total,Rated Power Output In kW,1082.1100000000004
SGU-Solar,Small Generation Unit - Solar Panel,3720,all-time,grand_total,Rated Power Output In kW,1995.7470000000003
SGU-Solar,Small Generation Unit - Solar Panel,3722,all-time,grand_total,Rated Power Output In kW,12571.431000000004
SGU-Solar,Small Generation Unit - Solar Panel,3723,all-time,grand_total,Rated Power Output In kW,6291.392000000004
SGU-Solar,Small Generation Unit - Solar Panel,3724,all-time,grand_total,Rated Power Output In kW,152.945
SGU-Solar,Small Generation Unit - Solar Panel,3725,all-time,grand_total,Rated Power Output In kW,1131.1300000000006
SGU-Solar,Small Generation Unit - Solar Panel,3726,all-time,grand_total,Rated Power Output In kW,722.965
SGU-Solar,Small Generation Unit - Solar Panel,3727,all-time,grand_total,Rated Power Output In kW,461.9650000000001
SGU-Solar,Small Generation Unit - Solar Panel,3728,all-time,grand_total,Rated Power Output In kW,1104.9849999999997
SGU-Solar,Small Generation Unit - Solar Panel,3730,all-time,grand_total,Rated Power Output In kW,19189.668
SGU-Solar,Small Generation Unit - Solar Panel,3732,all-time,grand_total,Rated Power Output In kW,1257.127
SGU-Solar,Small Generation Unit - Solar Panel,3733,all-time,grand_total,Rated Power Output In kW,546.1650000000002
SGU-Solar,Small Generation Unit - Solar Panel,3735,all-time,grand_total,Rated Power Output In kW,1077.4100000000003
SGU-Solar,Small Generation Unit - Solar Panel,3736,all-time,grand_total,Rated Power Output In kW,152.16000000000003
SGU-Solar,Small Generation Unit - Solar Panel,3737,all-time,grand_total,Rated Power Output In kW,6898.016000000002
SGU-Solar,Small Generation Unit - Solar Panel,3738,all-time,grand_total,Rated Power Output In kW,332.12999999999994
SGU-Solar,Small Generation Unit - Solar Panel,3739,all-time,grand_total,Rated Power Output In kW,458.23
SGU-Solar,Small Generation Unit - Solar Panel,3740,all-time,grand_total,Rated Power Output In kW,2212.844000000001
SGU-Solar,Small Generation Unit - Solar Panel,3741,all-time,grand_total,Rated Power Output In kW,6214.969999999999
SGU-Solar,Small Generation Unit - Solar Panel,3744,all-time,grand_total,Rated Power Output In kW,751.0039999999998
SGU-Solar,Small Generation Unit - Solar Panel,3746,all-time,grand_total,Rated Power Output In kW,706.4889999999999
SGU-Solar,Small Generation Unit - Solar Panel,3747,all-time,grand_total,Rated Power Output In kW,9644.554000000006
SGU-Solar,Small Generation Unit - Solar Panel,3749,all-time,grand_total,Rated Power Output In kW,4519.986999999999
SGU-Solar,Small Generation Unit - Solar Panel,3750,all-time,grand_total,Rated Power Output In kW,37912.275000000016
SGU-Solar,Small Generation Unit - Solar Panel,3751,all-time,grand_total,Rated Power Output In kW,436.66499999999996
SGU-Solar,Small Generation Unit - Solar Panel,3752,all-time,grand_total,Rated Power Output In kW,19753.945999999993
SGU-Solar,Small Generation Unit - Solar Panel,3753,all-time,grand_total,Rated Power Output In kW,9687.277000000004
SGU-Solar,Small Generation Unit - Solar Panel,3754,all-time,grand_total,Rated Power Output In kW,46990.56999999999
SGU-Solar,Small Generation Unit - Solar Panel,3755,all-time,grand_total,Rated Power Output In kW,346.84999999999997
SGU-Solar,Small Generation Unit - Solar Panel,3756,all-time,grand_total,Rated Power Output In kW,18690.98599999999
SGU-Solar,Small Generation Unit - Solar Panel,3757,all-time,grand_total,Rated Power Output In kW,10717.678999999996
SGU-Solar,Small Generation Unit - Solar Panel,3758,all-time,grand_total,Rated Power Output In kW,2969.7039999999993
SGU-Solar,Small Generation Unit - Solar Panel,3759,all-time,grand_total,Rated Power Output In kW,1734.429
SGU-Solar,Small Generation Unit - Solar Panel,3760,all-time,grand_total,Rated Power Output In kW,484.361
SGU-Solar,Small Generation Unit - Solar Panel,3761,all-time,grand_total,Rated Power Output In kW,1734.6970000000003
SGU-Solar,Small Generation Unit - Solar Panel,3762,all-time,grand_total,Rated Power Output In kW,177.80499999999995
SGU-Solar,Small Generation Unit - Solar Panel,3763,all-time,grand_total,Rated Power Output In kW,2446.612
SGU-Solar,Small Generation Unit - Solar Panel,3764,all-time,grand_total,Rated Power Output In kW,11769.456999999997
SGU-Solar,Small Generation Unit - Solar Panel,3765,all-time,grand_total,Rated Power Output In kW,5308.383999999998
SGU-Solar,Small Generation Unit - Solar Panel,3766,all-time,grand_total,Rated Power Output In kW,850.1150000000002
SGU-Solar,Small Generation Unit - Solar Panel,3767,all-time,grand_total,Rated Power Output In kW,685.4999999999999
SGU-Solar,Small Generation Unit - Solar Panel,3770,all-time,grand_total,Rated Power Output In kW,5510.257999999999
SGU-Solar,Small Generation Unit - Solar Panel,3775,all-time,grand_total,Rated Power Output In kW,5627.372999999999
SGU-Solar,Small Generation Unit - Solar Panel,3777,all-time,grand_total,Rated Power Output In kW,12230.429
SGU-Solar,Small Generation Unit - Solar Panel,3778,all-time,grand_total,Rated Power Output In kW,278.14
SGU-Solar,Small Generation Unit - Solar Panel,3779,all-time,grand_total,Rated Power Output In kW,1213.7150000000001
SGU-Solar,Small Generation Unit - Solar Panel,3781,all-time,grand_total,Rated Power Output In kW,2999.4219999999987
SGU-Solar,Small Generation Unit - Solar Panel,3782,all-time,grand_total,Rated Power Output In kW,6901.6619999999975
SGU-Solar,Small Generation Unit - Solar Panel,3783,all-time,grand_total,Rated Power Output In kW,2717.611
SGU-Solar,Small Generation Unit - Solar Panel,3785,all-time,grand_total,Rated Power Output In kW,11.98
SGU-Solar,Small Generation Unit - Solar Panel,3786,all-time,grand_total,Rated Power Output In kW,1322.045
SGU-Solar,Small Generation Unit - Solar Panel,3787,all-time,grand_total,Rated Power Output In kW,591.8750000000001
SGU-Solar,Small Generation Unit - Solar Panel,3788,all-time,grand_total,Rated Power Output In kW,1198.0660000000003
SGU-Solar,Small Generation Unit - Solar Panel,3789,all-time,grand_total,Rated Power Output In kW,195.85999999999999
SGU-Solar,Small Generation Unit - Solar Panel,3791,all-time,grand_total,Rated Power Output In kW,1167.8329999999999
SGU-Solar,Small Generation Unit - Solar Panel,3792,all-time,grand_total,Rated Power Output In kW,805.589
SGU-Solar,Small Generation Unit - Solar Panel,3793,all-time,grand_total,Rated Power Output In kW,4161.182000000001
SGU-Solar,Small Generation Unit - Solar Panel,3795,all-time,grand_total,Rated Power Output In kW,2481.9259999999995
SGU-Solar,Small Generation Unit - Solar Panel,3796,all-time,grand_total,Rated Power Output In kW,7001.2509999999975
SGU-Solar,Small Generation Unit - Solar Panel,3797,all-time,grand_total,Rated Power Output In kW,3822.8949999999995
SGU-Solar,Small Generation Unit - Solar Panel,3799,all-time,grand_total,Rated Power Output In kW,5485.307000000003
SGU-Solar,Small Generation Unit - Solar Panel,3802,all-time,grand_total,Rated Power Output In kW,18981.947
SGU-Solar,Small Generation Unit - Solar Panel,3803,all-time,grand_total,Rated Power Output In kW,14661.350999999999
SGU-Solar,Small Generation Unit - Solar Panel,3804,all-time,grand_total,Rated Power Output In kW,12099.906999999996
SGU-Solar,Small Generation Unit - Solar Panel,3805,all-time,grand_total,Rated Power Output In kW,52034.32100000001
SGU-Solar,Small Generation Unit - Solar Panel,3806,all-time,grand_total,Rated Power Output In kW,53801.40200000003
SGU-Solar,Small Generation Unit - Solar Panel,3807,all-time,grand_total,Rated Power Output In kW,7945.477999999999
SGU-Solar,Small Generation Unit - Solar Panel,3808,all-time,grand_total,Rated Power Output In kW,3987.248
SGU-Solar,Small Generation Unit - Solar Panel,3809,all-time,grand_total,Rated Power Output In kW,28514.247999999985
SGU-Solar,Small Generation Unit - Solar Panel,3810,all-time,grand_total,Rated Power Output In kW,55757.585999999974
SGU-Solar,Small Generation Unit - Solar Panel,3812,all-time,grand_total,Rated Power Output In kW,4046.3169999999996
SGU-Solar,Small Generation Unit - Solar Panel,3813,all-time,grand_total,Rated Power Output In kW,2204.801
SGU-Solar,Small Generation Unit - Solar Panel,3814,all-time,grand_total,Rated Power Output In kW,2974.5739999999996
SGU-Solar,Small Generation Unit - Solar Panel,3815,all-time,grand_total,Rated Power Output In kW,4227.744999999999
SGU-Solar,Small Generation Unit - Solar Panel,3816,all-time,grand_total,Rated Power Output In kW,3896.986
SGU-Solar,Small Generation Unit - Solar Panel,3818,all-time,grand_total,Rated Power Output In kW,20563.46300000001
SGU-Solar,Small Generation Unit - Solar Panel,3820,all-time,grand_total,Rated Power Output In kW,23259.846000000005
SGU-Solar,Small Generation Unit - Solar Panel,3821,all-time,grand_total,Rated Power Output In kW,4821.553000000003
SGU-Solar,Small Generation Unit - Solar Panel,3822,all-time,grand_total,Rated Power Output In kW,1296.9279999999994
